time,c,cpu_limit,cpu_usage,lat100_ms,lat50_ms,lat66_ms,lat75_ms,lat80_ms,lat90_ms,lat95_ms,lat98_ms,lat99_ms,n,ram_limit_mb,ram_usage_mb,t_norm,sin_day,cos_day,is_gap,time_since_last_obs,time_to_next_obs
1647576272,27.745153,0.1,1.3827523,8276.974,4965.0674,8178.219,7421.1357,29552.19,1903.5107,175.0,28572.746,22635.809,366.10852,950.5451,73.1633,0.003475007510600012,0.8757455411211258,0.48277297688092125,1.0,5.683333333333334,1.0
1647576294,1.0,0.4797949,1.1634495,19255.053,11547.831,13872.419,10106.813,18952.535,7859.1895,175.0,29313.506,16760.424,373.2121,607.04675,46.195744,0.0035431449127686396,0.8765168013138988,0.4813712673336988,1.0,6.05,0.6333333333333333
1647576296,20.559956,0.84379256,1.6069894,10266.6455,101.13,15334.998,15082.645,18979.172,165.0,175.0,24545.145,14658.556,100.0,661.7878,47.575195,0.0035493392220566967,0.8765868046555682,0.4812437780415875,1.0,6.083333333333333,0.6
1647576301,1.0,1.3945758,1.3369004,9991.304,5858.108,14481.924,12933.072,18282.906,1398.0098,175.0,28396.52,18416.516,559.9813,657.19226,51.796936,0.003564824995276839,0.8767617318795383,0.48092501027872575,1.0,6.166666666666667,0.5166666666666667
1647576332,31.0,0.8,0.79998195,24090.0,20707.0,21107.0,21400.0,21509.0,21908.0,22220.0,22792.0,23192.0,600.0,384.00003,34.521088,0.003660836789241724,0.8778436924672036,0.4789472325794833,0.0,0.0,0.0
1647576333,31.0,0.8,0.79990196,23501.0,20407.0,20895.0,21199.0,21388.998,21901.0,22280.0,22720.002,22916.0,600.0,255.99997,33.992702,0.003663933943885752,0.8778785201715686,0.47888339271828656,0.0,0.0,0.0
1647576347,31.0,0.8,0.7997441,24587.0,20913.0,21410.002,21707.0,21897.0,22317.0,22786.0,23382.002,23592.0,600.0,512.0,34.496513,0.0037072941089021515,0.8783656204698506,0.4779893688949729,0.0,0.0,0.0
1647576689,41.0,0.8,0.799894,31400.998,27889.998,28399.002,28716.0,28990.0,29670.002,30273.0,30869.0,31069.0,600.0,127.99997,34.967552,0.004766520997159909,0.8899807921543416,0.45599801490393643,0.0,0.0,0.0
1647576706,41.0,0.8,0.79992497,31274.998,27516.998,28120.0,28585.998,28807.002,29371.002,29894.002,30289.002,30504.0,600.0,1024.0,34.95936,0.004819172626108394,0.8905438507926354,0.45489740581302973,0.0,0.0,0.0
1647576711,41.0,0.8,0.79998994,31583.002,27301.996,27807.002,28205.0,28511.002,29180.996,29597.0,30096.0,30497.998,600.0,768.0,35.71712,0.004834658399328537,0.8907091972828913,0.4545735648667523,0.0,0.0,0.0
1647576715,41.0,0.8,0.7998551,31569.002,28119.002,28605.996,29021.0,29285.002,29710.996,30210.0,30605.002,30874.0,600.0,896.0,35.196926,0.004847047017904651,0.8908413896869152,0.4543144488354798,0.0,0.0,0.0
1647576716,41.0,0.8,0.79995596,31512.0,28074.0,28595.0,28904.0,29100.998,29513.002,29813.002,30404.0,30613.002,600.0,640.0,35.74989,0.004850144172548679,0.8908744260103283,0.45424966382020365,0.0,0.0,0.0
1647576749,41.0,0.8,0.7999011,31112.002,27712.998,28403.0,28796.002,28992.002,29507.998,30009.002,30581.002,30817.0,600.0,255.99997,35.4304,0.0049523502758016215,0.8919619805508965,0.45211041267783497,0.0,0.0,0.0
1647576753,41.0,0.8,0.79995,31684.0,28195.0,28795.002,29098.0,29300.0,29713.002,30396.002,30698.004,31096.998,600.0,384.0,34.97165,0.004964738894377735,0.8920934563999999,0.4518509323308977,0.0,0.0,0.0
1647576772,41.0,0.8,0.79999506,31809.0,28492.0,28909.994,29285.004,29469.998,30061.0,30507.004,30994.0,31087.0,600.0,512.0,35.59424,0.005023584832614277,0.8927169356469163,0.450617878927567,0.0,0.0,0.0
1647577109,51.0,0.8,0.8000419,39295.0,34989.0,35599.0,36002.0,36220.0,37002.996,37596.0,38003.0,38607.996,600.0,128.0,35.770367,0.006067325947651892,0.9034911983595281,0.4286066430736509,0.0,0.0,0.0
1647577129,51.0,0.8,0.79994893,38174.0,34597.008,35297.0,35812.0,36084.004,36511.996,36990.0,37695.0,37909.0,600.0,768.0,36.85581,0.0061292690405324625,0.9041136256109671,0.42729211551887075,0.0,0.0,0.0
1647577134,51.0,0.8,0.79981196,39711.008,35601.004,36175.0,36507.0,36713.0,37477.004,38089.0,38510.0,38783.0,600.0,1024.0,35.024895,0.006144754813752606,0.9042689336375934,0.42696334228822225,0.0,0.0,0.0
1647577139,51.0,0.8,0.800091,39893.004,35193.992,35902.0,36220.008,36594.0,37286.008,37711.0,38300.0,38910.0,600.0,896.0,35.38125,0.006160240586972748,0.9044241221086355,0.4266345126077167,0.0,0.0,0.0
1647577144,51.0,0.8,0.8001139,40220.008,35496.0,36108.004,36512.0,36789.004,37484.0,37892.0,38617.0,38910.0,600.0,640.0,35.946495,0.006175726360192891,0.9045791910035754,0.4263056265208296,0.0,0.0,0.0
1647577168,26.8353,0.82739794,0.8966681,18081.52,7364.2236,19491.537,15749.66,16420.18,23590.7,175.0,5933.5083,8706.004,100.0,647.054,51.22581,0.006250058071649575,0.9053218565535381,0.42472618949913465,1.0,0.4,1.55
1647577188,51.574127,0.7440463,0.7451843,23751.883,4465.647,17382.094,11638.556,24385.566,19106.191,399.71484,17598.754,16393.25,100.0,461.8254,59.63237,0.006312001164530146,0.9059386379797358,0.4234090034652324,1.0,0.7333333333333333,1.2166666666666666
1647577211,42.489975,0.86373174,1.0995393,18741.734,4396.1943,15755.594,15880.836,13671.525,15527.52,175.0,18693.139,4761.79,124.90726,643.93884,55.006504,0.0063832357213428025,0.9066455673637976,0.42189313241575455,1.0,1.1166666666666667,0.8333333333333334
1647577238,28.756409,0.77096313,1.1038029,20459.95,12285.486,15382.605,20059.95,12961.265,21653.027,175.0,23946.14,12498.968,357.53473,648.5084,51.062984,0.0064668588967315725,0.9074722043586779,0.42011212588593755,1.0,1.5666666666666667,0.38333333333333336
1647577261,1.0,0.8,0.79994893,329.99902,174.0,194.00195,203.99902,212.00195,237.0,257.99902,281.00098,296.99902,700.0,768.0,35.86867,0.006538093453544229,0.9081736172189715,0.41859369439518435,0.0,0.0,0.0
1647577267,1.0,0.8,0.7998011,320.0,175.00195,195.00195,207.00098,214.00098,238.99805,261.99902,287.99805,302.99805,700.0,1024.0,34.496513,0.0065566763814084005,0.9083561767163394,0.4181973890655875,0.0,0.0,0.0
1647577272,1.0,0.8,0.799829,334.99902,179.00098,199.00098,206.00098,210.99902,233.0,255.0,280.0,291.0,700.0,896.0,33.705982,0.006572162154628543,0.9085081775267217,0.41786707380107685,0.0,0.0,0.0
1647577277,1.0,0.8,0.79999304,308.0,178.00195,196.0,203.99902,210.0,229.00195,245.99805,276.0,288.00098,700.0,640.0,32.61235,0.006587647927848685,0.9086600582210391,0.41753670328934883,0.0,0.0,0.0
1647577300,1.0,0.8,0.799875,310.00195,172.00098,196.0,206.00098,214.00098,235.99902,259.0,287.99805,296.99902,700.0,255.99997,32.731136,0.006658882484661342,0.9093571617513851,0.4160162885891191,0.0,0.0,0.0
1647577313,1.0,0.8,0.79989004,318.99902,160.00195,186.99902,198.00098,205.0,224.0,249.99902,289.00098,295.0,700.0,384.0,34.881535,0.006699145495033713,0.9097500515782648,0.4151564086622589,0.0,0.0,0.0
1647577331,1.0,0.8,0.79970086,314.00195,148.99805,169.99902,185.0,195.0,216.0,237.00195,269.99805,285.00195,700.0,512.0,35.00032,0.006754894278626226,0.9102927104752561,0.41396519328998127,0.0,0.0,0.0
1647577701,10.999998,0.8,0.80004394,8602.0,7099.0,7308.9995,7477.0,7519.0,7723.0005,7996.9995,8309.0,8507.0,700.0,128.0,33.39059,0.007900841496916782,0.9211004899672032,0.38932491235750405,0.0,0.0,0.0
1647577720,10.999998,0.8,0.800004,8508.0,7070.0,7214.0,7378.0,7417.0,7673.0,7814.0,8000.9995,8104.0,700.0,768.0,34.23027,0.007959687435153325,0.9216375481630238,0.38805183908345287,0.0,0.0,0.0
1647577729,10.999998,0.8,0.8000771,8579.0,7102.0,7306.0,7423.9995,7504.0,7721.999,7876.0,8084.9995,8189.001,700.0,1024.0,34.369537,0.00798756182694958,0.9218913300795337,0.3874485456472745,0.0,0.0,0.0
1647577732,10.999998,0.8,0.8000058,8214.001,7088.0,7209.0005,7315.0,7407.9995,7603.0,7797.0,7974.9995,8098.0005,700.0,896.0,34.19341,0.007996853290881668,0.9219758362995211,0.38724741094008464,0.0,0.0,0.0
1647577737,10.999998,0.8,0.7999749,8100.0005,7089.0,7232.9995,7389.0,7419.0,7607.0005,7708.0,7891.0005,7983.0,700.0,640.0,33.55853,0.00801233906410181,0.9221165824801885,0.3869121454736952,0.0,0.0,0.0
1647577759,10.999998,0.8,0.80009806,8296.0,7009.0,7228.001,7381.0,7407.0,7673.0,7815.999,8005.0,8107.999,700.0,255.99997,33.9968,0.008080476466270437,0.9227344170715781,0.38543637030199285,0.0,0.0,0.0
1647577775,10.999998,0.8,0.800035,8282.0,7102.0,7296.0,7399.0,7487.0,7612.0,7792.0,7915.0,8104.0,700.0,384.0,35.05357,0.008130030940574894,0.9231822679273065,0.3843624593851418,0.0,0.0,0.0
1647577792,10.999998,0.8,0.7999971,8589.0,7085.0,7282.0,7401.0,7494.0,7696.0,7804.999,7990.0,8085.9995,700.0,512.0,34.76685,0.008182682569523378,0.9236567399777081,0.3832208588969974,0.0,0.0,0.0
1647578160,21.0,0.8,0.800025,16089.0,13407.0,13780.001,13922.0,14111.0,14475.0,14806.0,15085.0,15286.0,700.0,128.0,33.992702,0.009322435478525879,0.9335804264972017,0.3583679495453004,0.0,0.0,0.0
1647578180,3.775385,0.7921065,0.6563317,19912.121,8965.207,9519.247,20446.387,10142.682,25805.6,2050.9287,4015.586,22292.979,419.69278,587.4004,49.429157,0.009384378571406449,0.9341006639206086,0.35700973328899344,1.0,0.3333333333333333,0.5833333333333334
1647578188,18.965618,0.24879116,1.0277684,26109.34,11077.559,20008.225,15843.071,14112.018,26860.57,175.0,15302.97,13427.048,100.0,595.23083,47.841965,0.009409155808558677,0.9343082056728519,0.3564662351645327,1.0,0.4666666666666667,0.45
1647578190,16.48221,0.70268065,0.8600935,17622.56,11049.968,17122.34,13858.852,14438.93,17691.29,175.0,16243.439,6629.205,307.36407,744.36304,51.121758,0.009415350117846734,0.9343600417027955,0.35633034177452566,1.0,0.5,0.4166666666666667
1647578197,28.868038,0.85922086,0.74870646,14427.959,6946.595,18341.809,13627.476,12888.062,16205.444,175.0,14457.722,6127.3955,535.9549,678.74695,51.52717,0.009437030200354933,0.9345413121475611,0.3558546555681333,1.0,0.6166666666666667,0.3
1647578215,21.0,0.8,0.80009806,15588.0,13381.001,13678.0,13898.0,14011.0,14408.0,14793.0,15089.0,15312.0,700.0,255.99997,34.209793,0.009492778983947448,0.9350063240138689,0.3546310393268927,0.0,0.0,0.0
1647578238,21.0,0.8,0.80009806,16018.0,13613.0,13915.0,14112.0,14277.0,14589.0,14897.999,15293.0,15406.0,700.0,384.0,33.50528,0.009564013540760103,0.9355981742734768,0.3530666456862455,0.0,0.0,0.0
1647578254,21.0,0.8,0.80006707,16173.0,13517.0,13882.0,14088.0,14208.0,14596.0,14977.0,15195.0,15313.0,700.0,512.0,33.90259,0.00961356801506456,0.9360083525450386,0.35197778902357285,0.0,0.0,0.0
1647578625,31.0,0.8,0.7999772,23603.0,20170.0,20591.0,20887.0,21099.0,21588.0,22114.0,22510.0,22910.0,700.0,128.0,34.87744,0.010762612387999144,0.9451628733632678,0.32659936132162215,0.0,0.0,0.0
1647578645,31.0,0.8,0.800099,23921.002,20171.002,20605.0,20908.0,21099.0,21700.0,22203.004,22686.004,23192.002,700.0,768.0,35.4304,0.010824555480879716,0.9456368930136194,0.3252243326867603,0.0,0.0,0.0
1647578654,31.0,0.8,0.800048,23704.0,20185.0,20676.0,21001.0,21215.0,21713.0,22104.0,22782.0,23004.0,700.0,896.0,35.11501,0.010852429872675973,0.9458495492860077,0.3246053451738836,0.0,0.0,0.0
1647578656,31.0,0.8,0.7999772,23401.0,20183.998,20687.0,20903.0,21113.0,21603.0,22210.0,22911.0,23188.0,700.0,1024.0,33.734657,0.01085862418196403,0.9458967512152869,0.3244677735004905,0.0,0.0,0.0
1647578665,31.0,0.8,0.80008304,23380.002,20202.998,20614.0,20912.0,21205.0,21804.0,22323.998,22721.0,23000.0,700.0,640.0,34.76685,0.010886498573760287,0.9461089122652236,0.3238486160728734,0.0,0.0,0.0
1647578683,31.0,0.8,0.8000239,24001.0,20210.0,20710.0,21083.0,21288.0,21789.0,22285.998,22702.0,22816.002,700.0,255.99997,35.201023,0.0109422473573528,0.9465320184253835,0.3226098853035496,0.0,0.0,0.0
1647578706,31.0,0.8,0.800099,23794.996,20200.0,20696.002,21085.0,21284.0,21989.0,22607.0,23301.0,23497.0,700.0,384.0,34.189312,0.011013481914165455,0.947070293774975,0.3210262585038529,0.0,0.0,0.0
1647578724,31.0,0.8,0.8000971,23921.002,20407.004,20836.0,21108.0,21315.0,21832.0,22290.0,22695.0,23002.0,700.0,512.0,34.59891,0.01106923069775797,0.9474897046551207,0.3197862717074516,0.0,0.0,0.0
1647579099,41.0,0.8,0.79994714,30693.998,27182.998,27703.0,28010.002,28214.996,28912.998,29397.004,29988.0,30211.998,700.0,128.0,35.823616,0.01223066368926867,0.9558571416992454,0.2938317965478696,0.0,0.0,0.0
1647579123,41.0,0.8,0.80008996,31508.0,27406.0,28011.002,28399.0,28688.002,29188.998,29703.996,30291.002,30686.002,700.0,768.0,35.92192,0.012304995400725353,0.9563685188152519,0.29216306443341056,0.0,0.0,0.0
1647579132,41.0,0.8,0.7999772,31209.0,27214.002,27927.0,28316.002,28612.0,29224.004,29760.002,30419.998,30813.998,700.0,1024.0,34.504704,0.01233286979252161,0.9565595342411698,0.2915370601695714,0.0,0.0,0.0
1647579145,41.0,0.8,0.80011296,32403.996,27512.0,28179.0,28505.002,28770.002,29324.0,30004.0,30600.998,31093.994,700.0,640.0,35.659775,0.01237313280289398,0.9568347219876236,0.2906326113822516,0.0,0.0,0.0
1647579162,41.0,0.8,0.80001223,31501.0,27400.996,28004.002,28411.004,28611.004,29324.998,29897.998,30505.0,30902.998,700.0,255.99997,35.71712,0.012425784431842467,0.9571932924935185,0.28944947884806693,0.0,0.0,0.0
1647579188,23.450636,0.72338814,1.3591168,39769.07,8140.948,29231.496,29755.334,13376.214,29432.504,17464.822,8085.335,23982.73,100.0,65.0,42.95799,0.012506310452587209,0.9577388645361036,0.28763912695788646,1.0,0.43333333333333335,7.116666666666666
1647579206,10.941826,1.3049992,1.2512485,23850.148,680.7754,17592.766,25085.996,11483.33,19836.574,5935.837,7480.473,20768.52,100.0,65.0,51.29675,0.012562059236179722,0.958114562635582,0.28638520364297343,1.0,0.7333333333333333,6.816666666666666
1647579585,8.1496105,0.2988636,1.3205719,32904.656,101.13,13281.965,17212.717,27433.805,9668.725,175.0,32299.787,21590.613,128.86435,413.66284,51.536358,0.013735880846266535,0.9656429238803546,0.25987255253258246,1.0,7.05,0.5
1647579608,1.0,0.97228473,1.9239987,19528.18,4558.8047,20352.172,11568.148,13828.6875,1355.8828,175.0,22682.535,17432.082,744.70715,773.3013,40.31399,0.013807115403079192,0.966076237631913,0.2582570484671572,1.0,7.433333333333334,0.11666666666666667
1647579615,51.0,0.8,0.800063,39499.992,34598.0,35397.0,35911.996,36287.0,37023.0,37683.0,38295.0,38584.0,700.0,896.0,36.29875,0.013828795485587391,0.9662075793313611,0.25776522970065496,0.0,0.0,0.0
1647579621,51.0,0.8,0.80006003,40095.0,34903.0,35707.0,36199.004,36526.0,37592.0,38393.0,38903.0,39215.0,700.0,1024.0,35.885056,0.013847378413451562,0.966319958650536,0.25734361758867536,0.0,0.0,0.0
1647579637,51.0,0.8,0.80011296,42084.996,35074.004,35811.0,36206.0,36523.004,37293.004,38099.992,38997.996,39398.004,700.0,640.0,36.786175,0.013896932887756019,0.9666187373501227,0.25621907931232285,0.0,0.0,0.0
1647579654,51.0,0.8,0.80001223,39999.0,35203.996,36007.996,36416.008,36784.004,37504.004,37995.0,38803.0,39280.008,700.0,255.99997,37.26131,0.013949584516704503,0.9669347558045656,0.2550238773471323,0.0,0.0,0.0
1647579685,51.0,0.8,0.8001001,40489.0,35098.0,35890.0,36307.008,36602.0,37504.004,38097.0,38799.0,39807.0,700.0,384.0,35.65568,0.014045596310669388,0.9675072198697975,0.25284338927449806,0.0,0.0,0.0
1647579717,51.0,0.8,0.80005705,49286.008,35590.996,36584.004,37152.0,37531.004,38712.008,43194.0,45112.0,45609.0,700.0,512.0,35.89325,0.0141447052592783,0.9680929928951864,0.25059121514378874,0.0,0.0,0.0
1647579728,1.0,0.8,0.7999121,313.00293,162.0,189.00195,201.00293,207.0,226.99805,245.00195,266.99805,285.99902,800.0,128.0,35.762177,0.014178773960362615,0.968293141710161,0.24981671624826485,0.0,0.0,0.0
1647579759,1.0,0.8,0.79998314,327.00195,175.00195,198.00098,207.00098,215.0,237.0,255.0,280.0,296.99902,800.0,768.0,35.483646,0.0142747857543275,0.9688538633948393,0.2476331790873231,0.0,0.0,0.0
1647579760,1.0,0.8,0.7999059,328.0,167.00195,192.0,201.99902,209.0,226.00098,249.99902,281.00098,292.00195,800.0,896.0,35.28704,0.014277882908971529,0.9688718692259007,0.2475627213913862,0.0,0.0,0.0
1647579769,1.0,0.8,0.80006003,370.99805,172.00098,194.00195,205.0,212.00195,233.0,259.0,279.00098,289.0,800.0,1024.0,35.168255,0.014305757300767784,0.9690336911196237,0.24692854325710875,0.0,0.0,0.0
1647579785,1.0,0.8,0.79991007,308.0,173.0,196.0,203.99902,210.0,229.00195,252.00098,277.99902,291.0,800.0,640.0,35.651585,0.014355311775072242,0.9693203494956829,0.2458008544606125,0.0,0.0,0.0
1647579797,1.0,0.8,0.7704179,299.00098,167.00195,188.00098,200.0,207.99805,223.00195,240.0,262.00098,273.99707,800.0,255.99997,36.323326,0.014392477630800583,0.9695344820893788,0.24495486939369068,0.0,0.0,0.0
1647579830,1.0,0.8,0.79983294,316.99902,162.99902,186.99902,199.00098,205.0,233.0,253.99805,280.0,292.00195,800.0,384.0,34.635777,0.014494683734053526,0.9701195391540989,0.24262745053154788,0.0,0.0,0.0
1647579856,1.0,0.8,0.79996395,333.0,155.99902,181.00195,197.00195,205.99902,229.00195,252.00098,263.0,292.00195,800.0,512.0,35.528706,0.014575209754798266,0.9705765582999899,0.24079274174805673,0.0,0.0,0.0
1647580237,10.999998,0.8,0.80002797,8502.999,6814.0,7024.0,7195.0,7290.9995,7506.0,7728.9995,8011.0005,8116.9995,800.0,128.0,33.36192,0.01575522567417314,0.976874849768255,0.21381189838325018,0.0,0.0,0.0
1647580264,10.999998,0.8,0.80000293,8489.0,6788.001,6985.0,7086.0,7126.9995,7416.0,7708.9995,8194.999,8297.0,800.0,768.0,33.910786,0.015838848849561906,0.977292785100112,0.21189339817763642,0.0,0.0,0.0
1647580266,28.07825,0.9412203,0.6752714,24509.023,8456.574,19894.047,19922.492,19354.953,27719.834,3781.9463,8461.053,11060.29,137.97339,819.48096,56.194935,0.015845043158849964,0.9773235934086957,0.2117512544631425,1.0,0.03333333333333333,1.25
1647580276,2.0733337,1.0434207,0.5905107,17434.621,8089.6514,12595.718,18675.225,14268.702,26228.852,175.0,7488.5684,17034.164,100.0,679.72894,58.437798,0.01587601470529025,0.9774773248242297,0.21104046876006388,1.0,0.2,1.0833333333333333
1647580301,43.322014,1.2600368,0.920311,15759.313,7376.079,11644.09,20305.656,11882.315,20169.402,175.0,18400.303,8728.613,302.12323,693.60596,59.84511,0.015953443571390964,0.9778593915797152,0.2092630170368122,1.0,0.6166666666666667,0.6666666666666666
1647580306,32.953,0.88565093,0.74222636,21288.678,9285.165,23945.0,17886.982,21937.988,25309.086,6245.5195,16576.568,11473.217,590.2212,613.3176,53.140675,0.015968929344611107,0.9779354171156673,0.2089074435026328,1.0,0.7,0.5833333333333334
1647580341,10.999998,0.8,0.80007505,8411.0,6880.0,7078.0,7201.0,7293.0,7511.0,7792.0,8075.001,8214.0,800.0,384.0,33.787903,0.016077329757152103,0.9784639750407657,0.20641765803202003,0.0,0.0,0.0
1647580368,10.999998,0.8,0.799953,8498.999,6898.0,7087.0,7190.0,7275.9995,7500.0005,7704.0,7889.9995,8007.0,800.0,512.0,34.45555,0.016160952932540874,0.978867388761685,0.20449605184179023,0.0,0.0,0.0
1647580752,21.0,0.8,0.80001605,16002.0,13201.0,13588.0,13794.0,13906.0,14316.0,14707.001,15006.0,15296.0,800.0,128.0,33.681408,0.01735026031584783,0.9841956079692419,0.17708474031958338,0.0,0.0,0.0
1647580784,21.0,0.8,0.8000361,15690.0,13277.0,13602.0,13807.0,14007.0,14411.001,14650.0,15009.0,15386.0,800.0,896.0,33.636353,0.017449369264456744,0.9846050375849674,0.1747939357137565,0.0,0.0,0.0
1647580785,21.0,0.8,0.8000511,15502.0,13394.0,13700.0,13903.0,14077.0,14484.0,14789.0,15093.0,15202.0,800.0,768.0,34.091007,0.01745246641910077,0.9846177463551272,0.1747223327527145,0.0,0.0,0.0
1647580795,21.0,0.8,0.799994,16086.0,13280.0,13598.0,13796.0,13917.0,14307.0,14705.0,14998.0,15410.001,800.0,1024.0,33.83296,0.017483437965541058,0.9847445476525166,0.17400625238375905,0.0,0.0,0.0
1647580823,21.0,0.8,0.80008304,16914.0,13391.0,13698.0,13991.999,14101.0,14585.0,15005.0,15602.0,16205.0,800.0,640.0,35.50003,0.017570158295573856,0.9850968205129117,0.1720007389965295,0.0,0.0,0.0
1647580826,21.0,0.8,0.80009806,16391.0,13300.0,13624.999,13901.0,14086.0,14510.0,14981.0,15599.0,15904.0,800.0,255.99997,34.26304,0.01757944975950594,0.9851343218091895,0.17178582011780927,0.0,0.0,0.0
1647580864,21.0,0.8,0.80001605,16821.0,13386.0,13784.999,13986.0,14117.0,14591.001,14985.0,15681.0,16194.0,800.0,384.0,34.31219,0.017697141635979026,0.9856052791343153,0.1690628100516741,0.0,0.0,0.0
1647580891,21.0,0.8,0.800022,17482.0,13401.0,13790.0,13984.0,14097.0,14597.0,15199.0,15909.0,16108.0,800.0,512.0,33.804287,0.017780764811367797,0.9859353330638878,0.16712725395997116,0.0,0.0,0.0
1647581808,41.0,0.8,0.799981,32746.998,27723.998,28295.002,28597.004,28770.002,29213.0,29655.0,29958.0,30344.998,800.0,768.0,36.102142,0.02062085561994196,0.9948807088287882,0.10105629718294655,0.0,0.0,0.0
1647581810,41.0,0.8,0.8000419,31883.002,27871.998,28412.002,28777.998,28995.002,29584.002,29973.0,30430.0,30700.996,800.0,640.0,36.118526,0.020627049929230017,0.9948953963485203,0.10091159658097096,0.0,0.0,0.0
1647581811,41.0,0.8,0.800007,33540.0,27992.998,28499.002,28810.0,29096.998,29591.0,30033.002,30491.002,30787.0,800.0,128.0,35.577854,0.020630147083874045,0.994902732216154,0.1008392454792863,0.0,0.0,0.0
1647581812,41.0,0.8,0.8000169,32346.0,27983.0,28513.998,28902.002,29121.002,29590.0,30086.0,30517.996,30895.0,800.0,1024.0,35.766273,0.020633244238518072,0.9949100628222477,0.10076689384431316,0.0,0.0,0.0
1647581816,41.0,0.8,0.7999821,31706.002,28110.998,28702.002,29189.0,29404.0,29915.0,30305.998,30701.0,30985.0,800.0,512.0,36.032513,0.020645632857094188,0.9949393326304478,0.10047748197919361,0.0,0.0,0.0
1647581818,41.0,0.8,0.799994,32145.0,28212.0,28710.002,29098.0,29291.998,29883.0,30320.0,30799.002,31288.0,800.0,384.0,35.2256,0.020651827166382246,0.9949539359643013,0.10033277285685407,0.0,0.0,0.0
