time,c,cpu_limit,cpu_usage,lat100_ms,lat50_ms,lat66_ms,lat75_ms,lat80_ms,lat90_ms,lat95_ms,lat98_ms,lat99_ms,n,ram_limit_mb,ram_usage_mb,t_norm,sin_day,cos_day,is_gap,time_since_last_obs,time_to_next_obs
1647564132,11.0,0.9,0.009000629,7612.0,6107.001,6301.0,6402.0,6495.0,6704.0,6915.0,7196.0005,7377.0,900.0,640.0,34.18112,0.010863669981099515,0.18309350776926925,0.98309550269175,0.0,0.0,0.0
1647564133,11.000002,0.90000004,0.0090003405,7206.0005,6025.001,6202.0,6301.0,6386.0005,6582.0005,6701.0,6916.0,7010.0,900.0,128.0,34.750465,0.010880105185306927,0.1831650000074929,0.9830821851565896,0.0,0.0,0.0
1647564138,11.0,0.9,0.00900123,7397.0005,6103.9995,6277.0,6379.0,6405.0,6596.9995,6784.0,6995.9995,7187.0,900.0,384.0,34.082817,0.01096228120634399,0.18352244666103637,0.9830155194967916,0.0,0.0,0.0
1647564141,10.999996,0.9,0.00899979,7490.0,6119.9995,6285.0,6386.9995,6414.001,6601.0,6780.9995,6892.9995,6999.9995,900.00006,768.0,34.197502,0.011011586818966225,0.1837369030094924,0.9829754577162547,0.0,0.0,0.0
1647564143,10.999998,0.9,0.00899767,7472.0,6100.0,6279.9995,6395.0,6477.999,6608.0,6786.0005,6925.0,7092.0,900.0,512.0,34.906113,0.01104445722738105,0.183879869050633,0.9829487238701325,0.0,0.0,0.0
1647564145,10.999998,0.9,0.00900005,7290.0,6181.0,6315.0,6421.0,6499.0005,6699.999,6877.9995,7000.0,7090.0,900.0,896.0,35.762177,0.011077327635795874,0.18402283120198115,0.9829219692307254,0.0,0.0,0.0
1647564658,21.0,0.9,0.009000221,14411.0,12032.0,12302.0,12406.0,12506.0,12765.0,13006.0,13305.0,13679.0,900.0,128.0,33.84525,0.019508587394198373,0.22055557489746158,0.9753744093329751,0.0,0.0,0.0
1647564664,21.0,0.9,0.009001111,14617.0,12085.0,12297.0,12425.0,12524.0,12815.0,13026.0,13285.0,13401.999,900.0,384.0,35.168255,0.019607198619442847,0.22098114126068702,0.9752780809631294,0.0,0.0,0.0
1647564666,21.0,0.9,0.00900085,13996.0,11983.0,12209.0,12398.0,12498.001,12793.0,13000.0,13288.0,13587.0,900.0,1024.0,34.67264,0.01964006902785767,0.22112298736983194,0.9752459302435674,0.0,0.0,0.0
1647564667,18.809902,1.1061326,0.010176081,9033.339,8600.2705,8639.213,9342.877,9041.783,8783.212,8899.836,10068.738,10278.93,896.1222,612.165,34.668407,0.019656504232065084,0.2211939086704796,0.9752298471473664,0.0,0.0,0.0
1647564668,21.170563,1.1120164,0.010408834,10954.824,9922.123,10744.721,11134.136,10293.943,10343.42,10335.6455,12149.066,11629.222,890.76025,678.05383,35.021637,0.019672939436272494,0.22126482880134396,0.9752137588936654,0.0,0.0,0.0
1647564671,24.33721,1.1176913,0.010270458,12688.032,11090.196,11698.854,12294.338,11530.654,11368.168,11322.414,13760.395,13368.679,887.56604,648.8069,34.69013,0.01972224504889473,0.22147758217148666,0.9751654631884131,0.0,0.0,0.0
1647564679,26.84774,1.1062008,0.010165442,13602.945,12387.286,12814.012,13434.123,13065.046,12573.949,12485.73,14490.348,14108.435,871.7654,532.81244,35.34669,0.01985372668255403,0.2220448729278915,0.9750364477323074,0.0,0.0,0.0
1647564682,21.642496,1.0949416,0.010052949,11813.266,10415.885,10819.408,11737.37,11583.423,10852.66,10890.28,12370.897,12893.015,885.52844,710.45984,35.26172,0.019903032295176266,0.22225758759617625,0.9749879818520473,0.0,0.0,0.0
1647565192,31.0,0.9,0.00900111,20096.0,17822.0,18201.0,18397.0,18507.0,18908.0,19196.0,19494.0,19697.0,900.0,384.0,35.221504,0.02828498644095653,0.258257048467157,0.9660762376319131,0.0,0.0,0.0
1647565193,31.0,0.9,0.00900085,20415.0,17808.0,18199.0,18492.002,18610.0,18916.002,19223.0,19604.0,19819.0,900.0,1024.0,34.869247,0.02830142164516394,0.25832730283074906,0.966057454094833,0.0,0.0,0.0
1647565198,31.0,0.9,0.00900037,20492.0,17898.0,18291.0,18502.0,18687.002,19019.0,19411.0,19715.0,19975.0,900.0,768.0,34.287617,0.028383597666201004,0.258678554148832,0.9659634597765434,0.0,0.0,0.0
1647565203,31.0,0.9,0.00900083,20962.0,17968.0,18302.0,18567.0,18693.0,18998.0,19362.0,19888.0,20106.0,900.0,512.0,35.36896,0.028465773687238065,0.2590297712663973,0.9658693377458868,0.0,0.0,0.0
1647565206,31.0,0.90000004,0.00900084,20739.0,18198.0,18576.0,18800.0,18916.0,19299.0,19588.0,19881.0,19996.0,900.0,640.0,34.01728,0.028515079299860302,0.25924048510137065,0.9658128032307327,0.0,0.0,0.0
1647565221,31.0,0.9,0.009000991,21778.996,18329.0,18694.0,18912.0,19088.0,19391.0,19713.0,20215.0,20797.0,900.0,256.0,34.762753,0.028761607362971484,0.2602938689916873,0.9655294411696301,0.0,0.0,0.0
1647565224,31.0,0.9,0.00900135,20730.0,18307.998,18671.002,18903.0,19017.0,19404.0,19700.0,19981.0,20326.0,900.0,896.0,35.241985,0.02881091297559372,0.26050450864264835,0.9654726308792251,0.0,0.0,0.0
1647565724,41.0,0.9,0.0090004895,27800.002,23808.0,24296.0,24669.0,24817.0,25315.0,25674.0,26105.0,26273.998,900.0,128.0,35.938305,0.03702851507929986,0.29543015832562197,0.9553643396902032,0.0,0.0,0.0
1647565728,41.0,0.9,0.00900072,27642.0,23904.998,24384.0,24692.0,24892.0,25298.002,25676.0,26149.0,26409.002,900.0,1024.0,35.9424,0.03709425589612951,0.29570805004404666,0.9552783621223436,0.0,0.0,0.0
1647565729,41.0,0.9,0.00899942,27400.0,24033.0,24515.0,24782.0,24916.0,25382.998,25607.998,26093.0,26213.0,900.0,384.0,35.622913,0.03711069110033692,0.29577751906494365,0.955256855100128,0.0,0.0,0.0
1647565743,41.0,0.9,0.00900057,28193.0,24366.0,24800.002,25098.0,25300.0,25785.0,26119.0,26507.0,26785.0,900.0,768.0,35.37715,0.037340783959240696,0.29674992094741415,0.9549552263942553,0.0,0.0,0.0
1647565744,41.0,0.9,0.009001441,27001.998,24191.002,24622.0,24904.0,25093.0,25507.0,25800.0,26116.002,26408.002,900.0,512.0,35.831806,0.037357219163448106,0.2968193664664629,0.9549336436059039,0.0,0.0,0.0
1647565754,41.0,0.9,0.00900084,27809.996,24494.0,24987.0,25220.0,25391.998,25681.004,26085.0,26495.0,26690.0,900.0,640.0,34.717697,0.03752157120552223,0.2975137352613,0.9547175379822396,0.0,0.0,0.0
1647565770,41.0,0.9,0.009000359,27307.0,24419.996,24922.998,25208.0,25393.0,25784.0,26021.0,26414.0,26670.0,900.0,896.0,35.823616,0.037784534472840824,0.2986243979130275,0.9543707188357582,0.0,0.0,0.0
1647566277,51.0,0.9,0.0090003405,34885.004,30511.994,31096.004,31481.996,31671.998,32287.004,32802.0,33406.996,34104.0,900.0,1024.0,37.04832,0.046117183005998846,0.3336011988203196,0.9427142940178883,0.0,0.0,0.0
1647566278,51.0,0.9,0.009000871,34291.004,30703.002,31309.004,31672.004,31887.006,32409.004,32915.996,33303.0,33589.004,900.0,128.0,36.327423,0.04613361821020626,0.3336697540562023,0.9426900313613555,0.0,0.0,0.0
1647566286,51.0,0.9,0.00900054,35689.0,31015.0,31614.996,31987.0,32194.0,32691.002,33122.0,34000.0,34411.0,900.0,384.0,37.052418,0.04626509984386556,0.3342181323867994,0.9424957506449988,0.0,0.0,0.0
1647566296,51.0,0.9,0.00900015,34607.0,30612.004,31320.004,31693.0,31908.0,32480.998,32892.0,33416.0,33927.996,900.0,512.0,36.425728,0.046429451885939686,0.334903446202264,0.9422524511625572,0.0,0.0,0.0
1647566298,51.0,0.9,0.00900086,34219.0,30807.002,31398.002,31789.998,31981.002,32554.998,32909.0,33370.0,33709.0,900.0,768.0,35.917824,0.046462322294354506,0.3350404877233239,0.9422037314647598,0.0,0.0,0.0
1647566315,51.0,0.9,0.00900042,35570.0,31184.002,31754.0,32099.002,32306.994,32975.008,33506.004,33998.0,34374.0,900.0,640.0,35.38125,0.04674172076588052,0.3362050542042763,0.9417888094087228,0.0,0.0,0.0
1647566332,51.0,0.9,0.0090003405,37312.996,31176.996,31860.998,32193.002,32485.008,33105.0,34059.0,35388.0,35906.992,900.0,896.0,36.70835,0.047021119237406525,0.33736910683769417,0.9413724479458364,0.0,0.0,0.0
1647566333,51.0,0.9,0.0090011,38310.684,31218.996,31804.004,32181.002,32416.0,33281.996,34342.027,36107.0,36929.645,900.0,255.99997,37.195778,0.047037554441613935,0.3374375644818136,0.9413479112828487,0.0,0.0,0.0
1647566441,1.0,0.9,0.00899929,306.99902,155.0,172.99902,183.00098,188.0,201.99902,218.99707,242.99902,256.0,1000.0,1024.0,33.43565,0.048812556496014466,0.3448204103095995,0.9386686767086241,0.0,0.0,0.0
1647566445,1.0,0.9,0.0089994,280.99902,135.0,149.99902,161.00098,169.0,187.00195,202.00098,224.99902,239.00098,1000.0,512.0,35.332096,0.04887829731284411,0.34509344336699405,0.9385683328054018,0.0,0.0,0.0
1647566452,1.0,0.9,0.00899961,292.00098,156.0,174.00098,183.00098,188.99902,205.0,228.00098,254.99902,264.99805,1000.0,384.0,35.135487,0.048993343742296,0.345571180940053,0.9383925398806713,0.0,0.0,0.0
1647566461,1.0,0.9,0.008999029,304.00098,175.0,186.99902,195.99902,201.0,218.0,238.00098,264.99902,276.00098,1000.0,128.0,33.76333,0.04914126058016271,0.34618528336148635,0.9381661630990149,0.0,0.0,0.0
1647566466,1.0,0.9,0.00899918,285.00098,158.99805,175.00293,184.00098,188.99902,205.0,226.00098,251.00098,268.0,1000.0,768.0,35.05357,0.04922343660119977,0.3465263873122407,0.9380402245619998,0.0,0.0,0.0
1647566482,1.0,0.9,0.00898687,276.0,160.0,176.00098,184.00098,189.99902,205.0,229.00098,251.00098,268.0,1000.0,640.0,32.80896,0.04948639986851837,0.347617611855029,0.9376363879074907,0.0,0.0,0.0
1647566494,1.0,0.9,0.00900013,283.99902,149.0,163.00195,174.0,180.00098,195.00098,215.99902,238.99707,253.0,1000.0,255.99997,36.17997,0.04968362231900731,0.3484357214959825,0.9373326773273052,0.0,0.0,0.0
1647566498,1.0,0.9,0.0090003405,283.99902,158.99805,174.00098,181.99902,188.0,203.0,219.99902,238.00098,254.00098,1000.0,896.0,33.681408,0.049749363135836965,0.3487083657739592,0.9372312818292263,0.0,0.0,0.0
1647567012,11.000002,0.9,0.009000791,8000.0,6136.0,6304.0005,6408.0,6493.9995,6704.0,7005.0,7373.0,7501.0,1000.0,1024.0,33.787903,0.05819705809844687,0.3834895235344239,0.9235452264720665,0.0,0.0,0.0
1647567018,11.000002,0.9,0.009,7892.0,6122.0,6301.9995,6417.0,6514.0,6817.0005,7179.0,7393.0,7503.0,1000.0,512.0,33.8944,0.058295669323691346,0.3838924596409666,0.9233778096915741,0.0,0.0,0.0
1647567029,21.326145,1.0889314,0.010066928,10177.4375,9536.706,9337.674,10387.175,9406.486,9538.881,9879.206,11792.244,10959.034,967.9226,586.3628,34.65861,0.058476456569972884,0.38463098595594664,0.9230704223636225,0.0,0.0,0.0
1647567030,24.388115,1.1052238,0.010334481,12000.969,11607.416,11945.364,12486.355,11667.11,11781.917,11762.677,13949.209,13084.748,949.41925,606.6608,34.918484,0.058492891774180295,0.3846981125142361,0.9230424487681941,0.0,0.0,0.0
1647567035,17.846077,1.093411,0.01022703,9917.261,7965.4976,8229.315,9000.116,8379.265,8629.879,8138.166,11055.875,10134.603,939.2104,655.051,34.80337,0.05857506779521736,0.38503371478146187,0.9229025075714054,0.0,0.0,0.0
1647567051,17.421888,1.0934908,0.010032123,7995.909,7403.626,7839.6074,8744.588,8285.486,7601.933,7660.888,9262.369,9749.6875,967.3817,716.16327,35.0773,0.058838031062535955,0.3861072997280398,0.9224538758641115,0.0,0.0,0.0
1647567070,17.744793,1.096854,0.010083184,9109.415,7596.3657,8147.953,8562.027,8466.354,7900.025,7404.917,9330.839,9617.156,950.1533,574.8808,34.807587,0.05915029994247679,0.3873815027934255,0.9219195036951476,0.0,0.0,0.0
1647567584,15.78845,1.0890484,0.010098798,7909.534,6749.75,7807.57,7961.7446,7262.408,7248.144,6770.0605,8436.708,8918.535,967.84564,806.3945,34.62776,0.0675979949050867,0.42156343890203113,0.906798912097436,0.0,0.0,0.0
1647567594,20.202436,1.0745475,0.010358877,11239.161,10078.726,10301.257,11426.679,10822.603,10656.72,10298.205,12636.611,12704.218,969.57263,703.55524,35.037487,0.06776234694716082,0.42222277014996545,0.9064921027603547,0.0,0.0,0.0
1647567603,21.0,0.9,0.009001309,14391.0,11762.0,12081.0,12291.0,12395.0,12875.0,13209.0,13594.0,13823.0,1000.0,128.0,36.06528,0.06791026378502753,0.42281597736806503,0.9062155644670246,0.0,0.0,0.0
1647567606,21.0,0.9,0.009001119,14496.0,11874.0,12132.0,12320.0,12477.0,12779.999,13183.0,13505.0,13701.001,1000.0,384.0,34.308098,0.06795956939764977,0.423013672870882,0.9061232987647357,0.0,0.0,0.0
1647567610,21.0,0.9,0.0090001,14288.0,11800.0,12098.0,12297.0,12403.0,12798.0,13185.0,13696.999,13985.0,1000.0,768.0,33.234943,0.06802531021447941,0.4232772355535209,0.9060002107406869,0.0,0.0,0.0
1647567626,21.0,0.9,0.008999949,14275.0,11801.0,12089.0,12227.0,12394.0,12810.0,13220.0,13615.0,13796.0,1000.0,640.0,34.205696,0.06828827348179801,0.42433112790105515,0.9055070921280619,0.0,0.0,0.0
1647567643,21.0,0.9,0.009,14203.0,11797.0,12084.0,12217.0,12314.0,12698.0,13077.0,13395.0,13686.001,1000.0,896.0,34.57843,0.06856767195332401,0.4254502590251119,0.9049818103671836,0.0,0.0,0.0
1647567645,21.0,0.9,0.00900067,14112.001,11809.0,12095.0,12278.0,12400.0,12805.0,13194.0,13424.0,13693.0,1000.0,255.99997,34.34496,0.06860054236173885,0.42558187879350945,0.9049199215635528,0.0,0.0,0.0
1647568162,31.0,0.9,0.00900081,21197.0,17518.0,17921.0,18178.0,18322.0,18805.0,19205.0,19672.0,20110.0,1000.0,1024.0,35.16416,0.07709754293697099,0.4592956538365159,0.888283458343612,0.0,0.0,0.0
1647568178,31.0,0.9,0.00899983,21217.0,17786.0,18104.0,18377.0,18586.0,19080.0,19482.0,20006.0,20304.0,1000.0,512.0,34.422783,0.0773605062042896,0.46032890742937027,0.8877484424007075,0.0,0.0,0.0
1647568179,31.0,0.9,0.00900066,20603.0,17529.0,17908.0,18185.0,18301.0,18711.0,19103.0,19502.0,19878.0,1000.0,128.0,35.442688,0.077376941408497,0.4603934651006283,0.8877149639904898,0.0,0.0,0.0
1647568188,31.0,0.9,0.00900095,21093.0,17715.0,18097.0,18316.0,18497.0,18994.0,19392.0,19886.002,20273.0,1000.0,384.0,35.217407,0.07752485824636371,0.46097437453546236,0.8874134470592833,0.0,0.0,0.0
1647568193,31.0,0.9,0.00899994,21209.0,17698.0,18105.0,18430.0,18605.0,19199.0,19799.0,20194.0,20505.0,1000.0,768.0,34.79552,0.07760703426740077,0.4612970166900344,0.887245773386875,0.0,0.0,0.0
1647568218,31.0,0.9,0.009000871,21773.0,17974.0,18393.0,18685.0,18898.0,19490.0,19978.0,20400.002,20791.002,1000.0,640.0,34.811905,0.07801791437258608,0.46290931177210515,0.8864056458950811,0.0,0.0,0.0
1647568231,31.0,0.9,0.00900076,21306.0,17822.0,18269.0,18511.0,18707.0,19293.0,19789.0,20209.0,20409.0,1000.0,255.99997,36.110336,0.07823157202728244,0.4637471008723906,0.8859676215485828,0.0,0.0,0.0
1647568753,41.0,0.9,0.00900096,27197.004,23811.002,24298.0,24602.0,24819.0,25389.998,25709.998,26320.0,26525.0,1000.0,1024.0,35.92192,0.08681074862355165,0.4970370653979452,0.8677293101080537,0.0,0.0,0.0
1647568767,41.0,0.9,0.0090005305,27203.0,23786.0,24222.002,24599.0,24726.998,25191.998,25501.0,25885.0,26107.002,1000.0,512.0,35.680256,0.08704084148245542,0.4979202504307917,0.8672228226995284,0.0,0.0,0.0
1647568775,41.0,0.9,0.009000201,28190.002,23985.0,24497.0,24889.998,25115.996,25695.0,26199.0,26702.0,26991.0,1000.0,128.0,36.12672,0.08717232311611471,0.4984246959251615,0.8669329976946951,0.0,0.0,0.0
1647568782,41.0,0.9,0.00900013,27519.0,23918.0,24378.002,24590.0,24724.0,25200.0,25791.0,26486.996,26887.0,1000.0,384.0,35.647488,0.08728736954556661,0.4988659473529074,0.8666791601115641,0.0,0.0,0.0
1647568794,41.0,0.9,0.00900084,27892.002,24107.0,24674.0,24983.0,25124.0,25697.998,26108.0,26595.004,26781.0,1000.0,768.0,35.40992,0.08748459199605556,0.49962207754797044,0.8662434874945092,0.0,0.0,0.0
1647568823,41.0,0.9,0.0090003405,29498.0,24321.0,24811.0,25200.0,25489.002,26267.0,26988.0,27921.998,28596.002,1000.0,640.0,35.58605,0.0879612129180705,0.5014478202466554,0.8651878891719867,0.0,0.0,0.0
1647568827,41.0,0.9,0.00900135,27989.0,23973.996,24499.0,24801.0,24986.998,25498.0,26097.998,26808.004,27327.998,1000.0,255.99997,36.081665,0.08802695373490016,0.5016994719831048,0.8650419873115257,0.0,0.0,0.0
1647568834,41.0,0.9,0.009000059,29003.002,24200.0,24799.0,25214.002,25571.0,26303.996,26992.0,27608.998,28022.0,1000.0,896.0,36.057087,0.08814200016435204,0.5021397603594955,0.8647864829344343,0.0,0.0,0.0
1647569361,51.0,0.9,0.00899968,37928.0,30418.008,31110.998,31493.002,31709.99,32588.004,33173.0,34439.004,35246.996,1000.0,1024.0,36.667393,0.09680335278165832,0.5349054574767125,0.8449119194103187,0.0,0.0,0.0
1647569377,51.0,0.9,0.00900075,36456.008,30657.002,31309.004,31690.002,31882.0,32513.002,33086.0,33661.0,33975.996,1000.0,512.0,36.10624,0.0970663160489769,0.5358881948215272,0.8442889568453,0.0,0.0,0.0
1647569385,51.0,0.9,0.0090001,35517.008,30590.0,31193.004,31607.004,31880.996,32518.998,33090.996,33837.0,34245.008,1000.0,128.0,36.49536,0.0971977976826362,0.5363792915089503,0.8439770468681933,0.0,0.0,0.0
1647569395,18.32519,1.0943886,0.010007461,8815.34,8973.607,8606.582,10079.162,9364.019,8613.202,9513.01,10401.223,10396.358,934.0191,633.0985,35.49608,0.09736214972471033,0.5369929070511449,0.8435867577059045,0.0,0.0,0.0
1647569403,26.802244,1.0927579,0.010272369,12930.03,11733.815,12708.372,13542.07,12360.44,11874.211,12733.179,13636.195,13685.408,876.31134,703.29333,36.13836,0.09749363135836962,0.5374835950287388,0.8432742051521455,0.0,0.0,0.0
1647569450,20.79564,1.1204518,0.010123277,10483.48,9558.259,10015.6,10672.786,9636.404,9869.944,9686.9375,11436.518,10844.006,878.69135,757.677,35.555668,0.09826608595611801,0.5403627075450714,0.8414321982753925,0.0,0.0,0.0
1647569451,15.685245,1.1108044,0.010329304,9557.212,7911.0273,9157.001,9659.357,9020.043,8797.812,9268.235,10199.6455,10009.189,932.7649,669.6853,34.924,0.09828252116032542,0.5404238967923818,0.8413928997654646,0.0,0.0,0.0
1647569465,51.0,0.9,0.009001339,38310.684,31096.998,31704.002,32199.002,32496.0,33577.996,34342.027,36571.94,36929.645,1000.0,896.0,36.83123,0.09851261401922919,0.5412802460143572,0.8408422535021876,0.0,0.0,0.0
1647569523,1.0,0.9,0.0,274.99902,179.0,201.00098,212.99902,223.0,238.00098,250.0,266.0,274.99805,100.0,640.0,22.76778,0.0994658558632591,0.5448219915865051,0.8385517261825379,0.0,0.0,0.0
1647569525,19.319141,1.0847274,0.007248747,10023.57,10029.167,9271.832,11009.84,9885.787,9694.268,10142.992,10552.498,10238.944,466.76086,560.16974,32.8384,0.09949872627167393,0.5449439482282478,0.8384724761668738,0.0,0.0,0.0
1647569526,17.86726,1.0943013,0.008775236,11409.222,9513.335,9929.631,10481.185,10032.049,10106.143,10477.3955,12004.796,10708.128,561.21136,582.06146,33.727024,0.09951516147588134,0.5450049222263788,0.8384328445075484,0.0,0.0,0.0
1647569597,9.113785,1.1166677,0.009266945,5930.6074,5220.6733,5205.6455,5888.5684,5329.614,5039.366,5314.282,6398.675,6173.03,623.04254,539.8657,34.030468,0.1006820609746076,0.5493266898302898,0.8356076757905571,0.0,0.0,0.0
1647569598,25.021952,1.1398036,0.009743882,13507.707,11366.299,11959.528,12499.639,11822.329,11607.977,11771.98,13988.94,12866.217,641.7586,698.48267,34.747692,0.10069849617881502,0.5493874554826694,0.8355677254168437,0.0,0.0,0.0
1647569599,14.344032,1.1334238,0.00971337,8004.617,6745.0977,7301.1523,8028.5635,7203.546,7217.5664,7315.8887,8213.26,8359.649,672.53723,664.52997,34.378468,0.10071493138302244,0.5494482182296153,0.835527770624233,0.0,0.0,0.0
1647569600,28.92971,1.1097409,0.01000821,15880.143,13414.501,14670.605,15207.604,14520.418,14546.623,14691.578,16584.133,16132.788,638.3211,623.9684,35.180836,0.10073136658722985,0.549508978070806,0.8354878114129365,0.0,0.0,0.0
1647569668,22.512781,1.1099392,0.009734126,12237.891,10291.928,10280.27,11527.851,10961.296,10923.292,11257.221,12978.482,13120.119,620.2494,688.9922,34.513042,0.10184896047333387,0.5536338127947212,0.8327602303967088,0.0,0.0,0.0
1647569669,13.863607,1.1106634,0.009252999,8093.299,6272.991,6413.414,7582.619,7137.6143,7044.491,7053.9863,8964.337,8381.545,553.76385,583.6161,33.723938,0.1018653956775413,0.5536943713636396,0.8327199668077042,0.0,0.0,0.0
1647569670,26.389744,1.0673612,0.008850917,14746.329,13187.951,13723.868,14788.615,14425.093,13752.293,15358.362,15684.145,16115.898,441.5865,706.97974,33.44066,0.10188183088174871,0.553754927004347,0.8326796988148626,0.0,0.0,0.0
1647569672,21.0,0.9,0.0036711209,14333.0,12653.0,12948.0,13107.0,13244.0,13681.0,13929.0,14204.0,14333.0,100.0,255.99997,27.7504,0.10191470129016353,0.5538760294998479,0.8325991496185206,0.0,0.0,0.0
1647569741,31.0,0.9,0.0051167905,21887.0,19612.0,20097.0,20220.0,20295.002,20729.0,20988.0,21579.998,21886.998,100.0,768.0,28.962816,0.10304873038047498,0.5580468730861019,0.8298094283863158,0.0,0.0,0.0
1647569742,31.0,0.9,0.0046090195,22883.0,19917.0,20291.0,20547.996,20768.004,21189.0,21450.002,22403.0,22882.998,100.0,640.0,29.14304,0.10306516558468239,0.5581072170549735,0.8297688438783134,0.0,0.0,0.0
1647569743,31.0,0.9,0.0050578397,22119.0,19807.0,20206.0,20499.0,20814.0,21181.0,21487.0,21705.002,22119.002,100.0,1024.0,29.17581,0.1030816007888898,0.5581675580722967,0.8297282549820811,0.0,0.0,0.0
1647569744,31.0,0.9,0.005104867,21600.0,19717.0,19975.0,20209.0,20357.0,20780.0,20985.0,21500.0,21600.0,100.0,128.0,28.483583,0.10309803599309722,0.5582278961377526,0.8296876616978335,0.0,0.0,0.0
1647569745,31.0,0.9,0.0050812084,22086.0,19862.0,20420.0,20761.004,20908.0,21407.0,21683.0,22002.0,22086.0,100.0,896.0,29.007874,0.10311447119730463,0.558288231251022,0.8296470640257853,0.0,0.0,0.0
1647569746,31.0,0.9,0.005085349,23194.0,20198.002,20694.0,21176.004,21307.0,21833.0,22492.0,22890.0,23194.0,100.0,512.0,29.216766,0.10313090640151204,0.5583485634117857,0.8296064619661512,0.0,0.0,0.0
1647569747,31.0,0.9,0.0050495183,22180.0,19980.0,20377.0,20703.0,21000.0,21494.998,21698.004,21904.0,22179.998,100.0,255.99997,29.35603,0.10314734160571945,0.5584088926197252,0.8295658555191459,0.0,0.0,0.0
1647569819,41.0,0.9,0.0070152106,30539.0,27151.002,27609.002,27983.002,28394.998,29052.002,29320.996,29736.002,30539.0,100.0,1024.0,30.6176,0.10433067630865314,0.5627448149040692,0.8266306752707553,0.0,0.0,0.0
1647569820,41.0,0.9,0.006879201,30170.0,27181.0,27965.0,28255.002,28360.004,28805.0,29472.002,29797.002,30170.002,100.0,128.0,30.363647,0.10434711151286055,0.5628049276950685,0.8265897491271886,0.0,0.0,0.0
1647569821,41.0,0.9,0.007072439,30925.0,27812.998,28386.998,28607.0,28891.0,29643.998,30242.004,30728.002,30925.0,100.0,384.0,30.519297,0.10436354671706796,0.5628650375096759,0.8265488186122046,0.0,0.0,0.0
1647569822,41.0,0.9,0.00648009,31333.002,27358.0,27883.002,28243.004,28474.002,29039.002,29932.0,31248.998,31333.0,100.0,896.0,30.711807,0.10437998192127537,0.562925144347573,0.8265078837260199,0.0,0.0,0.0
1647569823,41.0,0.9,0.0068573295,29870.002,27165.998,27608.004,27891.0,28100.998,28679.002,28973.0,29705.004,29870.004,100.0,512.0,30.72,0.10439641712548278,0.5629852482084424,0.8264669444688508,0.0,0.0,0.0
1647569826,41.0,0.9,0.006415409,30676.0,27620.002,28486.998,28779.004,28978.0,29381.004,29890.0,30499.002,30676.004,100.0,255.99997,30.543873,0.10444572273810503,0.5631655419257049,0.8263441004736024,0.0,0.0,0.0
