time,cpu_limit,cpu_usage,lat50_ms,lat75_ms,lat95_ms,lat99_ms,min_ms,n,ram_limit_mb,ram_usage_mb,t_norm,sin_day,cos_day,is_gap,time_since_last_obs,time_to_next_obs
1647992672.0,1.5000001,0.00986981,65622.11,65967.91,66379.58,66673.914,64403.61,450.0,2304.0,1331.2164,0.0065109153581003444,-0.06743485000226532,0.9977236796854989,0.0,0.0,0.0
1647992741.0,2.5789404,0.012657564,46909.445,49754.72,51279.418,51894.76,43263.9,414.3652,2167.8428,1327.5101,0.0068939103791650705,-0.062427622627425156,0.9980494937291876,1.0,1.15,1.15
1647992810.0,1.5,0.00984922,69710.875,70010.39,70318.87,70527.47,68822.69,500.0,2304.0,1419.8579,0.007276905400229797,-0.05741882341988977,0.9983501784028866,0.0,0.0,0.0
1647992879.0,2.3525825,0.011866812,48064.527,49418.477,50458.504,51295.93,44084.004,397.68854,2221.4722,1296.8683,0.0076599004212945234,-0.052408578493611926,0.9986257261358126,1.0,1.15,1.15
1647992948.0,1.5,0.00992957,69658.69,69867.56,70280.41,70460.45,68747.32,499.99997,2304.0,1441.2227,0.00804289544235925,-0.04739701399894896,0.9988761299900921,0.0,0.0,0.0
1647993017.0,2.570178,0.013100607,39898.03,41279.67,42636.266,44114.91,34550.715,369.67737,2314.8193,1174.2339,0.008425890463423975,-0.042384256119479366,0.9991013836609368,1.0,1.15,2.3
1647993086.0,2.6486478,0.014034798,32801.56,33570.176,34526.645,37443.23,30527.05,339.24792,2289.5,1123.5857,0.008808885484488702,-0.03737043106883282,0.9993014814768012,1.0,2.3,1.15
1647993155.0,1.5,0.00997968,69589.64,69798.484,70059.48,70386.1,68559.38,500.0,2304.0,1391.2924,0.009191880505553428,-0.03235566508750518,0.9994764183995264,0.0,0.0,0.0
1647993224.0,2.706132,0.013981849,40635.37,43902.645,45074.055,45781.695,37932.848,415.3543,2102.4065,1337.938,0.009574875526618154,-0.027340084439687086,0.9996261900244665,1.0,1.15,1.15
1647993293.0,1.5,0.00997968,73625.125,73910.67,74244.05,74481.555,72530.6,550.0,2304.0,1684.4963,0.00995787054768288,-0.022323815410076782,0.9997507925805995,0.0,0.0,0.0
1647993362.0,2.7634444,0.0142497085,44270.074,47015.035,47973.945,49218.094,40928.27,449.18427,2044.4612,1432.361,0.010340865568747606,-0.01730698430071025,0.9998502229306222,1.0,1.15,1.15
1647993431.0,1.5,0.01007033,70992.33,71334.234,71757.4,71977.18,69862.484,550.0,2304.0,1857.7983,0.010723860589812333,-0.012289717427773125,0.9999244785710296,0.0,0.0,0.0
1647993500.0,2.7036507,0.013759153,43240.523,46208.86,45974.105,47937.3,39324.758,440.47226,2087.6653,1420.7717,0.011106855610877058,-0.007272141118421135,0.9999735576321774,1.0,1.15,1.15
1647993569.0,1.5,0.01007033,73724.03,73958.66,74277.28,74528.01,72595.3,550.0,2304.0,1493.0205,0.011489850631941785,-0.002254381707604695,0.9999974588783296,0.0,0.0,0.0
1647993638.0,2.6133914,0.014454434,43112.023,44559.79,45890.992,48692.03,38346.055,433.347,2189.7268,1363.4192,0.011872845653006512,0.002763434465118793,0.9999961817076888,1.0,1.15,2.3
1647993707.0,2.836247,0.0154783465,39874.92,41814.156,42740.21,46906.145,38729.773,444.12802,2153.8508,1447.4354,0.012255840674071237,0.007781181058760699,0.9999697261524124,1.0,2.3,1.15
1647993776.0,1.5,0.01015274,76835.734,77029.56,77369.86,77730.27,75578.914,600.0,2304.0,1713.3733,0.012638835695135964,0.012798731734084913,0.9999180928786112,0.0,0.0,0.0
1647993845.0,2.9898932,0.015493887,45494.363,48499.855,49980.22,50599.734,41509.33,503.3166,1978.5896,1660.3049,0.013021830716200689,0.017815960156788227,0.9998412831863324,1.0,1.15,1.15
1647993914.0,1.5,0.01032579,76122.31,76402.71,76743.445,76954.84,75063.22,600.0,2304.0,1723.2241,0.013404825737265416,0.022832740000681254,0.9997392990095274,0.0,0.0,0.0
1647993983.0,3.0430493,0.015636388,42791.312,45266.043,46706.445,47292.793,35622.4,485.97983,1973.7148,1660.5516,0.013787820758330141,0.027848944950869144,0.999612142916003,1.0,1.15,1.15
1647994052.0,1.5,0.01032579,77110.6,77367.44,77814.42,78140.055,75985.26,600.0,2304.0,1759.6171,0.014170815779394868,0.03286444870693201,0.9994598181073562,0.0,0.0,0.0
1647994121.0,2.484048,0.015235182,31463.266,42454.188,36644.273,32244.656,27444.45,386.511,2378.7866,1678.3105,0.014553810800459595,0.03787912498610494,0.9992823284188943,1.0,1.15,8.05
1647994190.0,2.984837,0.018887188,35827.6,37676.15,35368.785,34981.28,35285.883,353.33588,2402.4478,1400.8707,0.01493680582152432,0.04289284752645765,0.9990796783195383,1.0,2.3,6.9
1647994259.0,3.074351,0.018984389,26457.564,27366.693,30713.303,28159.418,25209.055,309.82492,2306.8977,1272.8799,0.015319800842589047,0.04790549009007357,0.9988518729117095,1.0,3.45,5.75
1647994328.0,3.136642,0.019300885,17196.75,17684.766,24098.965,21668.273,17350.684,261.8389,2274.4277,1130.3707,0.015702795863653772,0.05291692646622826,0.9985989179312021,1.0,4.6,4.6
1647994397.0,2.9636583,0.019213933,22829.953,22727.555,26507.914,27386.287,19395.771,229.34071,2402.6646,1015.55225,0.0160857908847185,0.05792703047456728,0.9983208197470383,1.0,5.75,3.45
1647994466.0,3.242054,0.019986268,14159.043,13345.894,14048.055,15657.333,9176.104,168.01193,2171.1685,867.3758,0.016468785905783226,0.06293567596828317,0.9980175853613078,1.0,6.9,2.3
1647994535.0,2.9271436,0.020107172,19197.207,18497.479,22401.389,5802.3496,10388.25,138.64117,2300.0193,738.79254,0.01685178092684795,0.06794273683729168,0.9976892224089917,1.0,8.05,1.15
1647994604.0,3.1907828,0.01933412,15636.478,14823.456,15307.119,15235.022,15022.689,139.69482,2019.9939,585.6318,0.017234775947912676,0.07294808701140697,0.9973357391577704,0.0,0.0,0.0
1647994673.0,2.6706665,0.014110078,13771.656,15899.592,13602.373,13831.971,12114.736,108.337814,2234.7244,533.2073,0.017617770968977403,0.0779516004635159,0.996957144507815,1.0,1.15,1.15
1647994742.0,2.388725,0.011500236,17722.633,18060.28,17926.414,17198.117,15907.546,170.86948,2204.9185,629.67395,0.01800076599004213,0.08295315121275124,0.9965534479915638,0.0,0.0,0.0
1647994811.0,2.6620429,0.011376644,9620.422,11610.232,11013.906,10842.467,7401.881,138.74417,2219.095,584.1914,0.018383761011106857,0.08795261332766358,0.9961246597734816,1.0,1.15,1.15
1647994880.0,1.5,0.0062353,0.60546875,0.82421875,1.4023438,6.154297,0.18554688,50.00003,2560.0,243.72833,0.01876675603217158,0.09294986092939221,0.9956707906498045,0.0,0.0,0.0
1647994949.0,2.4768026,0.010325813,11231.55,13725.1455,11505.227,11438.482,9661.329,103.21637,2400.5627,424.84756,0.019149751053236307,0.09794476819483443,0.9951918520482672,1.0,1.15,1.15
1647995018.0,1.5,0.00729723,119.9375,128.3086,142.2168,153.71094,74.43555,100.0,2560.0,305.2953,0.019532746074301034,0.10293720935981371,0.9946878560278163,0.0,0.0,0.0
1647995087.0,2.6650987,0.012096454,6993.717,8455.783,6881.2715,7231.7285,5280.58,134.55518,2271.474,456.09244,0.01991574109536576,0.10792705872224614,0.994158815278306,1.0,1.15,1.15
1647995156.0,1.5,0.00814525,137.66992,235.78906,295.0254,332.20312,68.890625,100.0,2560.0,313.72906,0.020298736116430488,0.1129141906453055,0.9936047431201783,0.0,0.0,0.0
1647995225.0,2.8529863,0.013420225,8431.227,10109.24,8640.258,8606.381,7092.0312,165.72765,2192.762,532.0187,0.02068173113749521,0.11789847956058655,0.9930256535041287,1.0,1.15,1.15
1647995294.0,1.5,0.00821134,94.62305,103.4707,111.72656,125.89844,44.66797,100.0,2560.0,304.96356,0.02106472615855994,0.12287979997126663,0.9924215610107538,0.0,0.0,0.0
1647995363.0,2.6458282,0.012868616,10320.422,11410.141,10357.877,10829.896,7907.743,170.32254,2259.1323,567.448,0.021447721179624665,0.1278580264552656,0.991792480850185,1.0,1.15,1.15
1647995432.0,1.5,0.00861429,265.8203,285.0039,323.84766,350.49805,196.95898,150.0,2560.0,368.41052,0.021830716200689392,0.13283303366840357,0.9911384288617049,0.0,0.0,0.0
1647995501.0,2.7315826,0.013060911,7935.2676,9645.553,7639.8125,8840.863,7188.664,163.97668,2291.882,537.0917,0.022213711221754116,0.13780469634755715,0.9904594215133488,1.0,1.15,1.15
1647995570.0,1.5,0.00861429,273.8828,292.68555,338.31445,361.84766,160.4668,150.0,2560.0,360.07935,0.022596706242818843,0.1427728893138131,0.9897554759014904,0.0,0.0,0.0
1647995639.0,2.6197724,0.012167528,7178.5645,9516.344,7787.176,8360.547,6050.9443,151.05125,2323.473,524.63666,0.02297970126388357,0.14773748747562035,0.9890266097504106,1.0,1.15,1.15
1647995708.0,1.5,0.00830263,280.26758,302.9453,345.64844,384.29102,160.21875,150.0,2560.0,370.0367,0.023362696284948296,0.15269836583193958,0.9882728414118518,0.0,0.0,0.0
1647995777.0,2.4175518,0.011531383,18597.96,20689.479,18863.262,20294.852,16852.543,182.51924,2432.7383,640.0907,0.023745691306013023,0.15765539947539037,0.9874941898645556,1.0,1.15,1.15
1647995846.0,1.5,0.00830263,13294.887,14046.807,16507.463,23743.164,8454.064,199.99997,2560.0,853.9177,0.024128686327077747,0.16260846359539652,0.9866906747137851,0.0,0.0,0.0
1647995915.0,2.613117,0.0138948625,21400.014,21681.406,22037.682,22720.541,16451.367,249.77173,2366.4636,863.3079,0.024511681348142474,0.1675574334813283,0.9858623161908311,1.0,1.15,2.3
1647995984.0,2.8174138,0.014432637,18579.904,19514.0,18695.74,20901.928,16819.066,229.23868,2391.3083,722.59717,0.0248946763692072,0.1725021845256425,0.9850091351525027,1.0,2.3,1.15
1647996053.0,1.5,0.00862873,11706.102,11901.787,12201.74,12446.996,10886.308,199.99997,2560.0,719.3846,0.025277671390271927,0.1774425922270201,0.9841311530806021,0.0,0.0,0.0
1647996122.0,2.544187,0.012667226,23585.016,26240.596,24116.945,25289.443,21094.865,211.29123,2408.6406,753.97723,0.025660666411336654,0.18237853219350075,0.9832283920813842,1.0,1.15,1.15
1647996191.0,1.5,0.00836851,12864.44,17625.973,71766.91,86856.375,3181.502,199.99997,2560.0,1176.9569,0.026043661432401378,0.18730988014561495,0.9823008748849995,0.0,0.0,0.0
1647996260.0,2.3410432,0.010649859,30422.688,33110.984,32006.17,32895.99,27640.201,229.837,2524.2932,810.45447,0.026426656453466105,0.192236511919513,0.9813486248449217,1.0,1.15,1.15
1647996329.0,1.5,0.00863945,29945.863,30720.398,31874.135,33564.176,28117.727,250.0,2560.0,1140.3756,0.02680965147453083,0.19715830347009153,0.9803716659373604,0.0,0.0,0.0
1647996398.0,2.4409363,0.011304378,27233.295,29732.85,28813.518,28808.676,24007.973,215.14102,2473.1743,749.94934,0.02719264649559556,0.20207513087411666,0.9793700227606564,1.0,1.15,1.15
1647996467.0,1.5,0.00900283,30753.46,30972.043,31285.031,31437.322,29417.895,250.0,2560.0,850.6819,0.027575641516660282,0.20698687033334404,0.9783437205346633,0.0,0.0,0.0
1647996536.0,2.4401758,0.011068397,28111.602,30510.72,29440.928,30995.559,24615.76,220.85599,2497.9836,771.6209,0.02795863653772501,0.21189339817763622,0.977292785100112,1.0,1.15,1.15
1647996605.0,1.5,0.00884172,30908.27,31124.037,31463.133,31717.814,29944.836,250.0,2560.0,870.3959,0.028341631558789736,0.21679459086807615,0.9762172429179601,0.0,0.0,0.0
1647996674.0,2.3494582,0.011200233,36581.086,38268.402,37592.26,39332.16,32736.09,260.64963,2481.0762,895.7056,0.028724626579854463,0.22169032500007793,0.9751171210687257,1.0,1.15,1.15
1647996743.0,1.5,0.00884486,44024.25,44250.496,44570.504,44908.547,43106.61,300.0,2560.0,994.90204,0.02910762160091919,0.22658047730649378,0.9739924472518057,0.0,0.0,0.0
1647996812.0,2.408665,0.01212234,37695.082,37400.844,37629.9,39929.008,33656.973,261.70715,2591.0833,869.3135,0.029490616621983913,0.23146492466071794,0.9728432497847781,1.0,1.15,2.3
1647996881.0,2.5790973,0.012991898,31070.297,31994.08,31162.104,33269.207,29203.957,238.88634,2609.0994,785.0398,0.02987361164304864,0.23634354407978658,0.9716695576026894,1.0,2.3,1.15
1647996950.0,1.5,0.00901066,42209.477,42533.742,43095.543,44009.52,40568.125,300.0,2560.0,1201.2789,0.030256606664113367,0.24121621272747448,0.9704714002573254,0.0,0.0,0.0
1647997019.0,2.4008422,0.011417499,35811.11,38245.59,37618.695,38442.73,32663.33,258.42084,2474.2217,877.66833,0.030639601685178094,0.2460828079173877,0.9692488079164678,1.0,1.15,1.15
1647997088.0,1.5,0.00913443,43977.465,44288.375,44658.78,44939.33,42586.22,300.0,2560.0,1081.7208,0.031022596706242817,0.25094320711605284,0.9680018113631347,0.0,0.0,0.0
1647997157.0,2.447062,0.011402944,37441.785,39791.61,39450.203,39984.92,34129.5,275.68674,2507.9692,926.1913,0.031405591727307544,0.2557972879460022,0.9667304419948045,1.0,1.15,1.15
1647997226.0,1.5,0.00913443,53506.69,54055.22,54402.383,54604.562,51998.9,350.0,2560.0,1065.5458,0.031788586748372274,0.2606449281888548,0.9654347318226265,0.0,0.0,0.0
1647997295.0,2.4217072,0.011031365,38021.86,40992.836,40715.953,41086.39,34705.53,285.02356,2496.019,948.8613,0.032171581769437,0.2654860057883941,0.9641147134706143,1.0,1.15,1.15
1647997364.0,1.5,0.00951623,53660.867,53923.777,54234.76,54397.523,52328.953,350.0,2560.0,1075.4293,0.03255457679050172,0.2703203988536408,0.9627704201748247,0.0,0.0,0.0
1647997433.0,2.2861247,0.010538703,45932.86,48226.08,47911.895,49043.543,41780.51,326.28183,2521.6594,1075.688,0.03293757181156645,0.275147985661922,0.9614018857825206,1.0,1.15,1.15
1647997502.0,1.5,0.00951623,53803.42,54087.438,54392.85,54544.992,52686.03,350.0,2560.0,1052.4795,0.033320566832631175,0.27996864466193605,0.9600091447513188,0.0,0.0,0.0
1647997571.0,2.0668924,0.011121183,40693.5,41770.43,41748.62,43446.17,36193.234,265.75473,2687.626,911.11316,0.0337035618536959,0.2847822544768131,0.9585922321483227,1.0,1.15,2.3
1647997640.0,2.4100919,0.012373107,32064.78,32699.492,32540.625,35430.676,30717.094,264.19104,2617.369,903.51575,0.03408655687476063,0.2895886939071709,0.9571511836492388,1.0,2.3,1.15
1647997709.0,1.5,0.00940932,59353.95,59701.434,60050.543,60510.42,58228.383,400.00003,2560.0,1368.7152,0.03446955189582535,0.2943878419341667,0.9556860355374792,0.0,0.0,0.0
1647997778.0,2.4237432,0.0117955245,37789.55,41206.36,40821.39,40979.227,35014.164,305.65765,2502.5322,1026.1299,0.03485254691689008,0.2991795777225441,0.9541968247032476,1.0,1.15,1.15
1647997847.0,1.5,0.00940762,60454.39,60878.656,61237.96,61386.492,59249.875,400.00003,2560.0,1144.9548,0.035235541937954806,0.30396378062367574,0.95268358864261,0.0,0.0,0.0
1647997916.0,2.5737004,0.012220306,39351.156,42707.01,41925.59,42318.977,36119.79,348.49408,2479.0051,1109.5046,0.03561853695901953,0.3087403301786008,0.9511463654565518,1.0,1.15,1.15
1647997985.0,1.5,0.00947259,60498.383,60783.65,61067.746,61244.305,59183.21,400.00003,2560.0,1184.3625,0.03600153198008426,0.3135091061210582,0.9495851938500174,0.0,0.0,0.0
1647998054.0,2.314558,0.01095939,44928.54,48152.324,47239.9,48639.09,41106.695,345.9291,2561.9385,1123.6932,0.036384527001148984,0.3182699883805145,0.9480001131309358,1.0,1.15,1.15
1647998123.0,1.5,0.00943242,65882.766,66194.125,66659.98,67033.41,64779.96,450.0,2560.0,1367.1178,0.036767522022213714,0.3230228570851873,0.9463911632092317,0.0,0.0,0.0
1647998192.0,2.439593,0.012041104,36241.508,37802.688,37551.125,39920.266,32477.078,323.05075,2684.665,1027.1467,0.03715051704327844,0.3277675925650633,0.9447583845958196,1.0,1.15,2.3
1647998261.0,2.5422318,0.012561293,31889.258,33102.867,33243.527,35882.055,30383.406,285.41748,2659.3276,952.9053,0.03753351206434316,0.3325040753549114,0.9431018184015846,1.0,2.3,1.15
1647998330.0,1.5,0.00962329,65921.41,66209.39,66534.73,66786.375,65004.992,450.0,2560.0,1308.8318,0.03791650708540789,0.33723218619729084,0.9414215063363466,0.0,0.0,0.0
1647998399.0,2.3840857,0.011899091,46737.938,49218.03,49908.04,50503.312,43038.5,376.0709,2543.5986,1231.8065,0.038299502106472615,0.3419518060455535,0.9397174907078106,1.0,1.15,1.15
1647998468.0,1.5,0.00937147,66363.74,66621.14,66964.78,67195.36,65067.133,450.0,2560.0,1242.5789,0.038682497127537345,0.3466628160668419,0.9379898144205016,0.0,0.0,0.0
1647998537.0,2.4188554,0.012132309,50140.25,51957.062,52440.348,53637.867,46715.88,413.94366,2589.1619,1331.7539,0.03906549214860207,0.3513650976450808,0.9362385209746835,1.0,1.15,1.15
1647998606.0,1.5,0.00992705,70003.51,70293.14,70569.27,70721.47,68389.62,500.0,2560.0,1375.7522,0.03944848716966679,0.35605853238396384,0.9344636544652648,0.0,0.0,0.0
1647998675.0,2.5758276,0.012646064,44016.266,46503.242,47290.57,47645.68,40291.54,405.1869,2511.1714,1305.3412,0.03983148219073152,0.36074300210993465,0.9326652595806878,1.0,1.15,1.15
1647998744.0,1.5,0.00997154,68748.95,68933.78,69249.74,69511.18,68043.17,500.0,2560.0,1449.4392,0.040214477211796246,0.3654183888751623,0.9308433816018035,0.0,0.0,0.0
1647998813.0,2.4259925,0.012089324,45944.656,49394.28,49026.867,50302.355,41814.695,405.80225,2537.2568,1302.1135,0.040597472232860976,0.37008457496051106,0.9289980664007315,1.0,1.15,1.15
1647998882.0,1.5,0.00997154,70202.44,70404.875,70713.49,70870.91,69084.32,500.0,2560.0,1406.1609,0.0409804672539257,0.37474144287850436,0.9271293604397052,0.0,0.0,0.0
1647998951.0,2.477831,0.012978952,40574.492,41473.61,42004.4,44212.24,35981.484,380.8689,2667.736,1197.7102,0.04136346227499042,0.3793888753762827,0.9252373107699016,1.0,1.15,2.3
1647999020.0,2.6269736,0.013776582,37832.324,39586.277,40021.5,43280.47,35625.22,368.44946,2587.736,1208.0702,0.04174645729605515,0.38402675543855636,0.9233219650302571,1.0,2.3,1.15
1647999089.0,1.5,0.0099498,72689.5,72910.875,73285.51,73434.94,71681.64,550.0,2560.0,1801.5845,0.04212945231711988,0.38865496629055135,0.9213833714462675,0.0,0.0,0.0
1647999158.0,2.726366,0.0140452795,42833.78,45815.117,46033.406,46980.656,39373.74,444.8852,2423.7942,1414.1835,0.0425124473381846,0.39327339140094963,0.919421578828774,1.0,1.15,1.15
1647999227.0,1.5,0.0099647,72724.02,73028.016,73419.94,73824.08,71286.4,550.0,2560.0,1728.4506,0.04289544235924933,0.3978819144848235,0.9174366365727344,0.0,0.0,0.0
1647999296.0,2.6805682,0.013558503,47530.13,50172.523,51233.742,51549.047,43147.297,448.59766,2371.8425,1419.0963,0.043278437380314054,0.4024804195065631,0.9154285946559791,1.0,1.15,1.15
1647999365.0,1.5,0.01009904,73686.64,73967.16,74320.445,74529.375,72610.836,550.0,2560.0,1549.8568,0.043661432401378784,0.40706879068279805,0.913397503637953,0.0,0.0,0.0
1647999434.0,2.699558,0.013857531,48090.37,50381.33,50962.766,52761.11,43825.293,481.456,2329.7087,1537.5378,0.04404442742244351,0.4116469124853129,0.9113434146584422,1.0,1.15,1.15
1647999503.0,1.5,0.01019918,77128.2,77485.27,77875.81,78228.484,75758.89,600.0,2560.0,1659.5354,0.04442742244350823,0.41621466964395587,0.9092663794362864,0.0,0.0,0.0
1647999572.0,2.7158058,0.014349516,38678.586,41825.5,42204.848,43231.195,35080.008,428.55707,2441.6816,1334.6774,0.04481041746457296,0.42077194714954125,0.9071664502680771,1.0,1.15,2.3
1647999641.0,2.9286869,0.015923586,35829.94,38144.008,38373.316,41572.68,33855.86,407.92108,2368.7837,1298.9098,0.045193412485637685,0.4253186302567449,0.9050436800268407,1.0,2.3,1.15
1647999710.0,1.5,0.01024853,76866.71,77420.22,77843.59,78058.43,75574.555,600.0,2560.0,1892.2946,0.045576407506702415,0.42985460448699353,0.9028981221607066,0.0,0.0,0.0
1647999779.0,2.9953134,0.014368685,38560.117,41966.656,42536.465,43063.348,35300.78,488.77686,2108.079,1595.6642,0.04595940252776714,0.4343797556313474,0.9007298306915625,1.0,1.15,1.15
1647999848.0,1.5,0.01027795,76906.84,77196.25,77632.95,77947.87,75903.83,600.0,2560.0,1767.6737,0.04634239754883186,0.4388939697533753,0.8985388602136934,0.0,0.0,0.0
1647999917.0,2.8615787,0.016773257,29594.664,30944.73,31017.77,26717.793,21477.244,435.9054,2330.8904,1564.0574,0.04672539256989659,0.44339713319202373,0.8963252658924074,1.0,1.15,6.9
1647999986.0,3.1621246,0.019499704,28765.422,29026.035,29354.312,29032.992,25518.045,360.7929,2490.4668,1277.0088,0.047108387590961316,0.44788913256447865,0.8940891034626465,1.0,2.3,5.75
1648000055.0,3.2147121,0.019590478,23645.688,23061.805,27554.648,25911.455,20007.775,312.54974,2329.9795,1146.5902,0.04749138261202605,0.4523698547690202,0.8918304292275834,1.0,3.45,4.6
1648000124.0,3.0993283,0.019635871,22407.545,22327.398,26006.379,26901.08,20608.758,265.63275,2464.3513,1006.15674,0.04787437763309077,0.4568391869878706,0.8895493000572039,1.0,4.6,3.45
1648000193.0,3.2583184,0.01984246,13557.162,14698.012,14802.246,17415.914,11390.682,200.93414,2384.5396,835.8557,0.04825737265415549,0.4612970166900344,0.887245773386875,1.0,5.75,2.3
1648000262.0,3.3242264,0.021608166,13989.829,12034.551,13086.656,8378.709,7164.9473,142.42233,2382.9202,700.32654,0.048640367675220224,0.4657432316341322,0.8849199072158989,1.0,6.9,1.15
1648000331.0,3.300442,0.019816522,16158.166,16922.902,16941.844,16302.979,16049.8,185.14886,2166.1052,710.08984,0.04902336269628495,0.4701777198712265,0.882571760106052,0.0,0.0,0.0
1648000400.0,3.0926344,0.017082132,13163.46,13582.437,13744.617,13935.529,10051.994,168.33466,2329.913,589.47064,0.04940635771734968,0.47460036974764036,0.8802013911801112,1.0,1.15,2.3
1648000469.0,2.873972,0.016673272,17599.613,18198.297,17152.277,18933.297,15669.545,206.055,2428.3362,714.16724,0.0497893527384144,0.47901106990776915,0.8778088601203649,1.0,2.3,1.15
1648000538.0,2.7229657,0.014983894,13566.624,14211.67,14272.28,13544.047,11432.583,192.37384,2351.4656,733.29944,0.050172347759479125,0.4834097092968834,0.8753942271671105,0.0,0.0,0.0
1648000607.0,2.6185794,0.011980345,8827.119,11313.852,9768.67,9872.406,7302.998,132.61095,2466.4849,516.926,0.050555342780543855,0.48779617716392604,0.8729575531171373,1.0,1.15,1.15
1648000676.0,1.5,0.0064457497,0.55859375,0.8378906,1.3066406,3.6425781,0.17773438,50.00003,2816.0,241.52031,0.05093833780160858,0.4921703630643,0.8704988993221963,0.0,0.0,0.0
1648000745.0,2.592187,0.01192995,10568.781,11998.814,10405.973,10984.482,9122.849,135.01915,2495.154,460.7998,0.05132133282267331,0.49653215686265006,0.8680183276874542,1.0,1.15,1.15
1648000814.0,1.5,0.00738846,64.00391,88.86133,129.74805,170.26758,4.1367188,100.0,2816.0,298.6599,0.05170432784373803,0.5008814487356344,0.8655159006699369,0.0,0.0,0.0
1648000883.0,2.5745368,0.012755118,9069.756,10498.084,9202.908,9543.311,7616.4404,138.6407,2523.5752,451.00357,0.052087322864802756,0.5052181291746917,0.8629916812769545,1.0,1.15,1.15
1648000952.0,1.5,0.00791887,107.36133,115.31836,123.228516,142.34961,62.041016,100.0,2816.0,308.63354,0.052470317885867486,0.5095420889887966,0.8604457330645165,0.0,0.0,0.0
1648001021.0,2.7455251,0.013456368,9544.852,9808.262,8927.281,9994.92,7418.203,177.60767,2470.5593,552.9905,0.05285331290693221,0.5138532193072102,0.8578781201357313,1.0,1.15,1.15
1648001090.0,1.5,0.00820504,99.27539,108.50195,117.73242,134.58789,59.365234,100.0,2816.0,313.20477,0.05323630792799693,0.5181514115822206,0.8552889071391914,0.0,0.0,0.0
