time,c,cpu_limit,cpu_usage,lat100_ms,lat50_ms,lat66_ms,lat75_ms,lat80_ms,lat90_ms,lat95_ms,lat98_ms,lat99_ms,n,ram_limit_mb,ram_usage_mb,t_norm,sin_day,cos_day,sin_hour,cos_hour,is_gap,time_since_last_obs,time_to_next_obs
1647500027.0,24.546757,1.4479076,0.096373536,3059.5723,2898.7803,2981.7568,3051.3582,3150.0933,2922.2483,3313.2515,2959.1743,3250.3098,289.03418,708.0703,49.590504,0.004400724825265338,0.9725901819711914,-0.2325259941022613,-0.6059884004155656,0.7954734807407373,1.0,0.06666666666666667,0.4
1647500031.0,21.96356,1.4419594,0.09965974,2725.5366,2552.5205,2604.848,2721.373,2636.0923,2685.872,2843.6406,2693.3254,2885.7126,280.04105,727.4628,49.478695,0.004659590991457417,0.9725225017539318,-0.23280889927636716,-0.6004202255197787,0.7996846583415103,1.0,0.13333333333333333,0.3333333333333333
1647500035.0,22.595692,1.4863989,0.10315105,2672.5996,2459.0283,2331.1492,2568.4932,2566.7288,2437.844,2988.6125,2583.684,2773.333,293.2961,754.4258,49.52694,0.004918457157649495,0.9724547392457575,-0.2330917847511268,-0.594822786615395,0.8038568607178123,1.0,0.2,0.26666666666666666
1647500039.0,20.667774,1.4483712,0.09614514,2468.2344,2280.7217,2213.18,2428.959,2448.3083,2387.2603,2657.2302,2427.3394,2602.0632,309.93698,693.5412,49.2382,0.0051773233238415735,0.9723868944524023,-0.23337465050260398,-0.5891963576366424,0.8079898836914444,1.0,0.26666666666666666,0.2
1647500043.0,19.757227,1.4589447,0.0901802,2465.8296,2334.4375,2137.0583,2447.7407,2233.0386,2218.449,2571.8481,2292.5657,2479.4565,302.11853,684.64044,49.24629,0.005436189490033653,0.972318967379607,-0.23365749650686335,-0.5835412113066146,0.8120835269273776,1.0,0.3333333333333333,0.13333333333333333
1647500047.0,22.452003,1.4521637,0.086174816,2765.5222,2597.0225,2591.8667,2644.7358,2542.7385,2557.6816,2918.706,2858.5215,2770.8677,277.9499,718.9464,49.28682,0.005695055656225731,0.972250958033119,-0.23394032273997184,-0.577857624377892,0.8161375900841348,1.0,0.4,0.06666666666666667
1647500051.0,1.0,0.4,0.034851976,497.99976,82.00049,97.999756,108.999756,169.0,243.99976,290.00024,381.0,387.99976,199.99997,896.0,49.209343,0.00595392182241781,0.9721828664186933,-0.23422312917799804,-0.572145873484229,0.8201518758467657,0.0,0.0,0.0
1647500055.0,1.0,0.4,0.03604199,482.00024,94.0,111.0,173.0,188.0,279.00024,301.0,382.9995,446.0,200.0,255.99997,51.023872,0.006212787988609888,0.9721146925420914,-0.23450591579701158,-0.5664062370083017,0.824126188564649,0.0,0.0,0.0
1647500059.0,1.0,0.4,0.032740988,498.99976,93.999756,115.999756,178.99902,194.0,289.99976,379.0,405.9995,496.99976,199.99997,1024.0,50.282497,0.0064716541548019675,0.972046436409082,-0.23478868257308466,-0.5606389946918905,0.8280603345353926,0.0,0.0,0.0
1647500063.0,1.0,0.4,0.054790005,575.99976,110.0,188.0,209.0,276.0,367.00098,396.99976,483.0,498.0005,200.0,640.0,47.30061,0.006730520320994046,0.9719780980254404,-0.23507142948229026,-0.554844427622245,0.8319541220142752,0.0,0.0,0.0
1647500067.0,18.98014,1.3940536,0.09130734,2376.0996,2248.381,2052.6855,2293.5837,2282.293,2225.366,2499.8435,2384.4165,2564.1663,293.6566,668.61786,48.84909,0.006989386487186125,0.9719096773969493,-0.23535415650070388,-0.5490228178291816,0.8358073614792497,1.0,0.06666666666666667,0.26666666666666666
1647500071.0,19.149464,1.3373485,0.08634107,2431.6833,2244.852,2036.142,2204.6838,2098.5107,2225.3083,2446.776,2403.756,2394.743,274.9887,723.25183,48.526234,0.007248252653378203,0.9718411745293983,-0.23563686360440192,-0.5431744502173348,0.8396198643619004,1.0,0.13333333333333333,0.2
1647500075.0,20.484241,1.3797687,0.08291698,2433.816,2336.1287,2126.4883,2382.6584,2251.901,2375.8132,2543.124,2424.9585,2560.0784,250.59366,687.24097,48.23661,0.007507118819570282,0.9717725894285837,-0.23591955076946303,-0.5372996082675616,0.8433914458633813,1.0,0.2,0.13333333333333333
1647500079.0,21.294392,1.3705682,0.07805102,2509.1267,2245.7236,2176.4272,2347.0928,2351.4346,2391.0947,2621.055,2479.0938,2554.6123,246.75513,685.4724,48.44652,0.007765984985762361,0.9717039221003089,-0.2362022179719676,-0.5313985794842823,0.8471219214033402,1.0,0.26666666666666666,0.06666666666666667
1647500083.0,11.000002,0.4,0.047579013,1232.9999,1089.0,1106.0001,1108.9998,1112.0001,1172.9996,1232.0,1231.9999,1232.0001,200.0,128.0,48.09523,0.00802485115195444,0.9716351725503842,-0.23648486518799708,-0.5254716510843317,0.8508111094166004,0.0,0.0,0.0
1647500087.0,11.000002,0.4,0.056561984,1146.0001,1045.9998,1059.0,1076.0,1076.0,1103.0,1144.9996,1145.9999,1146.0001,200.0,1024.0,49.44691,0.008283717318146519,0.9715663407846269,-0.23676749239363537,-0.519519111937834,0.8544588300973455,0.0,0.0,0.0
1647500091.0,11.000002,0.4,0.065465994,1073.0004,993.99976,1005.00024,1019.9999,1021.0,1045.9998,1069.9999,1071.9996,1073.0004,200.0,640.0,46.85824,0.008542583484338596,0.9714974268088614,-0.2370500995649673,-0.5135412525627125,0.8580649054216821,0.0,0.0,0.0
1647500095.0,19.707798,1.378283,0.098842874,2496.6526,2238.4326,2082.823,2477.748,2328.395,2202.2197,2524.5195,2418.587,2661.6772,281.6686,622.4944,48.39691,0.008801449650530676,0.9714284306289189,-0.23733268667808002,-0.5075383631127118,0.8616291603519864,1.0,0.06666666666666667,0.26666666666666666
1647500099.0,21.574545,1.3824044,0.0987305,2555.7124,2253.3164,2129.0884,2361.811,2245.26,2326.7563,2572.6792,2550.3013,2638.8647,270.88693,708.88403,48.26381,0.009060315816722755,0.9713593522506374,-0.23761525370906236,-0.5015107369560061,0.8651514206876411,1.0,0.13333333333333333,0.2
1647500103.0,23.481977,1.3433037,0.09157677,2699.9587,2561.2966,2437.454,2722.8135,2437.3682,2648.1392,2789.6904,2781.543,2910.505,236.87424,744.1234,47.798107,0.009319181982914834,0.9712901916798623,-0.2378978006340042,-0.4954586686796014,0.8686315142971943,1.0,0.2,0.13333333333333333
1647500107.0,23.646149,1.3699689,0.08940064,2656.1814,2466.1174,2447.9285,2603.1296,2537.7144,2583.4893,2785.4448,2720.5488,2753.504,238.18484,767.31335,47.880543,0.009578048149106911,0.9712209489224454,-0.23818032742899803,-0.4893824520441798,0.8720692722663872,1.0,0.26666666666666666,0.06666666666666667
1647500111.0,21.0,0.4,0.063338,2203.0,2043.0,2048.0,2070.0,2071.0,2073.0,2074.0,2074.0,2074.0,200.0,768.0,46.886913,0.00983691431529899,0.9711516239842459,-0.23846283407013713,-0.4832823831911608,0.8754645270352603,0.0,0.0,0.0
1647500115.0,21.0,0.4,0.067615986,2310.0,2001.0,2023.9999,2087.0,2105.0,2228.0,2229.0,2258.0,2262.0,200.0,1024.0,47.77984,0.01009578048149107,0.9710822168711299,-0.23874532053351713,-0.4771587606522797,0.8788171124487623,0.0,0.0,0.0
1647500119.0,21.0,0.4,0.065465994,2207.0,1929.9999,1972.0,1980.0,1989.0,1999.0001,2010.0002,2068.0,2129.0,200.0,640.0,46.85824,0.010354646647683147,0.9710127275889702,-0.23902778679523537,-0.4710118812504931,0.8821268660010709,0.0,0.0,0.0
1647500123.0,21.0,0.4,0.077564985,6662.74,2600.0,3370.0,3803.0,4205.0,5379.0,6419.0,6660.588,6660.588,200.0,896.0,47.341568,0.010613512813875226,0.9709431561436467,-0.23931023283139033,-0.4648420458036998,0.8853936257128978,0.0,0.0,0.0
1647500127.0,23.022434,1.4131954,0.10360396,2822.617,2602.7402,2469.9854,2796.259,2835.1409,2762.5242,2905.3196,2869.1355,2935.9124,320.08185,769.625,48.23622,0.010872378980067305,0.9708735025410462,-0.23959265861808296,-0.4586495546117393,0.8886172325891801,1.0,0.06666666666666667,0.26666666666666666
1647500131.0,22.681635,1.392619,0.10306859,2898.8635,2608.9507,2504.9324,2709.26,2666.6094,2699.8655,2986.539,2864.0188,3006.3596,287.5462,760.20355,47.949783,0.011131245146259384,0.9708037667870626,-0.2398750641314151,-0.4524347094878914,0.891797529515869,1.0,0.13333333333333333,0.2
1647500135.0,23.066557,1.4074304,0.10291319,2891.3594,2618.341,2565.2678,2795.0593,2686.6963,2628.7573,2997.6902,2831.9263,2915.098,291.77563,702.08325,48.07105,0.011390111312451462,0.9707339488875968,-0.24015744934749098,-0.4461978133349348,0.8949343614897813,1.0,0.2,0.13333333333333333
1647500139.0,24.750984,1.4163772,0.094904914,3085.9077,2624.7554,2576.7297,2809.4905,2892.0332,2703.5127,3071.256,2875.0051,3023.8994,258.33823,679.107,48.139473,0.011648977478643541,0.9706640488485562,-0.2404398142424165,-0.4399391701303845,0.8980275756261544,1.0,0.26666666666666666,0.06666666666666667
1647500143.0,31.0,0.4,0.073447004,3764.0,3262.0,3449.0,3495.0,3520.0,3554.0,3565.0,3612.0,3639.0,200.0,128.0,46.46912,0.01190784364483562,0.9705940666758557,-0.24072215879229866,-0.4336590844920791,0.901077021368036,0.0,0.0,0.0
1647500147.0,31.0,0.4,0.076345995,3849.0,3362.0,3442.0,3473.0,3522.0,3726.0,3729.0,3731.0,3741.0,200.0,1024.0,46.90739,0.0121667098110277,0.9705240023754167,-0.24100448297324703,-0.4273578637612977,0.9040825494839396,0.0,0.0,0.0
1647500151.0,31.0,0.4,0.099401,3627.0,2963.0,3110.0,3298.0,3299.0,3494.0,3494.0,3497.0,3525.0,200.0,896.0,47.341568,0.012425575977219777,0.970453855953168,-0.24128678676137208,-0.4210358133694992,0.9070440142905328,0.0,0.0,0.0
1647500155.0,19.976385,1.4373505,0.11547717,2601.416,2349.3613,2335.4507,2462.8508,2575.7605,2378.9329,2669.0469,2531.758,2801.8362,333.31403,767.24915,48.679623,0.012684442143411856,0.9703836274150449,-0.2415690701327868,-0.4146932427074643,0.9099612708531986,1.0,0.06666666666666667,0.3333333333333333
1647500159.0,20.787704,1.4621015,0.11745842,2662.026,2343.9702,2291.1772,2495.5117,2400.5962,2495.993,2623.502,2662.657,2789.988,356.91238,731.4668,48.92097,0.012943308309603935,0.9703133167669901,-0.24185133306360512,-0.4083304604821378,0.912834177187974,1.0,0.13333333333333333,0.26666666666666666
1647500163.0,22.82172,1.4527459,0.118232735,2968.5427,2665.186,2592.711,2694.0952,2681.6328,2809.0107,2908.2598,2898.9468,3009.0232,367.067,709.3228,48.634426,0.013202174475796014,0.9702429240149527,-0.2421335755299433,-0.4019477768065441,0.9156625932734592,1.0,0.2,0.2
1647500167.0,21.440422,1.4710472,0.115931615,2704.8906,2441.2014,2372.6006,2611.9424,2533.8162,2544.376,2708.331,2667.4104,2764.646,345.46283,661.71484,49.04946,0.013461040641988092,0.9701724491648892,-0.2424157975079193,-0.3955455023359912,0.9184463814408376,1.0,0.26666666666666666,0.13333333333333333
1647500171.0,22.01971,1.5017666,0.11008548,2837.2722,2432.387,2310.0327,2654.785,2680.1846,2573.4463,2856.2244,2684.2227,2745.0564,324.15228,636.9275,49.215584,0.01371990680818017,0.9701018922227629,-0.2426979989736523,-0.3891239503913336,0.9211854054596408,1.0,0.3333333333333333,0.06666666666666667
1647500175.0,41.0,0.4,0.081255995,4724.0,4257.0,4466.0,4488.0005,4574.0005,4585.0,4585.0,4625.0,4711.0,200.0,128.0,47.583233,0.01397877297437225,0.970031253194544,-0.24298017990326387,-0.3826834322366999,0.9238795325644676,0.0,0.0,0.0
1647500179.0,41.0,0.4,0.083689,4629.0,4273.0,4354.0,4360.0,4361.0,4445.0,4513.0,4577.0,4605.0,200.0,1024.0,47.992832,0.014237639140564327,0.9699605320862098,-0.24326234027287666,-0.3762242634921626,0.9265286307285812,0.0,0.0,0.0
1647500183.0,27.37752,1.553956,0.12287048,3260.7324,3226.995,3161.5776,3289.675,3184.701,3368.2632,3266.7004,3213.6538,3786.8862,416.0767,711.61554,49.627388,0.014496505306756407,0.9698897289037443,-0.2435444800586156,-0.3697467572452041,0.9291325715454476,0.0,0.0,0.0
1647500187.0,25.902504,1.5083749,0.12624855,3279.9478,2948.6514,2836.726,3015.8093,3012.6301,2955.8262,3260.9392,3113.0002,3184.544,385.1165,771.1509,48.94626,0.014755371472948486,0.9698188436531386,-0.24382659923660732,-0.36325123049466,0.9316912275770955,1.0,0.06666666666666667,0.3333333333333333
1647500191.0,22.664227,1.517688,0.13048863,2868.618,2545.1292,2537.651,2671.479,2749.1638,2542.266,2970.8225,2710.328,2716.6301,425.21115,750.67737,48.90103,0.015014237639140565,0.9697478763403908,-0.2441086977829797,-0.356737999391887,0.9342044742934354,1.0,0.13333333333333333,0.26666666666666666
1647500195.0,21.324482,1.4857781,0.12972063,2842.983,2526.581,2475.7937,2574.9656,2666.4268,2477.021,2899.493,2687.3433,2732.605,418.83707,737.5203,49.13919,0.015273103805332642,0.9696768269715058,-0.24439077567386305,-0.3502073813825752,0.9366721892023696,1.0,0.2,0.2
1647500199.0,23.221176,1.509031,0.1261469,2881.583,2622.7864,2526.9185,2653.5505,2667.8267,2643.8179,2857.7961,2772.6812,2862.022,411.21115,738.8479,49.184452,0.015531969971524721,0.9696056955524955,-0.24467283288538874,-0.3436596943225284,0.9390942521909856,1.0,0.26666666666666666,0.13333333333333333
1647500203.0,23.042376,1.5227749,0.1218679,2862.485,2574.7227,2503.8748,2654.6658,2578.955,2608.951,2810.2537,2734.407,2854.749,401.96103,701.36035,49.492443,0.0157908361377168,0.9695344820893789,-0.24495486939369035,-0.3370952586486497,0.941470544731273,1.0,0.3333333333333333,0.06666666666666667
1647500207.0,27.285618,1.5905073,0.116027616,3310.589,3167.5896,3026.0747,3094.5305,2943.207,3021.9,3212.4224,3126.8684,3355.3105,417.94424,738.21704,49.43981,0.01604970230390888,0.9694631865881815,-0.24523688517490339,-0.330514392550898,0.9438009516400748,0.0,0.0,0.0
1647500211.0,26.7086,1.6441457,0.12604111,3117.064,3037.812,2914.4326,2961.2974,2795.0261,2845.7188,3062.2642,2930.9219,3250.8745,409.4068,664.646,49.55756,0.016308568470100957,0.9693918090549364,-0.24551888020516435,-0.3239174185271509,0.946085358714903,0.0,0.0,0.0
1647500215.0,25.025856,1.5170946,0.12706862,3075.5215,2848.8347,2628.2793,2925.7734,2776.817,2869.0889,2945.9807,2998.7332,3051.9116,433.30853,737.11053,49.42792,0.016567434636293038,0.9693203494956829,-0.2458008544606124,-0.3173046567861572,0.9483236550786968,1.0,0.06666666666666667,0.5333333333333333
1647500219.0,25.082405,1.5072198,0.12603049,3090.6626,2809.3962,2722.3345,2915.237,2863.3333,2937.189,3150.156,3033.0842,3114.7676,414.3874,729.94916,49.544582,0.016826300802485115,0.969248807916468,-0.24608280791738757,-0.3106764296214631,0.9505157316308132,1.0,0.13333333333333333,0.4666666666666667
1647500223.0,26.455631,1.5277535,0.13129202,3103.1924,2834.703,2817.0693,2945.2288,2910.055,2967.052,3154.5974,3030.0776,3110.1638,420.51974,694.89197,49.512535,0.017085166968677193,0.9691771843233449,-0.24636474055163232,-0.304033061411338,0.9526614810985324,1.0,0.2,0.4
1647500227.0,25.993567,1.5124979,0.12504818,3141.0498,2877.8281,2809.4883,2948.581,2947.035,2986.4001,3190.2964,3009.9053,3105.4248,411.78485,692.10596,49.54962,0.017344033134869274,0.9691054787223743,-0.2466466523394909,-0.2973748741717425,0.9547607994735332,1.0,0.26666666666666666,0.3333333333333333
1647500231.0,26.904713,1.5371785,0.12644926,3072.2732,2806.2546,2831.0876,3010.0205,3024.1267,3039.7402,3203.306,3131.3066,3158.4102,369.7514,666.66364,49.566223,0.01760289930106135,0.9690336911196237,-0.2469285432571086,-0.2907021937441553,0.9568135840132788,1.0,0.3333333333333333,0.26666666666666666
1647500235.0,26.302982,1.501049,0.1231285,3069.9707,2855.8564,2740.0173,2846.2563,2882.8203,2875.053,3158.582,2921.827,3021.231,391.71072,721.1657,49.58806,0.01786176546725343,0.9689618215211673,-0.24721041328063345,-0.2840153449019842,0.9588197348095244,1.0,0.4,0.2
1647500239.0,25.141134,1.5088141,0.12105521,3116.881,2859.3025,2834.594,2951.7397,2920.6135,2965.0496,3193.931,3034.3909,3081.5483,401.28568,713.4648,49.23894,0.01812063163344551,0.9688898699330865,-0.24749226238621425,-0.2773146535528029,0.9607791540853126,1.0,0.4666666666666667,0.13333333333333333
1647500243.0,23.41153,1.4839156,0.12308351,2777.0908,2493.6372,2633.026,2620.876,2693.0398,2727.618,2873.8025,2837.904,2726.695,381.43967,620.9341,49.821297,0.018379497799637587,0.9688178363614695,-0.24777409055000274,-0.2706004458305612,0.9626917464673216,1.0,0.5333333333333333,0.06666666666666667
1647500247.0,1.0,0.4,0.098414004,600.0,77.99951,94.00049,104.99927,114.00049,211.00049,290.9995,452.9995,489.0,299.99994,255.99997,52.568066,0.018638363965829668,0.9687457208124116,-0.2480558977481507,-0.2638730503211091,0.9645574183604796,0.0,0.0,0.0
1647500251.0,23.270391,1.4964172,0.12246652,3183.8306,2708.0679,2795.8381,3018.8242,3008.8508,2770.0547,3254.7983,3140.554,3080.7344,358.8734,671.1116,49.824623,0.018897230132021745,0.968673523292015,-0.2483376839568136,-0.2571327931133607,0.9663760793323278,1.0,0.06666666666666667,0.06666666666666667
1647500255.0,1.0,0.4,0.10331899,540.0,87.000244,104.99951,119.0,194.99976,284.0005,381.00024,470.99976,481.9995,299.99994,1024.0,49.62304,0.019156096298213823,0.9686012438063883,-0.24861944915214781,-0.2503800045162162,0.9681476402586848,0.0,0.0,0.0
1647500259.0,1.0,0.4,0.10449101,580.0,88.999756,106.99927,176.0,191.0,294.0,399.00073,484.0,493.0,299.99994,640.0,48.586754,0.019414962464405904,0.968528882361648,-0.24890119331031113,-0.2436150118494384,0.9698720152688178,0.0,0.0,0.0
1647500263.0,1.0,0.4,0.08739601,568.99976,101.0,186.99976,216.00049,283.0,379.9995,459.99976,496.0,498.0005,299.99994,768.0,50.86413,0.01967382863059798,0.9684564389639169,-0.24918291640746407,-0.2368381461816855,0.971549119969352,0.0,0.0,0.0
1647500267.0,16.468462,1.4799405,0.120211154,2199.1353,1958.0677,1904.8927,1993.083,2045.9558,2000.9329,2201.247,2133.5085,2270.1572,362.6246,671.4136,49.425568,0.01993269479679006,0.9683839136193247,-0.24946461841976736,-0.2300497373569953,0.973178872737164,1.0,0.06666666666666667,0.4
1647500271.0,20.205956,1.4690605,0.12075186,2435.8123,2260.3008,2207.0522,2313.0034,2317.663,2277.2617,2557.673,2457.8623,2490.137,339.58987,712.69104,48.66389,0.02019156096298214,0.9683113063340085,-0.24974629932338535,-0.2232501162328318,0.9747611941404044,1.0,0.13333333333333333,0.3333333333333333
1647500275.0,18.64529,1.4395087,0.11975375,2499.5737,2252.8447,2086.7964,2251.2554,2249.346,2277.9463,2479.335,2353.928,2372.8418,341.0047,734.41327,48.85421,0.020450427129174217,0.9682386171141116,-0.25002795909448333,-0.2164396137585073,0.9762960071597488,1.0,0.2,0.26666666666666666
1647500279.0,21.283567,1.4652629,0.1237492,2703.4304,2446.0083,2447.0593,2507.1333,2474.1611,2539.3877,2749.4753,2632.5845,2652.9326,315.62527,698.3396,48.571808,0.020709293295366294,0.9681658459657851,-0.25030959770922795,-0.2096185632321469,0.9777832366882194,1.0,0.26666666666666666,0.2
1647500283.0,23.91625,1.4373354,0.12339478,2810.1138,2544.1453,2505.531,2530.0579,2468.9482,2636.62,2764.911,2717.5386,2796.365,297.55307,655.42737,48.812054,0.020968159461558375,0.9680929928951864,-0.2505912151437888,-0.202787295282291,0.9792228106371365,1.0,0.3333333333333333,0.13333333333333333
1647500287.0,22.78002,1.4955454,0.12862207,2677.8867,2427.448,2471.5952,2500.8188,2507.5342,2578.2817,2836.7844,2739.2588,2632.3325,304.24573,615.80054,48.790226,0.021227025627750452,0.9680200579084801,-0.2508728113743354,-0.1959461442212222,0.9806146585508684,1.0,0.4,0.06666666666666667
1647500291.0,11.000002,0.4,0.116009,1185.0,1062.9999,1072.9998,1088.0002,1093.9999,1128.0004,1136.9999,1180.9998,1183.9999,299.99994,128.0,49.52883,0.021485891793942533,0.9679470410118376,-0.2511543863770412,-0.1890954430216708,0.981958712690324,0.0,0.0,0.0
1647500295.0,11.000002,0.4,0.13085,1169.9999,1036.0001,1056.9999,1071.0005,1072.0,1119.9998,1141.0001,1169.0,1169.0001,299.99994,640.0,48.586754,0.02174475796013461,0.9678739422114372,-0.2514359401280803,-0.1822355255771431,0.9832549075482016,0.0,0.0,0.0
1647500299.0,18.675327,1.5079142,0.14818843,2325.0576,1977.9427,2007.8827,2171.0757,2168.1028,2153.9463,2287.0132,2300.7583,2500.5596,322.2156,632.5801,49.331375,0.022003624126326688,0.9678007615134644,-0.2517174726036284,-0.1753667262303325,0.9845031799497936,1.0,0.06666666666666667,0.06666666666666667
1647500303.0,11.000002,0.4,0.150615,1138.9998,1032.9999,1054.9999,1065.9999,1069.0,1118.9999,1136.0002,1137.0,1137.0,299.99994,896.0,47.341568,0.02226249029251877,0.9677274989241113,-0.25199898377986407,-0.1684893797568233,0.985703469056065,0.0,0.0,0.0
1647500307.0,20.498901,1.4505501,0.14303286,2421.2747,2202.9705,2233.101,2399.2153,2396.8467,2287.258,2597.8647,2498.2405,2683.6863,354.3996,719.1844,48.255512,0.022521356458710846,0.9676541544495774,-0.25228047363296585,-0.1616038208892346,0.986855716441872,1.0,0.06666666666666667,0.4
1647500311.0,21.002777,1.4477419,0.13315752,2522.235,2290.6978,2211.8818,2312.058,2260.9238,2456.541,2511.6826,2463.791,2571.0237,335.8727,660.50726,48.674873,0.022780222624902924,0.9675807280960683,-0.25256194213911604,-0.1547103865985853,0.9879598657225486,1.0,0.13333333333333333,0.3333333333333333
1647500315.0,20.953632,1.4522483,0.1338128,2492.629,2305.7844,2242.2886,2404.6772,2317.748,2388.2544,2607.601,2488.8281,2542.3677,332.14386,715.0863,48.348686,0.023039088791095005,0.9675072198697975,-0.25284338927449795,-0.147809411021987,0.9890158633780012,1.0,0.2,0.26666666666666666
