time,c,cpu_limit,cpu_usage,lat100_ms,lat50_ms,lat66_ms,lat75_ms,lat80_ms,lat90_ms,lat95_ms,lat98_ms,lat99_ms,n,ram_limit_mb,ram_usage_mb,t_norm,sin_day,cos_day,sin_hour,cos_hour,is_gap,time_since_last_obs,time_to_next_obs
1647500007.0,41.928288,2.0,0.061436556,4488.3057,4120.081,4241.629,4223.7715,4400.6567,4366.331,4377.0615,4406.673,4445.593,229.85406,598.6866,48.3775,0.003106393994304944,0.9729273484935727,-0.23111117357944053,-0.633380872924431,0.7738402094835121,1.0,0.06666666666666667,0.26666666666666666
1647500011.0,42.64506,1.9105924,0.06632711,4544.469,4231.8413,4278.1016,4137.8667,4231.185,4324.4062,4363.0635,4366.255,4339.3887,260.98965,720.8813,49.03541,0.003365260160497023,0.9728600798166499,-0.23139417689116892,-0.6279630576275974,0.7782431485435632,1.0,0.13333333333333333,0.2
1647500015.0,42.47258,1.9004836,0.06648365,4533.0254,4279.1035,4126.607,4199.7324,4238.9165,4441.69,4369.298,4342.5483,4359.926,269.26144,665.5192,48.921368,0.0036241263266891016,0.972792728820248,-0.23167716062325916,-0.6225146370225109,0.7826081565462576,1.0,0.2,0.13333333333333333
1647500019.0,44.618668,1.9981532,0.05833918,4775.264,4560.4785,4632.0874,4475.162,4579.3164,4615.115,4757.0796,4749.927,4694.1934,247.6445,587.4078,49.015907,0.0038829924928811804,0.9727252955100658,-0.23196012475176672,-0.61703587520388,0.786935021911836,1.0,0.26666666666666666,0.06666666666666667
1647500023.0,51.0,0.3,0.027917996,5670.0,5237.0,5238.0,5241.0,5287.0,5512.0,5513.0,5590.0,5670.0,100.0,384.00003,48.787457,0.0041418586590732595,0.9726577798918093,-0.2322430692527479,-0.6115270402920958,0.7912235328853594,0.0,0.0,0.0
1647500027.0,42.74042,1.9716953,0.060394898,4685.5986,4311.379,4455.648,4467.0405,4638.2627,4517.159,4555.448,4584.4785,4597.577,248.40344,621.286,49.369965,0.004400724825265338,0.9725901819711914,-0.2325259941022613,-0.6059884004155656,0.7954734807407373,1.0,0.06666666666666667,0.4
1647500031.0,38.416935,1.8552547,0.06125065,4358.133,3981.6536,3952.9346,4007.229,4045.9697,4041.5237,4296.9316,4144.8213,4221.6255,274.88272,590.0025,49.69583,0.004659590991457417,0.9725225017539318,-0.23280889927636716,-0.6004202255197787,0.7996846583415103,1.0,0.13333333333333333,0.3333333333333333
1647500035.0,33.980568,1.8681521,0.059652492,3693.3738,3354.769,3323.266,3382.1108,3397.9487,3522.2444,3484.6746,3550.8062,3543.9307,253.16193,673.01965,49.854694,0.004918457157649495,0.9724547392457575,-0.2330917847511268,-0.594822786615395,0.8038568607178123,1.0,0.2,0.26666666666666666
1647500039.0,25.787468,1.8541412,0.062179253,2946.6956,2712.5562,2658.9954,2694.985,2705.0361,2750.6763,2739.021,2799.7388,2855.1448,278.20734,676.2612,49.78658,0.0051773233238415735,0.9723868944524023,-0.23337465050260398,-0.5891963576366424,0.8079898836914443,1.0,0.26666666666666666,0.2
1647500043.0,18.938663,1.8398136,0.055274926,2251.4277,1943.7659,1852.0731,1919.7004,1925.0695,2061.7803,2048.1172,2121.9421,2157.919,302.41272,701.6377,49.69723,0.005436189490033653,0.972318967379607,-0.23365749650686335,-0.5835412113066146,0.8120835269273776,1.0,0.3333333333333333,0.13333333333333333
1647500047.0,13.492765,1.9408224,0.051256634,1638.9668,1493.4032,1438.7695,1506.2874,1553.9968,1476.4193,1525.8225,1533.9781,1684.8705,299.37592,736.14294,49.707333,0.005695055656225731,0.972250958033119,-0.23394032273997184,-0.577857624377892,0.8161375900841347,1.0,0.4,0.06666666666666667
1647500051.0,1.0,0.3,0.034851998,497.9995,82.0,98.000244,109.000244,169.0,243.99976,290.0,381.0005,388.0,199.99994,896.0,49.209343,0.00595392182241781,0.9721828664186933,-0.23422312917799804,-0.572145873484229,0.8201518758467657,0.0,0.0,0.0
1647500055.0,1.0,0.3,0.03604199,481.99927,94.00049,110.999756,173.0,188.0,279.0005,301.0,382.99976,446.0005,199.99994,256.0,51.023872,0.006212787988609888,0.9721146925420914,-0.23450591579701158,-0.5664062370083017,0.824126188564649,0.0,0.0,0.0
1647500059.0,1.0,0.3,0.032740988,498.9995,94.000244,116.0,179.0,194.0,290.0,378.99976,406.00024,496.99976,199.99994,1024.0,50.282497,0.0064716541548019675,0.972046436409082,-0.23478868257308466,-0.5606389946918905,0.8280603345353926,0.0,0.0,0.0
1647500063.0,1.0,0.3,0.054789998,576.00024,110.000244,188.0,209.0,276.0,366.99976,396.99976,482.99976,497.99976,199.99994,640.0,47.30061,0.006730520320994046,0.9719780980254404,-0.23507142948229026,-0.554844427622245,0.8319541220142752,0.0,0.0,0.0
1647500067.0,5.9278183,1.9753377,0.07160139,766.6924,588.48755,580.9585,617.8755,759.69775,542.4209,681.23584,726.3064,748.73926,315.83337,661.9131,49.398464,0.006989386487186125,0.9719096773969493,-0.23535415650070388,-0.5490228178291816,0.8358073614792497,1.0,0.06666666666666667,0.26666666666666666
1647500071.0,7.2604904,1.8698316,0.074916616,931.73584,782.041,711.3086,719.00854,743.7092,678.24097,818.65234,724.3589,789.1355,328.3486,580.4465,49.573433,0.007248252653378203,0.9718411745293983,-0.23563686360440192,-0.5431744502173348,0.8396198643619004,1.0,0.13333333333333333,0.2
1647500075.0,7.668564,1.8524392,0.07389799,1071.0928,903.8638,783.2185,851.3799,803.7158,884.8025,878.0049,865.7378,900.0039,329.03976,505.00882,49.404835,0.007507118819570282,0.9717725894285837,-0.23591955076946303,-0.5372996082675616,0.8433914458633813,1.0,0.2,0.13333333333333333
1647500079.0,8.725979,1.9350145,0.07116526,1176.5892,982.5333,926.0073,950.8391,912.5325,983.00195,1033.8167,1004.2439,1151.4478,324.61554,456.71207,49.01653,0.007765984985762361,0.9717039221003089,-0.2362022179719676,-0.5313985794842823,0.8471219214033402,1.0,0.26666666666666666,0.06666666666666667
1647500083.0,11.0,0.3,0.047578983,1232.9998,1088.9996,1105.9999,1109.0001,1111.9996,1173.0002,1232.0001,1232.0,1232.0,199.99994,128.0,48.09523,0.00802485115195444,0.9716351725503842,-0.23648486518799708,-0.5254716510843317,0.8508111094166004,0.0,0.0,0.0
1647500087.0,11.0,0.3,0.056561977,1146.0005,1046.0,1059.0001,1075.9999,1076.0002,1103.0001,1144.9999,1146.0,1146.0005,199.99994,1024.0,49.44691,0.008283717318146519,0.9715663407846269,-0.23676749239363537,-0.519519111937834,0.8544588300973455,0.0,0.0,0.0
1647500091.0,11.0,0.3,0.065466,1072.9998,994.00024,1005.0001,1020.0001,1021.0005,1046.0007,1070.0,1071.9995,1072.9998,199.99994,640.0,46.85824,0.008542583484338596,0.9714974268088614,-0.2370500995649673,-0.5135412525627125,0.8580649054216821,0.0,0.0,0.0
1647500095.0,14.181717,1.9794223,0.08537615,1917.04,1548.616,1525.7284,1587.2227,1716.5886,1600.9556,1694.9677,1797.0159,1832.8027,311.16937,680.6716,49.015587,0.008801449650530676,0.9714284306289189,-0.23733268667808002,-0.5075383631127118,0.8616291603519864,1.0,0.06666666666666667,0.26666666666666666
1647500099.0,16.695805,1.882731,0.08648814,2131.7231,1659.9971,1730.5453,1724.2386,1732.7837,1846.1836,1856.182,1901.8887,1991.0286,314.32483,696.4624,49.0569,0.009060315816722755,0.9713593522506374,-0.23761525370906236,-0.5015107369560061,0.8651514206876411,1.0,0.13333333333333333,0.2
1647500103.0,17.112667,1.8755043,0.085676774,2198.9155,1883.7885,1838.0859,1816.9873,1878.4146,1980.6202,1955.4927,2035.8156,2097.7544,316.51968,701.62537,48.733353,0.009319181982914834,0.9712901916798623,-0.2378978006340042,-0.4954586686796014,0.8686315142971943,1.0,0.2,0.13333333333333333
1647500107.0,17.150768,1.9487702,0.080300495,2312.868,1994.8705,1978.8322,1948.0259,2005.3269,2057.713,2042.1152,2149.6426,2267.0298,316.8102,689.49255,48.37071,0.009578048149106911,0.9712209489224454,-0.23818032742899803,-0.4893824520441798,0.8720692722663872,1.0,0.26666666666666666,0.06666666666666667
1647500111.0,20.999998,0.3,0.06333798,2203.0,2043.0,2047.9999,2070.0,2071.0,2073.0002,2074.0,2074.0,2074.0002,199.99994,768.0,46.886913,0.00983691431529899,0.9711516239842459,-0.23846283407013713,-0.4832823831911608,0.8754645270352603,0.0,0.0,0.0
1647500115.0,20.999998,0.3,0.06761601,2310.0,2001.0,2023.9998,2087.0,2105.0,2228.0,2229.0,2258.0,2262.0,199.99994,1024.0,47.77984,0.01009578048149107,0.9710822168711299,-0.23874532053351713,-0.4771587606522797,0.8788171124487623,0.0,0.0,0.0
1647500119.0,20.999998,0.3,0.065466,2207.0,1930.0,1972.0,1980.0001,1989.0,1999.0002,2010.0002,2068.0,2128.9998,199.99994,640.0,46.85824,0.010354646647683147,0.9710127275889702,-0.23902778679523537,-0.4710118812504931,0.8821268660010709,0.0,0.0,0.0
1647500123.0,20.999998,0.3,0.077565,8389.001,2600.0,3370.0,3802.9998,4205.0,5379.0,6419.0,7282.0,7928.9995,199.99994,896.0,47.341568,0.010613512813875226,0.9709431561436466,-0.23931023283139033,-0.4648420458036998,0.8853936257128978,0.0,0.0,0.0
1647500127.0,28.25402,2.0,0.09269579,3387.6174,2883.0896,2907.0474,3095.3518,3250.4988,3174.3975,3385.996,3392.0444,3374.2446,339.9048,648.5908,48.5832,0.010872378980067305,0.9708735025410462,-0.23959265861808296,-0.4586495546117393,0.8886172325891801,1.0,0.06666666666666667,0.26666666666666666
1647500131.0,28.20886,1.8974531,0.093513675,3290.6448,2949.1296,2997.4001,2956.9065,2982.062,3075.8892,3168.1833,3157.2056,3171.9397,322.04843,546.6557,48.08905,0.011131245146259384,0.9708037667870626,-0.2398750641314151,-0.4524347094878914,0.891797529515869,1.0,0.13333333333333333,0.2
1647500135.0,28.062109,1.8850938,0.09203911,3362.9363,2980.9133,2909.478,2950.759,3008.4607,3122.0845,3145.293,3149.5312,3183.4436,332.31808,550.46875,47.889835,0.011390111312451462,0.9707339488875968,-0.24015744934749098,-0.4461978133349348,0.8949343614897813,1.0,0.2,0.13333333333333333
1647500139.0,28.37494,1.9639018,0.08944959,3338.3843,3041.1638,3073.517,3009.9412,3021.8174,3188.8489,3204.175,3230.938,3336.685,326.81985,492.63376,47.51038,0.011648977478643541,0.9706640488485562,-0.2404398142424165,-0.4399391701303845,0.8980275756261544,1.0,0.26666666666666666,0.06666666666666667
1647500143.0,31.0,0.3,0.07344699,3764.0,3262.0,3449.0,3495.0,3520.0,3554.0,3565.0,3612.0,3639.0,199.99994,128.0,46.46912,0.01190784364483562,0.9705940666758557,-0.24072215879229866,-0.4336590844920791,0.901077021368036,0.0,0.0,0.0
1647500147.0,31.0,0.3,0.076345995,3849.0,3362.0,3442.0,3473.0,3522.0,3726.0,3729.0,3731.0,3741.0,199.99994,1024.0,46.90739,0.0121667098110277,0.9705240023754167,-0.24100448297324703,-0.4273578637612977,0.9040825494839396,0.0,0.0,0.0
1647500151.0,31.0,0.3,0.099401,3627.0,2963.0,3110.0,3298.0,3299.0,3494.0,3494.0,3497.0,3525.0,199.99994,896.0,47.341568,0.012425575977219777,0.970453855953168,-0.24128678676137208,-0.4210358133694992,0.9070440142905328,0.0,0.0,0.0
1647500155.0,33.078457,1.9988678,0.098132715,3815.7168,3381.3362,3435.9155,3443.9124,3623.8613,3625.297,3671.106,3789.565,3729.1274,343.08554,697.2709,48.576378,0.012684442143411856,0.9703836274150449,-0.2415690701327868,-0.4146932427074643,0.9099612708531986,1.0,0.06666666666666667,0.3333333333333333
1647500159.0,34.799732,1.9117997,0.09510176,3869.757,3487.9094,3560.2585,3533.307,3556.7107,3680.7563,3725.6443,3737.684,3743.8699,335.5752,673.96356,48.60559,0.012943308309603935,0.9703133167669901,-0.24185133306360512,-0.4083304604821378,0.912834177187974,1.0,0.13333333333333333,0.26666666666666666
1647500163.0,35.219498,1.9075966,0.09634192,3968.8472,3573.293,3600.61,3663.7139,3585.504,3789.7456,3791.5195,3774.921,3772.3877,334.877,573.3443,48.59332,0.013202174475796014,0.9702429240149527,-0.2421335755299433,-0.4019477768065441,0.9156625932734592,1.0,0.2,0.2
1647500167.0,36.183544,1.876611,0.09352061,4016.163,3691.7812,3682.7168,3662.057,3706.626,3893.5127,3886.2146,3892.629,3882.822,341.6318,524.05145,48.398876,0.013461040641988092,0.9701724491648892,-0.2424157975079193,-0.3955455023359912,0.9184463814408376,1.0,0.26666666666666666,0.13333333333333333
1647500171.0,36.06491,1.9861441,0.089093104,4168.1704,3683.6624,3738.6948,3756.2769,3800.051,3928.5393,4064.4106,4083.067,4082.7278,359.574,429.34448,48.108765,0.01371990680818017,0.9701018922227629,-0.2426979989736523,-0.3891239503913336,0.9211854054596408,1.0,0.3333333333333333,0.06666666666666667
1647500175.0,41.0,0.3,0.081256,4724.0,4257.0,4466.0,4488.0,4574.0,4585.0,4584.9995,4625.0,4711.0,199.99994,128.0,47.583233,0.01397877297437225,0.970031253194544,-0.24298017990326387,-0.3826834322366999,0.9238795325644676,0.0,0.0,0.0
1647500179.0,41.0,0.3,0.083689,4629.0,4273.0,4354.0,4360.0,4361.0,4445.0,4513.0,4577.0,4605.0,199.99994,1024.0,47.992832,0.014237639140564327,0.9699605320862098,-0.24326234027287666,-0.3762242634921626,0.9265286307285812,0.0,0.0,0.0
1647500183.0,40.228607,2.0,0.091026574,4588.523,4059.9282,3969.3262,4190.542,4242.501,4386.7236,4469.1216,4580.6025,4554.2935,385.33765,695.53864,49.302006,0.014496505306756407,0.9698897289037443,-0.2435444800586156,-0.3697467572452041,0.9291325715454476,0.0,0.0,0.0
1647500187.0,39.72442,1.9184681,0.09672549,4261.3066,3910.94,3960.3047,3988.7983,4057.2146,4029.7551,4217.5264,4125.7803,4096.45,357.07538,607.6703,49.50065,0.014755371472948486,0.9698188436531386,-0.24382659923660732,-0.36325123049466,0.9316912275770955,1.0,0.06666666666666667,0.3333333333333333
1647500191.0,39.546684,1.8866022,0.09708005,4222.9263,3920.937,3956.2744,3932.4636,3963.5205,4107.953,4165.0894,4098.7515,4040.251,366.22604,583.26904,49.41372,0.015014237639140565,0.9697478763403908,-0.2441086977829797,-0.356737999391887,0.9342044742934354,1.0,0.13333333333333333,0.26666666666666666
1647500195.0,40.547592,1.9077209,0.09415035,4305.9336,4040.7295,4052.2627,4004.802,4069.191,4147.2236,4168.9688,4204.4375,4077.9556,348.25577,657.0996,48.927227,0.015273103805332642,0.9696768269715058,-0.24439077567386305,-0.3502073813825752,0.9366721892023696,1.0,0.2,0.2
1647500199.0,40.56536,1.8790327,0.09006465,4264.4395,4002.7368,4039.9814,3966.4922,4091.814,4162.846,4206.1875,4151.5024,4167.7803,359.41275,625.2033,48.980736,0.015531969971524721,0.9696056955524955,-0.24467283288538874,-0.3436596943225284,0.9390942521909856,1.0,0.26666666666666666,0.13333333333333333
1647500203.0,40.09447,1.880087,0.08679616,4279.671,3973.6863,3990.9634,4013.0647,4065.898,4195.705,4168.0806,4080.045,4174.8154,352.1826,585.95825,49.07642,0.0157908361377168,0.9695344820893789,-0.24495486939369035,-0.3370952586486497,0.941470544731273,1.0,0.3333333333333333,0.06666666666666667
1647500207.0,41.117947,1.9170988,0.08096732,4112.9844,4104.954,4042.0864,3997.4792,4162.23,4067.5276,4087.6113,4169.473,4213.883,342.2086,601.46045,49.00629,0.01604970230390888,0.9694631865881815,-0.24523688517490339,-0.330514392550898,0.9438009516400748,0.0,0.0,0.0
1647500211.0,40.648567,1.9387684,0.09231439,4211.6504,4026.806,3994.7803,4032.9475,4047.4392,4118.3105,4168.151,4206.4614,4170.524,375.38507,595.734,50.02062,0.016308568470100957,0.9693918090549364,-0.24551888020516435,-0.3239174185271509,0.946085358714903,0.0,0.0,0.0
1647500215.0,38.308205,1.9127314,0.09610677,3925.7195,3615.0654,3740.0076,3838.0107,3683.8452,3979.6816,3831.3306,3822.9624,3712.0747,362.0226,542.2825,50.112324,0.016567434636293038,0.9693203494956829,-0.2458008544606124,-0.3173046567861572,0.9483236550786968,1.0,0.06666666666666667,0.5333333333333333
1647500219.0,36.274918,1.876625,0.09801988,3844.0798,3638.814,3639.7068,3707.8618,3665.7266,3776.9807,3791.5078,3689.0896,3669.4277,356.1318,541.74866,50.38354,0.016826300802485115,0.969248807916468,-0.24608280791738757,-0.3106764296214631,0.9505157316308132,1.0,0.13333333333333333,0.4666666666666667
1647500223.0,36.16983,1.8265011,0.09991363,3664.1965,3461.9673,3571.4712,3385.554,3536.5688,3505.1963,3460.7515,3708.693,3554.972,319.56976,702.9436,50.110115,0.017085166968677193,0.9691771843233449,-0.24636474055163232,-0.304033061411338,0.9526614810985324,1.0,0.2,0.4
1647500227.0,33.705135,1.8644,0.092173256,3511.8164,3332.3423,3343.7388,3477.1401,3268.91,3562.9785,3545.5596,3460.2356,3400.8271,345.679,612.14514,50.612923,0.017344033134869274,0.9691054787223743,-0.2466466523394909,-0.2973748741717425,0.9547607994735332,1.0,0.26666666666666666,0.3333333333333333
1647500231.0,31.45456,1.8787913,0.09156426,3315.6304,3095.9443,3034.667,3185.5989,3200.6628,3274.7817,3356.214,3224.4915,3274.3716,373.51013,606.5957,50.668015,0.01760289930106135,0.9690336911196237,-0.2469285432571086,-0.2907021937441553,0.9568135840132788,1.0,0.3333333333333333,0.26666666666666666
1647500235.0,26.587942,1.8616059,0.08998008,2929.482,2724.5823,2617.6206,2685.4915,2709.7434,2821.1863,2849.17,2802.669,2752.0747,373.71805,629.3266,50.972046,0.01786176546725343,0.9689618215211673,-0.24721041328063345,-0.2840153449019842,0.9588197348095244,1.0,0.4,0.2
1647500239.0,22.482754,1.8567531,0.09297532,2430.7544,2241.539,2201.1152,2213.4507,2320.516,2232.8918,2423.8904,2290.0234,2366.7476,387.2272,561.40375,51.221584,0.01812063163344551,0.9688898699330865,-0.24749226238621425,-0.2773146535528029,0.9607791540853126,1.0,0.4666666666666667,0.13333333333333333
1647500243.0,15.1086855,1.9392986,0.0922935,1812.557,1634.3888,1580.2123,1672.1459,1603.9993,1633.3848,1763.3223,1733.4178,1760.9557,416.52066,510.78387,51.615585,0.018379497799637587,0.9688178363614695,-0.24777409055000274,-0.2706004458305612,0.9626917464673216,1.0,0.5333333333333333,0.06666666666666667
1647500247.0,1.0,0.3,0.098414,600.0005,78.0,94.00049,105.00049,114.0,211.0,290.9995,453.0,489.0,300.0,256.0,52.568066,0.018638363965829668,0.9687457208124116,-0.2480558977481507,-0.2638730503211091,0.9645574183604796,0.0,0.0,0.0
1647500251.0,3.9767818,2.0,0.09129305,510.81982,425.08105,434.5476,549.36816,620.7241,414.20557,416.22388,407.1521,486.4402,427.70856,630.0884,51.327396,0.018897230132021745,0.968673523292015,-0.2483376839568136,-0.2571327931133607,0.9663760793323278,1.0,0.06666666666666667,0.06666666666666667
1647500255.0,1.0,0.3,0.103319004,540.00024,87.000244,105.0,119.000244,195.00024,284.0,381.0,471.0,481.99976,300.0,1024.0,49.62304,0.019156096298213823,0.9686012438063883,-0.24861944915214781,-0.2503800045162162,0.9681476402586848,0.0,0.0,0.0
1647500259.0,1.0,0.3,0.10449101,580.0,89.000244,107.0,175.99976,191.00024,294.0005,399.0,484.00024,493.0005,300.0,640.0,48.586754,0.019414962464405904,0.968528882361648,-0.24890119331031113,-0.2436150118494384,0.9698720152688178,0.0,0.0,0.0
1647500263.0,1.0,0.3,0.087396,568.99976,101.0,186.99976,216.00073,283.00024,380.0,460.00024,496.00024,497.99976,300.0,768.0,50.86413,0.01967382863059798,0.9684564389639169,-0.24918291640746407,-0.2368381461816855,0.971549119969352,0.0,0.0,0.0
1647500267.0,7.1461525,1.962653,0.09563464,1036.4341,815.26245,789.35205,835.8921,966.03394,834.0679,929.96924,948.1487,943.56274,428.77844,664.20953,51.01395,0.01993269479679006,0.9683839136193247,-0.24946461841976736,-0.2300497373569953,0.973178872737164,1.0,0.06666666666666667,0.4
1647500271.0,9.638235,1.8852614,0.09656766,1174.0168,918.4165,874.5967,1014.4247,990.2407,1003.7615,1053.2974,1038.1868,1102.6809,428.12473,623.14056,50.618996,0.02019156096298214,0.9683113063340085,-0.24974629932338535,-0.2232501162328318,0.9747611941404044,1.0,0.13333333333333333,0.3333333333333333
1647500275.0,10.765175,1.8666992,0.10007459,1290.9993,1069.7395,1040.5431,1073.8269,1062.4978,1116.2594,1130.2612,1101.7903,1168.6643,414.70728,616.8989,50.53353,0.020450427129174217,0.9682386171141116,-0.25002795909448333,-0.2164396137585073,0.9762960071597488,1.0,0.2,0.26666666666666666
1647500279.0,11.542112,1.8782536,0.10366491,1382.7965,1217.9368,1195.8245,1176.2505,1190.8708,1175.5194,1237.2413,1257.235,1283.7236,422.31744,610.7221,50.266747,0.020709293295366294,0.9681658459657851,-0.25030959770922795,-0.2096185632321469,0.9777832366882194,1.0,0.26666666666666666,0.2
1647500283.0,11.405569,1.8583483,0.10532881,1480.8735,1224.1469,1187.7213,1199.9583,1185.3793,1283.7998,1276.5886,1302.7688,1337.529,433.02567,537.94806,50.104534,0.020968159461558375,0.9680929928951864,-0.2505912151437888,-0.202787295282291,0.9792228106371365,1.0,0.3333333333333333,0.13333333333333333
1647500287.0,10.996199,1.924198,0.105463386,1471.2677,1193.7456,1166.5465,1213.937,1217.0514,1242.9554,1345.7711,1282.4487,1439.6725,426.50357,430.2025,49.959858,0.021227025627750452,0.9680200579084801,-0.2508728113743354,-0.1959461442212222,0.9806146585508684,1.0,0.4,0.06666666666666667
1647500291.0,11.0,0.3,0.116009,1184.9999,1063.0,1073.0001,1087.9999,1093.9999,1128.0,1137.0,1180.9998,1183.9999,300.0,128.0,49.52883,0.021485891793942533,0.9679470410118376,-0.2511543863770412,-0.1890954430216708,0.981958712690324,0.0,0.0,0.0
1647500295.0,11.0,0.3,0.13085,1170.0004,1036.0,1056.9999,1070.9999,1072.0005,1119.9999,1140.9998,1168.9999,1169.0001,300.0,640.0,48.586754,0.02174475796013461,0.9678739422114372,-0.2514359401280803,-0.1822355255771431,0.9832549075482016,0.0,0.0,0.0
1647500299.0,11.661997,2.0,0.11711751,1731.7101,1396.8015,1386.8248,1455.4478,1635.5963,1416.5046,1599.3912,1605.8513,1703.0232,419.3804,651.9689,49.248943,0.022003624126326688,0.9678007615134644,-0.2517174726036284,-0.1753667262303325,0.9845031799497936,1.0,0.06666666666666667,0.06666666666666667
1647500303.0,11.0,0.3,0.150615,1139.0,1033.0001,1055.0001,1066.0004,1068.9996,1118.9999,1136.0,1136.9998,1136.9998,300.0,896.0,47.341568,0.02226249029251877,0.9677274989241113,-0.25199898377986407,-0.1684893797568233,0.985703469056065,0.0,0.0,0.0
1647500307.0,16.209015,1.9525394,0.11994395,2021.2509,1649.5233,1654.3295,1740.8827,1876.9421,1847.2241,1876.7462,1968.7601,1966.9695,400.83694,678.38043,49.33691,0.022521356458710846,0.9676541544495774,-0.25228047363296585,-0.1616038208892346,0.986855716441872,1.0,0.06666666666666667,0.4
1647500311.0,18.002737,1.8599756,0.1160784,2158.7275,1886.0195,1870.8502,1913.936,1827.539,1987.9879,2026.785,2049.6455,2015.8096,419.03036,543.9924,49.31663,0.022780222624902924,0.9675807280960683,-0.25256194213911604,-0.1547103865985853,0.9879598657225486,1.0,0.13333333333333333,0.3333333333333333
1647500315.0,18.750826,1.8639977,0.113524646,2298.4255,1976.0192,1946.1207,1995.5676,1983.3818,2069.684,2139.019,2151.3394,2137.5469,423.32233,486.44937,49.337616,0.023039088791095005,0.9675072198697975,-0.25284338927449795,-0.147809411021987,0.9890158633780012,1.0,0.2,0.26666666666666666
