time,ram_limit,cpu_limit,ram_usage,cpu_usage,n,c,lat50,lat66,lat75,lat80,lat90,lat95,lat98,lat99,lat100
1636472799,74M,0.5,65695744.0,0.48572,200,1,685000.0,801000.0,904000.0,1001000.0,1183000.0,1290000.0,1390000,1491000.0,1579000
1636472849,74M,0.5,65892352.0,0.501322,200,11,2015000.0,2379000.0,2593000.0,2769000.0,3263000.0,3765000.0,3984000,4494000.0,5798000
1636472903,74M,0.5,66347008.0,0.501085,200,21,3202000.0,3674000.0,4149000.0,4783000.0,9435000.0,13392000.0,15062000,15484000.0,15695000
1636472967,74M,0.5,62304256.0,0.49976,200,31,5989000.0,6919000.0,7814000.0,9402000.0,14994000.0,17304000.0,20748000,23397000.0,26345000
1636473115,74M,0.5,61997056.0,0.493609,200,51,9748000.0,11584000.0,13069000.0,14297000.0,19284000.0,23482000.0,29996000,31287000.0,36363000
1636473179,74M,0.5,63537152.0,0.49411,200,61,13130000.0,16097000.0,18072000.0,19509000.0,22893000.0,28928000.0,32242000,34646000.0,34943000
1636473259,74M,0.5,66510848.0,0.493826,200,71,15065000.0,20516000.0,23194000.0,25588000.0,34744000.0,38890000.0,41720000,42795000.0,45843000
1636473349,74M,0.5,67772416.0,0.485833,200,81,22243000.0,28548000.0,33395000.0,35910000.0,39850000.0,47797000.0,54429000,58364000.0,59236000
1636473460,74M,0.5,68505600.0,0.486178,200,91,32993000.0,41034000.0,45550000.0,49794000.0,62330000.0,70329000.0,77437000,83932000.0,86236000
1636473554,74M,0.5,69066752.0,0.503052,200,101,33037000.0,40396000.0,48050000.0,50599000.0,62340000.0,72338000.0,78569000,79845000.0,81335000
1636474268,74M,0.5,69443584.0,0.504397,300,1,290000.0,424000.0,502000.0,534000.0,709000.0,13303000.0,39298000,46399000.0,76504000
1636474800,74M,0.5,65847296.0,0.488618,300,31,4326000.0,4790000.0,5303000.0,5675000.0,11200000.0,15217000.0,17587000,18699000.0,21812000
1636474865,74M,0.5,68026368.0,0.488852,300,51,7086000.0,8282000.0,8989000.0,9997000.0,13199000.0,14946000.0,18409000,18784000.0,19014000
1636475225,74M,0.5,68497408.0,0.501366,300,91,20656000.0,25750000.0,28781000.0,30596000.0,35906000.0,40956000.0,46763000,53687000.0,56158000
1636476666,74M,0.5,69459968.0,0.504086,400,1,389000.0,499000.0,575000.0,603000.0,6801000.0,19999000.0,44299000,73108000.0,77097000
1636476923,74M,0.5,71020544.0,0.502719,400,11,2087000.0,2525000.0,2909000.0,3294000.0,7085000.0,47098000.0,70195000,91501000.0,119581000
1636477016,74M,0.5,71020544.0,0.502474,400,21,3005000.0,3690000.0,4194000.0,5285000.0,8562000.0,12391000.0,16013000,18708000.0,20493000
1636477098,74M,0.5,67665920.0,0.501915,400,31,4122000.0,4920000.0,5401000.0,5803000.0,9365000.0,15287000.0,20780000,24687000.0,29419000
1636477189,74M,0.5,67371008.0,0.502556,400,41,6397000.0,7289000.0,7907000.0,8685000.0,13814000.0,22102000.0,30011000,32299000.0,42885000
1636477280,74M,0.5,64008192.0,0.50438,400,51,8492000.0,9632000.0,10830000.0,11580000.0,16305000.0,21751000.0,30087000,32197000.0,32833000
1636477377,74M,0.5,63926272.0,0.504622,400,61,11292000.0,13313000.0,14886000.0,16379000.0,20293000.0,25019000.0,30293000,34020000.0,38016000
1636477495,74M,0.5,64933888.0,0.504169,400,71,17598000.0,20737000.0,23400000.0,25015000.0,29585000.0,33107000.0,37448000,40597000.0,47209000
1636477611,74M,0.5,67104768.0,0.503556,400,81,19616000.0,23595000.0,26293000.0,27490000.0,32750000.0,37906000.0,43908000,49508000.0,58115000
1636477730,74M,0.5,69206016.0,0.503202,400,91,21416000.0,26801000.0,29505000.0,31694000.0,38597000.0,43690000.0,52884000,56710000.0,65801000
1636477845,74M,0.5,69582848.0,0.503439,400,101,23870000.0,28760000.0,31783000.0,33196000.0,39898000.0,44199000.0,52204000,60405000.0,70400000
1636479000,74M,0.5,65433600.0,0.503949,500,11,8505000.0,13404000.0,18800000.0,23194000.0,33132000.0,40264000.0,52510000,59695000.0,67899000
1636479489,74M,0.5,69292032.0,0.504547,500,21,17716000.0,24412000.0,29904000.0,34097000.0,43588000.0,49960000.0,61195000,62702000.0,85907000
1636480076,74M,0.5,71761920.0,0.505013,500,31,28399000.0,39291000.0,47602000.0,52901000.0,67905000.0,85581000.0,107197000,122498000.0,138494000
1636482271,73M,0.5,60968960.0,0.356033,100,1,103000.0,135070.0,149000.0,154000.0,165000.0,217000.0,11300000,20895000.0,20895000
1636482340,73M,0.5,60207104.0,0.360309,100,11,1189000.0,1655000.0,11701000.0,15231000.0,22340000.0,25749000.0,30142000,36427000.0,36427000
1636482419,73M,0.5,62988288.0,0.393701,100,21,12515000.0,18000000.0,22199000.0,25311000.0,36089000.0,39383000.0,48691000,51787000.0,51787000
1636482508,73M,0.5,64659456.0,0.466221,100,31,20989000.0,24899000.0,28090000.0,30514000.0,37504000.0,44809000.0,63311000,65699000.0,65699000
1636482602,73M,0.5,67604480.0,0.479008,100,41,26515000.0,32099000.0,36703000.0,37787000.0,39794000.0,42501000.0,54931000,63317000.0,63317000
1636482720,73M,0.5,70524928.0,0.467688,100,61,34282000.0,42871000.0,49901000.0,58003000.0,66395000.0,71979000.0,79798000,98275000.0,98275000
1636486080,72M,0.5,52543488.0,0.303902,100,1,103000.0,135070.0,149000.0,154000.0,165000.0,175000.0,196000,8398000.0,8398000
1636486126,72M,0.5,54292480.0,0.355739,100,11,1147000.0,1694000.0,5337000.0,9062000.0,12506000.0,15862000.0,19461000,21170000.0,21170000
1636486184,72M,0.5,58839040.0,0.388297,100,21,9406000.0,10912000.0,14401000.0,17495000.0,21526000.0,24620000.0,29419000,30219000.0,30219000
1636486269,72M,0.5,60772352.0,0.422396,100,31,19000000.0,26897000.0,31095000.0,32313000.0,45701000.0,52411000.0,59692000,64792000.0,64792000
1636486343,72M,0.5,63578112.0,0.452151,100,41,22912000.0,25392000.0,29102000.0,29786000.0,37100000.0,39985000.0,42487000,46988000.0,46988000
1636486440,72M,0.5,66678784.0,0.455906,100,51,25244000.0,39544000.0,46795000.0,52202000.0,61101000.0,65106000.0,68202000,77195000.0,77195000
1636486525,72M,0.5,69857280.0,0.45951,100,61,28217000.0,33816000.0,38710000.0,43302000.0,50400000.0,54707000.0,58812000,58913000.0,58913000
1636486663,72M,0.5,70254592.0,0.473215,100,71,97824000.0,98702000.0,127630000.0,127632000.0,127636000.0,127638000.0,127639000,127639000.0,127639000
1636489763,71M,0.5,64237568.0,0.386081,100,1,288000.0,302000.0,393000.0,502000.0,705000.0,910000.0,1107000,1299000.0,1299000
1636489788,71M,0.5,64290816.0,0.411172,100,11,1611000.0,1875000.0,1953000.0,2006000.0,2348000.0,2688000.0,3247000,3618000.0,3618000
1636489813,71M,0.5,58445824.0,0.430821,100,21,2750000.0,3065000.0,3274000.0,3592000.0,4026000.0,4598000.0,6761000,6969000.0,6969000
1636489843,71M,0.5,57946112.0,0.430821,100,41,6686000.0,7407000.0,7809000.0,8480000.0,9289000.0,10567000.0,12291000,12673000.0,12673000
1636489874,71M,0.5,59842560.0,0.444598,100,51,7909000.0,9001000.0,9489000.0,9649000.0,10879000.0,12265000.0,19243000,20144000.0,20144000
1636489908,71M,0.5,59842560.0,0.481854,100,61,11064000.0,12150000.0,13048000.0,14530000.0,16143000.0,19247000.0,20831000,20845000.0,20845000
1636489947,71M,0.5,61198336.0,0.484041,100,71,16387000.0,20139000.0,21932000.0,23035000.0,24946000.0,26143000.0,27842000,28138000.0,28138000
1636489990,71M,0.5,63041536.0,0.49389,100,81,22389000.0,26544000.0,27946000.0,29549000.0,31051000.0,32642000.0,33148000,33148000.0,33148000
1636490026,71M,0.5,63094784.0,0.49596,100,91,17641000.0,19555000.0,20757000.0,21048000.0,23230000.0,23928000.0,24842000,25042000.0,25042000
1636490314,71M,0.5,63991808.0,0.501344,200,1,345000.0,526000.0,656000.0,798000.0,4005000.0,6996000.0,15703000,23108000.0,27298000
1636490465,71M,0.5,60129280.0,0.501127,200,11,1957000.0,10403000.0,13192000.0,14708000.0,19402000.0,24896000.0,42005000,45002000.0,49704000
1636490705,71M,0.5,63426560.0,0.498073,200,21,23366000.0,29907000.0,32700000.0,35495000.0,45096000.0,49692000.0,59401000,70200000.0,76192000
1636490944,71M,0.5,65261568.0,0.485751,200,31,28603000.0,36611000.0,39475000.0,43899000.0,52599000.0,59593000.0,75507000,77693000.0,130664000
1636491221,71M,0.5,67428352.0,0.486364,200,41,43098000.0,52297000.0,59507000.0,65203000.0,78933000.0,94003000.0,119892000,132990000.0,138890000
1636493039,70M,0.5,55398400.0,0.252672,100,1,103000.0,135070.0,149000.0,154000.0,165000.0,175000.0,11305000,13279000.0,13279000
1636493090,70M,0.5,53559296.0,0.284496,100,11,1426000.0,1846000.0,6823000.0,11014000.0,14198000.0,17493000.0,20703000,25318000.0,25318000
1636493156,70M,0.5,56578048.0,0.318563,100,21,6018000.0,17394000.0,20486000.0,22495000.0,27281000.0,34781000.0,37485000,40189000.0,40189000
1636493230,70M,0.5,60063744.0,0.435106,100,31,21681000.0,23704000.0,27119000.0,31018000.0,36099000.0,41513000.0,53191000,54900000.0,54900000
1636493321,70M,0.5,64012288.0,0.478413,100,41,33530000.0,39208000.0,43025000.0,47001000.0,54229000.0,60026000.0,77044000,77531000.0,77531000
1636493407,70M,0.5,65884160.0,0.467031,100,51,26697000.0,33303000.0,39316000.0,43302000.0,51310000.0,56201000.0,64222000,70002000.0,70002000
1636493528,70M,0.5,66805760.0,0.453089,100,61,53501000.0,62823000.0,73530000.0,75318000.0,83419000.0,89425000.0,101620000,108416000.0,108416000
1636493632,70M,0.5,67514368.0,0.468592,100,71,34538000.0,53846000.0,66804000.0,68498000.0,77880000.0,87339000.0,92040000,92139000.0,92139000
1636494142,69M,0.5,33521664.0,0.0,100,1,198000.0,202000.0,205000.0,206000.0,280000.0,298000.0,309000,380000.0,380000
1636494180,69M,0.5,43376640.0,0.039923,100,11,2993000.0,3285000.0,3515000.0,3705000.0,4187000.0,4498000.0,4713000,5100000.0,5100000
1636494221,69M,0.5,48689152.0,0.124783,100,21,5866000.0,6796000.0,7276000.0,7786000.0,8498000.0,9103000.0,9704000,9788000.0,9788000
1636494269,69M,0.5,53080064.0,0.161243,100,31,10097000.0,12408000.0,13487000.0,13707000.0,16300000.0,17771000.0,18301000,18590000.0,18590000
1636494311,69M,0.5,56086528.0,0.241858,100,41,11461000.0,13326000.0,14849000.0,15055000.0,17943000.0,20040000.0,23743000,23743000.0,23743000
1636494374,69M,0.5,57843712.0,0.322362,100,51,23247000.0,30238000.0,32598000.0,34839000.0,38240000.0,41441000.0,47740000,48641000.0,48641000
1636494419,69M,0.5,60940288.0,0.358962,100,61,17897000.0,22705000.0,25599000.0,26197000.0,27518000.0,27915000.0,29209000,29823000.0,29823000
1636494482,69M,0.5,61788160.0,0.403675,100,71,31723000.0,39727000.0,44524000.0,45445000.0,49722000.0,51322000.0,52131000,52536000.0,52536000
1636494530,69M,0.5,62963712.0,0.406406,100,81,27063000.0,29638000.0,31516000.0,32520000.0,35322000.0,36322000.0,37313000,37448000.0,37448000
1636494578,69M,0.5,64065536.0,0.406406,100,91,27924000.0,31523000.0,35424000.0,36540000.0,37326000.0,37832000.0,38336000,38337000.0,38337000
1636494636,69M,0.5,64376832.0,0.413847,200,1,199000.0,206000.0,215000.0,283000.0,314000.0,692000.0,907000,995000.0,1007000
1636494712,69M,0.5,64389120.0,0.41513,200,11,3212000.0,3695000.0,3903000.0,4088000.0,4500000.0,5211000.0,11291000,14818000.0,17713000
1636494787,69M,0.5,61476864.0,0.423547,200,21,6202000.0,6905000.0,7302000.0,7498000.0,8506000.0,10502000.0,21004000,26603000.0,27298000
1636494885,69M,0.5,61026304.0,0.438878,200,31,11421000.0,14206000.0,15911000.0,17899000.0,20899000.0,24524000.0,34239000,42288000.0,42796000
1636495028,69M,0.5,60825600.0,0.457099,200,41,23801000.0,28189000.0,33699000.0,35185000.0,42193000.0,49599000.0,56300000,64297000.0,65395000
1636495178,69M,0.5,63598592.0,0.471348,200,51,30513000.0,37197000.0,43401000.0,46794000.0,53405000.0,62099000.0,73005000,77200000.0,79495000
1636495320,69M,0.5,66375680.0,0.485692,200,61,35288000.0,43200000.0,49886000.0,52699000.0,63603000.0,69604000.0,82103000,85403000.0,86903000
1636495955,68M,0.5,41029632.0,0.0,100,1,204000.0,210000.0,220000.0,282000.0,296000.0,300000.0,309000,311000.0,311000
1636495990,68M,0.5,46665728.0,0.06526,100,11,2891000.0,3087000.0,3393000.0,3498000.0,3894000.0,4309000.0,4781000,4790000.0,4790000
1636496030,68M,0.5,51515392.0,0.099743,100,21,6093000.0,6660000.0,7091000.0,7498000.0,8101000.0,8356000.0,8941000,14182000.0,14182000
1636496071,68M,0.5,57372672.0,0.137312,100,31,9410000.0,10493000.0,11204000.0,11789000.0,12379000.0,13544000.0,14585000,14633000.0,14633000
1636496108,68M,0.5,60846080.0,0.181567,100,41,10004000.0,11505000.0,14689000.0,15408000.0,16310000.0,16331000.0,17000000,21408000.0,21408000
1636496158,68M,0.5,60846080.0,0.255483,100,51,16741000.0,19450000.0,26036000.0,30641000.0,30936000.0,30942000.0,33146000,34666000.0,34666000
1636496212,68M,0.5,60444672.0,0.337246,100,61,23435000.0,25206000.0,30336000.0,32739000.0,39842000.0,42531000.0,42955000,44045000.0,44045000
1636496281,68M,0.5,62697472.0,0.388009,100,71,34650000.0,50125000.0,52933000.0,54734000.0,56840000.0,57935000.0,58641000,58740000.0,58740000
1636496342,68M,0.5,64102400.0,0.409948,100,81,36319000.0,42621000.0,45454000.0,46712000.0,48828000.0,49327000.0,49516000,50338000.0,50338000
1636496403,68M,0.5,65343488.0,0.417807,100,91,43939000.0,47342000.0,47923000.0,48835000.0,50040000.0,50941000.0,51445000,51542000.0,51542000
1636496525,68M,0.5,65343488.0,0.433216,200,1,499000.0,704000.0,809000.0,897000.0,1064000.0,1113000.0,1292000,1402000.0,1597000
1636496619,68M,0.5,61915136.0,0.447034,200,11,3598000.0,3896000.0,4297000.0,4498000.0,8402000.0,12308000.0,16207000,19800000.0,19990000
1636496710,68M,0.5,61915136.0,0.449829,200,21,6811000.0,7594000.0,8401000.0,8982000.0,12512000.0,19537000.0,27507000,31389000.0,32408000
1636496824,68M,0.5,58753024.0,0.456288,200,31,13906000.0,17711000.0,20235000.0,21709000.0,26904000.0,29600000.0,34301000,37797000.0,45697000
1636496964,68M,0.5,60284928.0,0.468277,200,41,23204000.0,31483000.0,35902000.0,39104000.0,45119000.0,51411000.0,57996000,64594000.0,66005000
1636497105,68M,0.5,65212416.0,0.469869,200,51,27997000.0,35397000.0,42911000.0,46509000.0,57798000.0,63900000.0,78401000,82493000.0,89528000
1636498075,66M,0.5,37441536.0,0.0,100,1,203000.0,211000.0,275000.0,285000.0,297000.0,302000.0,310000,368000.0,368000
1636498115,66M,0.5,42999808.0,0.046251,100,11,3486000.0,3697000.0,3895000.0,4091000.0,4398000.0,4784000.0,5084000,5104000.0,5104000
1636498160,66M,0.5,49442816.0,0.119656,100,21,6936000.0,7738000.0,8190000.0,8400000.0,9716000.0,11402000.0,12686000,13405000.0,13405000
1636498204,66M,0.5,54497280.0,0.156379,100,31,9357000.0,10901000.0,12503000.0,13017000.0,14433000.0,16209000.0,17998000,20915000.0,20915000
1636498247,66M,0.5,56107008.0,0.23304,100,41,11190000.0,13403000.0,16084000.0,16442000.0,18913000.0,21235000.0,23246000,27243000.0,27243000
1636498290,66M,0.5,56107008.0,0.237564,100,51,14307000.0,17589000.0,18741000.0,20900000.0,21945000.0,22712000.0,25355000,25843000.0,25843000
1636498353,66M,0.5,57262080.0,0.35624,100,61,29124000.0,32139000.0,37651000.0,39326000.0,49130000.0,52629000.0,53132000,53425000.0,53425000
1636498412,66M,0.5,60305408.0,0.40619,100,71,30651000.0,32035000.0,35757000.0,38447000.0,43139000.0,45450000.0,46335000,48146000.0,48146000
1636498488,66M,0.5,64081920.0,0.414299,100,81,33644000.0,34440000.0,38637000.0,43240000.0,49035000.0,53639000.0,57636000,58241000.0,58241000
1636500174,65M,0.5,63053824.0,0.426702,100,1,106000.0,135070.0,190000.0,219000.0,381000.0,595000.0,14656000,51154000.0,51154000
1636500200,65M,0.5,61886464.0,0.425249,100,11,1689000.0,1853000.0,2016000.0,2078000.0,2293000.0,2599000.0,3394000,4515000.0,4515000
1636500227,65M,0.5,61894656.0,0.425249,100,21,2899000.0,3190000.0,3299000.0,3495000.0,4268000.0,7704000.0,10590000,12454000.0,12454000
1636500254,65M,0.5,61898752.0,0.43732,100,31,4199000.0,4674000.0,5062000.0,5200000.0,6055000.0,8837000.0,12311000,13736000.0,13736000
1636500277,65M,0.5,61898752.0,0.43732,100,41,4724000.0,4832000.0,4914000.0,5083000.0,5377000.0,5606000.0,7150000,7476000.0,7476000
1636500302,65M,0.5,61698048.0,0.43976,100,51,6474000.0,6969000.0,7575000.0,7777000.0,8411000.0,9858000.0,14743000,14939000.0,14939000
1636500328,65M,0.5,59375616.0,0.473534,100,61,7573000.0,8361000.0,9088000.0,9756000.0,11754000.0,14749000.0,15246000,15260000.0,15260000
1636500349,65M,0.5,56979456.0,0.49195,100,71,7372000.0,7993000.0,8165000.0,8282000.0,8560000.0,8811000.0,8922000,9077000.0,9077000
1636500374,65M,0.5,56598528.0,0.493033,100,81,7877000.0,8133000.0,8588000.0,9370000.0,9971000.0,10447000.0,11747000,14535000.0,14535000
1636500415,65M,0.5,61407232.0,0.493033,100,91,20668000.0,23475000.0,25075000.0,25573000.0,26657000.0,27565000.0,29361000,30366000.0,30366000
1636500682,65M,0.5,61550592.0,0.495187,200,1,195000.0,413000.0,508000.0,604000.0,1986000.0,7399000.0,18301000,33201000.0,35905000
1636500902,65M,0.5,59326464.0,0.500997,200,11,2020000.0,12169000.0,21451000.0,25393000.0,35009000.0,42496000.0,48401000,55503000.0,79394000
1636501044,65M,0.5,63111168.0,0.500627,200,21,4493000.0,20475000.0,24112000.0,26000000.0,35875000.0,42996000.0,53877000,55593000.0,82497000
1636501204,65M,0.5,63246336.0,0.488681,200,31,13502000.0,27969000.0,35884000.0,39705000.0,54300000.0,68994000.0,94694000,118776000.0,123579000
1636501805,64M,0.5,33894400.0,0.0,100,1,203000.0,209000.0,213000.0,270000.0,287000.0,300000.0,301000,307000.0,307000
1636501887,64M,0.5,40521728.0,0.103168,100,21,2652000.0,3077000.0,3205000.0,3479000.0,3885000.0,4406000.0,4872000,5091000.0,5091000
1636501927,64M,0.5,48713728.0,0.104761,100,31,8416000.0,9522000.0,10826000.0,11218000.0,13591000.0,14887000.0,19512000,21015000.0,21015000
1636501977,64M,0.5,53387264.0,0.205328,100,41,14232000.0,15094000.0,16683000.0,18099000.0,21097000.0,22896000.0,24088000,24904000.0,24904000
