time,ram_limit,cpu_limit,ram_usage,cpu_usage,n,min,lat50,lat75,lat95,lat99
1644252906,3968M,0.5,573513728.0,0.498467,150,45334270.0,45747715.0,45987299.0,46185275.0,46245723.0
1644253002,3968M,0.5,659243008.0,0.498573,200,47494226.0,48052556.0,48293393.0,48508864.0,48572437.0
1644253098,3968M,0.5,659243008.0,0.498758,200,47792234.0,48360622.0,48593213.0,48831795.0,48921447.0
1644253195,3968M,0.5,813629440.0,0.499077,250,49352787.0,50066969.0,50305633.0,50467214.0,50581604.0
1644253292,3968M,0.5,813629440.0,0.498754,250,49526006.0,50025224.0,50270645.0,50534991.0,50616203.0
1644253389,3968M,0.5,750034944.0,0.498512,250,49477378.0,50030130.0,50227736.0,50479484.0,50541605.0
1644253683,4096M,0.5,409219072.0,0.171166,50,27090468.0,27551963.0,27708542.0,27873374.0,27953002.0
1644253750,4096M,0.5,409219072.0,0.31737,50,26812459.0,27144237.0,27216193.0,27311650.0,27423882.0
1644253818,4096M,0.5,330604544.0,0.413835,50,26998759.0,27428111.0,27581692.0,27719051.0,27818953.0
1644253885,4096M,0.5,340226048.0,0.4636,50,27698300.0,28140563.0,28272497.0,28450608.0,28503799.0
1644253954,4096M,0.5,453345280.0,0.488697,100,41177589.0,41709050.0,41915787.0,42112346.0,42176298.0
1644254039,4096M,0.5,470212608.0,0.488288,100,41264122.0,41754653.0,41967164.0,42112542.0,42165307.0
1644254510,4096M,0.5,650436608.0,0.33988,50,37312.0,153825.0,178607.0,211542.0,256074.0
1644254572,4096M,0.5,256253952.0,0.421981,50,52617.0,164386.0,190482.0,216689.0,256017.0
1644254635,4096M,0.5,247582720.0,0.470983,50,37968.0,146900.0,176287.0,200123.0,245869.0
1644254698,4096M,0.5,245317632.0,0.458622,50,38983.0,134320.0,164195.0,196411.0,246030.0
1644254766,4096M,0.5,453586944.0,0.426023,100,16639542.0,17222745.0,17333617.0,17506451.0,17608140.0
1644254835,4096M,0.5,467480576.0,0.426618,100,16544309.0,17016872.0,17113392.0,17292601.0,17370584.0
1644254903,4096M,0.5,468852736.0,0.440343,100,16361356.0,16846095.0,16939776.0,17103166.0,17204947.0
1644254972,4096M,0.5,464084992.0,0.448078,100,15426064.0,16080897.0,16231173.0,16467698.0,16568009.0
1644255041,4096M,0.5,464084992.0,0.455343,100,15754900.0,16216631.0,16322435.0,16462550.0,16626925.0
1644255111,4096M,0.5,493494272.0,0.458713,150,29273511.0,29898625.0,30066257.0,30246261.0,30371072.0
1644255182,4096M,0.5,557187072.0,0.468431,150,29263533.0,29912915.0,30096270.0,30263052.0,30347908.0
1644255252,4096M,0.5,552566784.0,0.478001,150,29256739.0,29851647.0,29985626.0,30166721.0,30256448.0
1644255323,4096M,0.5,531738624.0,0.489545,150,29509345.0,30052886.0,30203884.0,30382382.0,30482206.0
1644255393,4096M,0.5,581185536.0,0.49844,150,28871072.0,29762190.0,29888254.0,30104148.0,30225230.0
1644255465,4096M,0.5,573837312.0,0.498291,200,35599226.0,36239541.0,36442221.0,36734694.0,36822753.0
1644255544,4096M,0.5,617910272.0,0.498558,200,35484484.0,36030221.0,36188891.0,36494697.0,36822106.0
1644255623,4096M,0.5,617910272.0,0.498431,200,35565837.0,36437425.0,36716724.0,37039684.0,37163594.0
1644255702,4096M,0.5,670052352.0,0.498303,200,35569007.0,36187735.0,36429760.0,36693138.0,36858232.0
1644255780,4096M,0.5,646262784.0,0.498393,200,35605373.0,36298304.0,36480612.0,36712496.0,36851549.0
1644255860,4096M,0.5,675782656.0,0.498396,250,40096357.0,40886208.0,41130602.0,41463644.0,41582916.0
1644255947,4096M,0.5,766095360.0,0.498433,250,40359742.0,41039423.0,41224969.0,41425473.0,41523808.0
1644256035,4096M,0.5,645435392.0,0.497918,250,39998190.0,40806463.0,41060300.0,41418271.0,41745245.0
1644256122,4096M,0.5,730509312.0,0.498048,250,40147311.0,40886800.0,41090554.0,41334722.0,41512539.0
1644256211,4096M,0.5,805806080.0,0.497986,300,42037672.0,43079897.0,43411347.0,43752875.0,44066451.0
1644256308,4096M,0.5,879448064.0,0.498059,300,42326198.0,43113221.0,43325268.0,43679573.0,43956378.0
1644256405,4096M,0.5,877723648.0,0.498356,300,42384970.0,43338857.0,43579384.0,43815844.0,43990622.0
1644256502,4096M,0.5,877723648.0,0.498086,300,42336920.0,43290482.0,43508269.0,43849724.0,44103959.0
1644256599,4096M,0.5,810561536.0,0.497672,300,42355402.0,43043796.0,43234825.0,43472111.0,43597251.0
1644256697,4096M,0.5,810561536.0,0.497897,350,44839283.0,45630859.0,45893654.0,46197940.0,46468711.0
1644256796,4096M,0.5,1069551616.0,0.4978,350,45324743.0,46087475.0,46254266.0,46414186.0,46572788.0
1644256896,4096M,0.5,944447488.0,0.497803,350,45130916.0,45960662.0,46163723.0,46399910.0,46499746.0
1644256995,4096M,0.5,1130647552.0,0.497247,350,44900753.0,46024076.0,46183317.0,46352591.0,46437690.0
1644257096,4096M,0.5,1130217472.0,0.498005,400,45984207.0,46918329.0,47142196.0,47462251.0,47778078.0
1644257197,4096M,0.5,1130217472.0,0.497996,400,46372026.0,46925913.0,47088032.0,47374380.0,47623834.0
1644257298,4096M,0.5,1039216640.0,0.497816,400,46017147.0,46953341.0,47234337.0,47598933.0,47890674.0
1644257399,4096M,0.5,1105403904.0,0.497739,400,45982037.0,46824504.0,47148449.0,47528198.0,47745353.0
1644257502,4096M,0.5,1052033024.0,0.498084,400,45897312.0,46887267.0,47132003.0,47545894.0,47820850.0
1644257604,4096M,0.5,1117995008.0,0.497828,450,46691243.0,47801247.0,48065867.0,48533379.0,48855672.0
1644257708,4096M,0.5,1117995008.0,0.497753,450,46748150.0,47779873.0,48005317.0,48287589.0,48457128.0
1644257810,4096M,0.5,942235648.0,0.497826,450,46931086.0,47582824.0,47768124.0,47995088.0,48172023.0
1644257913,4096M,0.5,1085837312.0,0.497668,450,46856970.0,47553802.0,47871313.0,48454415.0,48926760.0
1644258016,4096M,0.5,940179456.0,0.497946,450,46774568.0,47741432.0,48038646.0,48333326.0,48550811.0
1644258122,4096M,0.5,1154760704.0,0.497785,500,46810240.0,48100258.0,48327220.0,48641680.0,48760435.0
1644258362,3968M,0.5,660779008.0,0.317284,50,38368.0,131651.0,163746.0,195230.0,235637.0
1644258425,3968M,0.5,241856512.0,0.399158,50,27976.0,116873.0,141704.0,174686.0,188349.0
1644258487,3968M,0.5,245903360.0,0.459687,50,35982.0,149560.0,178380.0,213280.0,262729.0
1644258550,3968M,0.5,245903360.0,0.459433,50,35759.0,121635.0,148856.0,175187.0,184208.0
1644258613,3968M,0.5,253788160.0,0.424865,50,44106.0,141860.0,166935.0,189775.0,211849.0
1644258681,3968M,0.5,454254592.0,0.419814,100,15774724.0,16513864.0,16628061.0,16814111.0,16984651.0
1644258750,3968M,0.5,465854464.0,0.419783,100,16054021.0,16538775.0,16658538.0,16804068.0,16965153.0
1644258819,3968M,0.5,465854464.0,0.437926,100,16276984.0,16839098.0,16941482.0,17105865.0,17180536.0
1644258887,3968M,0.5,449150976.0,0.435972,100,15155676.0,16031918.0,16178900.0,16365044.0,16486301.0
1644258957,3968M,0.5,462540800.0,0.463927,100,14941439.0,15580400.0,15691499.0,16084167.0,16274027.0
1644259027,3968M,0.5,560189440.0,0.453837,150,29431184.0,30012266.0,30156804.0,30332724.0,30426681.0
1644259097,3968M,0.5,560189440.0,0.46426,150,29339034.0,29837744.0,29984440.0,30161641.0,30263898.0
1644259167,3968M,0.5,591712256.0,0.47683,150,29100795.0,29722062.0,29867011.0,30046058.0,30170109.0
1644259238,3968M,0.5,570662912.0,0.488022,150,29167149.0,29746834.0,29890175.0,30069797.0,30155832.0
1644259308,3968M,0.5,547819520.0,0.498041,150,29119497.0,29791376.0,29939205.0,30150437.0,30260361.0
1644259380,3968M,0.5,631312384.0,0.498134,200,35211830.0,36138453.0,36416746.0,36675194.0,36831449.0
1644259459,3968M,0.5,631312384.0,0.497974,200,35459586.0,36099675.0,36296282.0,36584690.0,36683600.0
1644259538,3968M,0.5,702484480.0,0.498433,200,35546570.0,36141023.0,36317750.0,36588539.0,36751525.0
1644259616,3968M,0.5,703172608.0,0.498242,200,35204858.0,36232729.0,36455795.0,36675784.0,36753323.0
1644259695,3968M,0.5,703172608.0,0.498052,200,35474384.0,36502418.0,36617981.0,36769893.0,36891679.0
1644259775,3968M,0.5,684109824.0,0.498274,250,39953069.0,40599762.0,40840922.0,41239206.0,41409476.0
1644259863,3968M,0.5,731115520.0,0.497997,250,40016652.0,40736945.0,41038211.0,41377685.0,41623180.0
1644259950,3968M,0.5,731115520.0,0.497745,250,39894686.0,40635238.0,40892946.0,41152596.0,41537993.0
1644260038,3968M,0.5,731734016.0,0.49782,250,39536645.0,40596566.0,40841709.0,41357749.0,41535562.0
1644260126,3968M,0.5,805822464.0,0.497846,250,40011337.0,40869655.0,41090524.0,41323518.0,41427764.0
1644260215,3968M,0.5,844906496.0,0.498004,300,42066450.0,42762169.0,42967108.0,43247846.0,43385924.0
1644260312,3968M,0.5,844906496.0,0.497824,300,41848862.0,42719483.0,42894559.0,43180875.0,43368967.0
1644260409,3968M,0.5,846692352.0,0.497851,300,42388517.0,42971196.0,43172971.0,43527966.0,43712187.0
1644260505,3968M,0.5,846692352.0,0.497903,300,41211136.0,42476385.0,42744629.0,43288024.0,43532007.0
1644260602,3968M,0.5,840130560.0,0.498152,300,42324970.0,42974065.0,43234450.0,43654318.0,43803696.0
1644260700,3968M,0.5,904724480.0,0.498303,350,44908107.0,45499435.0,45712882.0,45994898.0,46141929.0
1644260802,3968M,0.5,809771008.0,0.498406,400,46144851.0,47005926.0,47368534.0,47773091.0,47895301.0
1644260904,3968M,0.5,894136320.0,0.497989,400,46293670.0,47116068.0,47370946.0,47535831.0,47641356.0
1644261005,3968M,0.5,1135255552.0,0.49794,400,45557132.0,46721515.0,47186700.0,47700805.0,47882948.0
1644261106,3968M,0.5,1071206400.0,0.497561,400,46084280.0,47103509.0,47303301.0,47508033.0,47702852.0
1644261207,3968M,0.5,1057832960.0,0.497835,400,45715148.0,46942051.0,47294745.0,47738093.0,47912807.0
1644261310,3968M,0.5,926167040.0,0.49795,450,47056798.0,47943998.0,48216140.0,48498928.0,48630985.0
1644261414,3968M,0.5,1217204224.0,0.497708,450,47053819.0,47820656.0,48074363.0,48461545.0,48569088.0
1644261517,3968M,0.5,1132306432.0,0.497468,450,46752301.0,47731711.0,47956392.0,48233110.0,48423152.0
1644261619,3968M,0.5,1059233792.0,0.497537,450,46702350.0,47544439.0,47726752.0,48210417.0,48479382.0
1644261722,3968M,0.5,1205772288.0,0.497372,450,46606540.0,47666345.0,47904808.0,48245945.0,48397003.0
1644261827,3968M,0.5,1028317184.0,0.496444,500,47227880.0,48184591.0,48405816.0,48697219.0,48856415.0
1644261931,3968M,0.5,1261928448.0,0.497464,500,47261338.0,48164182.0,48400082.0,48698536.0,48860064.0
1644262182,3840M,0.5,647843840.0,0.304458,50,39147.0,142074.0,167149.0,192213.0,224149.0
1644262244,3840M,0.5,249581568.0,0.433587,50,44533.0,142577.0,169650.0,192362.0,209671.0
1644262307,3840M,0.5,255324160.0,0.477339,50,32624.0,138173.0,163487.0,184151.0,193363.0
1644262370,3840M,0.5,256135168.0,0.459459,50,33871.0,129275.0,157626.0,185090.0,203370.0
1644262438,3840M,0.5,493625344.0,0.442299,100,16260449.0,16790050.0,16879754.0,16988460.0,17052470.0
1644262507,3840M,0.5,451723264.0,0.414109,100,15584818.0,16279380.0,16378291.0,16491230.0,16577578.0
1644262575,3840M,0.5,490053632.0,0.441797,100,15718722.0,16375472.0,16476287.0,16665576.0,16744770.0
1644262644,3840M,0.5,420929536.0,0.448193,100,14942853.0,15527787.0,15652566.0,15812205.0,15949672.0
1644262713,3840M,0.5,450662400.0,0.463759,100,15293498.0,15942209.0,16104576.0,16323284.0,16534993.0
1644262782,3840M,0.5,552321024.0,0.454702,150,28716874.0,29266867.0,29414042.0,29631192.0,29782543.0
1644262853,3840M,0.5,552321024.0,0.467692,150,29083431.0,29714550.0,29875771.0,30081388.0,30227894.0
1644262924,3840M,0.5,626110464.0,0.476052,150,28492856.0,29021728.0,29135146.0,29332963.0,29476872.0
1644262994,3840M,0.5,626110464.0,0.487581,150,28393757.0,29123797.0,29381411.0,29626492.0,29775609.0
1644263064,3840M,0.5,565493760.0,0.498627,150,29153091.0,29898162.0,30074566.0,30245866.0,30365929.0
1644263136,3840M,0.5,619151360.0,0.498331,200,35391786.0,36284942.0,36407150.0,36574723.0,36644306.0
1644263214,3840M,0.5,697626624.0,0.498506,200,35424171.0,36028377.0,36299063.0,36648963.0,36813384.0
1644263293,3840M,0.5,697626624.0,0.498402,200,35321117.0,36091234.0,36263369.0,36442363.0,36549356.0
1644263372,3840M,0.5,664846336.0,0.498183,200,35156900.0,35956843.0,36199771.0,36714784.0,36856716.0
1644263450,3840M,0.5,664846336.0,0.498085,200,35267413.0,35982020.0,36154249.0,36387500.0,36697689.0
1644263529,3840M,0.5,696664064.0,0.498012,250,40043885.0,40683840.0,40904372.0,41194395.0,41322613.0
1644263618,3840M,0.5,723664896.0,0.498139,250,39860491.0,40626755.0,40833650.0,41135522.0,41304889.0
1644263706,3840M,0.5,736047104.0,0.497864,250,39607523.0,40902562.0,41200463.0,41511881.0,41611589.0
1644263793,3840M,0.5,736047104.0,0.498494,250,39860424.0,40613935.0,40824119.0,41016702.0,41207402.0
1644263882,3840M,0.5,723312640.0,0.498035,250,40054086.0,40740229.0,41007645.0,41272079.0,41400104.0
1644263971,3840M,0.5,839413760.0,0.498167,300,42113722.0,42825850.0,43076228.0,43453735.0,43573322.0
1644264068,3840M,0.5,852119552.0,0.497751,300,41598447.0,42429611.0,42727047.0,43225349.0,43403735.0
1644264165,3840M,0.5,852119552.0,0.498141,300,41796567.0,42479978.0,42732567.0,43157132.0,43415561.0
1644264263,3840M,0.5,851644416.0,0.498299,350,44882413.0,45602026.0,45796438.0,46047548.0,46252210.0
1644264363,3840M,0.5,1022361600.0,0.497901,350,44825087.0,45568513.0,45756722.0,45927036.0,46050460.0
1644264463,3840M,0.5,910430208.0,0.497893,350,44711853.0,45625137.0,45844406.0,46081134.0,46209247.0
1644264564,3840M,0.5,1053118464.0,0.49777,400,45887586.0,46889559.0,47220388.0,47649052.0,47818391.0
1644264665,3840M,0.5,1016487936.0,0.498007,400,45941853.0,46614860.0,47029040.0,47463565.0,47535008.0
1644264768,3840M,0.5,898129920.0,0.497908,450,46828510.0,47658053.0,47971576.0,48184679.0,48289505.0
1644264871,3840M,0.5,1134501888.0,0.497849,450,46587786.0,47484591.0,47781487.0,48149522.0,48253645.0
1644264976,3840M,0.5,950276096.0,0.49754,500,47111201.0,48138592.0,48373590.0,48755362.0,49023061.0
1644265081,3840M,0.5,1308717056.0,0.497713,500,47189296.0,47873288.0,48161831.0,48442465.0,48753895.0
1644265322,3712M,0.5,621596672.0,0.319311,50,43219.0,144284.0,169907.0,197855.0,219617.0
1644265384,3712M,0.5,247447552.0,0.401493,50,51022.0,166353.0,185399.0,212122.0,257652.0
1644265447,3712M,0.5,251031552.0,0.451285,50,4055.0,89932.0,143863.0,189837.0,213499.0
1644265509,3712M,0.5,252334080.0,0.461762,50,32208.0,109644.0,140026.0,173781.0,194556.0
1644265572,3712M,0.5,257646592.0,0.439592,50,29995.0,108860.0,135336.0,170137.0,184636.0
1644265640,3712M,0.5,484720640.0,0.419122,100,14944769.0,15672633.0,15783806.0,15984442.0,16108385.0
1644265709,3712M,0.5,466755584.0,0.427784,100,15268677.0,15809344.0,15925724.0,16082088.0,16185014.0
1644265778,3712M,0.5,444608512.0,0.435809,100,16630947.0,17048640.0,17160011.0,17296780.0,17361396.0
1644265846,3712M,0.5,455360512.0,0.443752,100,14924136.0,15429268.0,15585459.0,15831888.0,15937274.0
1644265915,3712M,0.5,434339840.0,0.462576,100,15668679.0,16181088.0,16292464.0,16462009.0,16576544.0
1644265985,3712M,0.5,657756160.0,0.456916,150,29303226.0,29984652.0,30119848.0,30286959.0,30400920.0
1644266056,3712M,0.5,657756160.0,0.465863,150,29645323.0,30110713.0,30244439.0,30434771.0,30548856.0
1644266126,3712M,0.5,501825536.0,0.477447,150,29267256.0,29779843.0,29943571.0,30132801.0,30266379.0
1644266197,3712M,0.5,557690880.0,0.488004,150,29540296.0,30068110.0,30220300.0,30448636.0,30566186.0
1644266268,3712M,0.5,559067136.0,0.4981,150,29353743.0,29896012.0,30028520.0,30225830.0,30326961.0
1644266340,3712M,0.5,673247232.0,0.49811,200,35506962.0,36092796.0,36283255.0,36616066.0,36817896.0
1644266418,3712M,0.5,673247232.0,0.498164,200,35192257.0,36167309.0,36409024.0,36747696.0,36890461.0
1644266497,3712M,0.5,600854528.0,0.49801,200,35344625.0,36260072.0,36412934.0,36646692.0,36893337.0
1644266576,3712M,0.5,675491840.0,0.498133,200,35414953.0,35827896.0,35946734.0,36131091.0,36349576.0
1644266656,3712M,0.5,675491840.0,0.49813,250,39899598.0,40809066.0,41009281.0,41301657.0,41458580.0
1644266743,3712M,0.5,674889728.0,0.497987,250,39694043.0,40484164.0,40686953.0,40888744.0,41045639.0
1644266833,3712M,0.5,725975040.0,0.49812,250,39957367.0,40826849.0,41144765.0,41518473.0,41727977.0
1644266920,3712M,0.5,743350272.0,0.498076,250,40105333.0,40760892.0,40999889.0,41420971.0,41577842.0
1644267009,3712M,0.5,699633664.0,0.498115,250,39820972.0,40739084.0,40912883.0,41194590.0,41375653.0
1644267098,3712M,0.5,834195456.0,0.498172,300,42263937.0,43029034.0,43227605.0,43485659.0,43714107.0
1644267196,3712M,0.5,905875456.0,0.497932,300,42111667.0,42815810.0,43017941.0,43307777.0,43555742.0
1644267293,3712M,0.5,895741952.0,0.498231,300,42507245.0,43261604.0,43454905.0,43696419.0,43901407.0
1644267392,3712M,0.5,877522944.0,0.497797,350,44664656.0,45740909.0,45952737.0,46222895.0,46346449.0
1644267493,3712M,0.5,799391744.0,0.498044,400,45803734.0,46990088.0,47282478.0,47588455.0,47823613.0
1644267596,3712M,0.5,1145192448.0,0.497883,400,46029824.0,47197335.0,47478672.0,47734748.0,47871310.0
1644267697,3712M,0.5,980549632.0,0.49777,400,46091449.0,46824266.0,47082302.0,47413157.0,47578979.0
1644267800,3712M,0.5,903929856.0,0.497709,450,47050714.0,47815649.0,48112195.0,48346431.0,48438265.0
1644267903,3712M,0.5,1117290496.0,0.497368,450,46808396.0,47718472.0,48006508.0,48299589.0,48444293.0
1644268006,3712M,0.5,941604864.0,0.496367,450,46675818.0,47696678.0,47920298.0,48135032.0,48321303.0
1644268109,3712M,0.5,1147043840.0,0.497536,450,46398511.0,47452273.0,47703372.0,47896826.0,48027315.0
1644268212,3712M,0.5,1069580288.0,0.497439,450,46897807.0,47650923.0,47860523.0,48124037.0,48327192.0
1644268318,3712M,0.5,1148870656.0,0.496669,500,47052227.0,47993982.0,48185787.0,48592369.0,48733288.0
1644268481,3584M,0.5,632750080.0,0.223876,50,57292.0,145325.0,170905.0,191693.0,202765.0
1644268543,3584M,0.5,243945472.0,0.305623,50,20801.0,131675.0,160994.0,193705.0,213522.0
1644268606,3584M,0.5,279195648.0,0.349058,50,43621.0,149219.0,175397.0,197427.0,221574.0
1644268675,3584M,0.5,459902976.0,0.441889,100,16446331.0,16964233.0,17094099.0,17387753.0,17565290.0
1644268743,3584M,0.5,459902976.0,0.441165,100,16405830.0,16950487.0,17055757.0,17211627.0,17341265.0
1644268812,3584M,0.5,472387584.0,0.436044,100,16368669.0,16964926.0,17090691.0,17247737.0,17356699.0
1644268880,3584M,0.5,472387584.0,0.44535,100,16826146.0,17247452.0,17355072.0,17500668.0,17589084.0
1644268949,3584M,0.5,468733952.0,0.459246,100,17115991.0,17751250.0,17872086.0,18036559.0,18139418.0
1644269019,3584M,0.5,527970304.0,0.462781,150,30033829.0,30590278.0,30717658.0,30885779.0,30985253.0
1644269091,3584M,0.5,527970304.0,0.467676,150,29710490.0,30205757.0,30348065.0,30522038.0,30653533.0
1644269162,3584M,0.5,533155840.0,0.476177,150,29616393.0,30069059.0,30184928.0,30323708.0,30411984.0
1644269234,3584M,0.5,533155840.0,0.488535,150,29346733.0,30321758.0,30491483.0,30669966.0,30755887.0
1644269304,3584M,0.5,521986048.0,0.498238,150,30194525.0,30815502.0,30936940.0,31161312.0,31252580.0
1644269377,3584M,0.5,590655488.0,0.498392,200,35724854.0,36350023.0,36529186.0,36765195.0,36908268.0
1644269456,3584M,0.5,633913344.0,0.497889,200,35614902.0,36131730.0,36286701.0,36564378.0,36690086.0
1644269536,3584M,0.5,633913344.0,0.497847,200,35643856.0,36219861.0,36477655.0,36753647.0,36972545.0
1644269615,3584M,0.5,627838976.0,0.497841,200,35764452.0,36304144.0,36468671.0,36699113.0,36857324.0
1644269696,3584M,0.5,728371200.0,0.498317,250,40378354.0,41005416.0,41246213.0,41607531.0,41791578.0
1644269783,3584M,0.5,728371200.0,0.498126,250,40080750.0,41020320.0,41216722.0,41486491.0,41668187.0
1644269870,3584M,0.5,695357440.0,0.498077,250,40270152.0,41103561.0,41345917.0,41812972.0,42095595.0
1644269957,3584M,0.5,721891328.0,0.498068,250,40313837.0,41080819.0,41334935.0,41714341.0,41836572.0
1644270044,3584M,0.5,729976832.0,0.498072,250,40259899.0,41098573.0,41290213.0,41527031.0,41637118.0
1644270133,3584M,0.5,756039680.0,0.497893,300,43005702.0,43583497.0,43746186.0,43967427.0,44073381.0
1644270230,3584M,0.5,756039680.0,0.498115,300,42491439.0,43653332.0,43842344.0,44156715.0,44382553.0
1644270330,3584M,0.5,918577152.0,0.498075,350,45488931.0,46262323.0,46430429.0,46681589.0,46869615.0
1644270429,3584M,0.5,918577152.0,0.497742,350,45215511.0,46028369.0,46262324.0,46524317.0,46703409.0
1644270530,3584M,0.5,1074204672.0,0.497984,400,46242089.0,47089693.0,47259969.0,47586152.0,47750872.0
1644270631,3584M,0.5,1091575808.0,0.497643,400,46390420.0,47167881.0,47384872.0,47799334.0,47929658.0
1644270733,3584M,0.5,1035456512.0,0.497493,400,45928391.0,47115332.0,47408174.0,47687868.0,47839630.0
1644270834,3584M,0.5,1050693632.0,0.497689,400,46431990.0,47278303.0,47541560.0,47945596.0,48170212.0
1644270936,3584M,0.5,1029959680.0,0.49748,400,46306772.0,47105483.0,47435778.0,47825586.0,47946295.0
1644271038,3584M,0.5,1142796288.0,0.497704,450,47078942.0,47965911.0,48300971.0,48676096.0,48760383.0
1644271141,3584M,0.5,1147908096.0,0.497673,450,46753734.0,47773133.0,48339888.0,48771525.0,48885551.0
1644271245,3584M,0.5,950386688.0,0.496896,450,46663287.0,47556984.0,47852941.0,48333075.0,48476979.0
1644271348,3584M,0.5,1282809856.0,0.497496,450,46602430.0,47675356.0,47999668.0,48421470.0,48526934.0
1644271452,3584M,0.5,925118464.0,0.497418,450,46609560.0,47492370.0,47975242.0,48418458.0,48509042.0
1644271557,3584M,0.5,1229172736.0,0.497331,500,47334838.0,48239698.0,48475681.0,48725959.0,48970475.0
1644271800,3456M,0.5,682516480.0,0.326551,50,36595.0,142748.0,172307.0,197207.0,240718.0
1644271863,3456M,0.5,250458112.0,0.408654,50,72657.0,168823.0,189071.0,214721.0,248807.0
1644271926,3456M,0.5,250355712.0,0.458976,50,55887.0,150684.0,173404.0,197098.0,217199.0
1644271988,3456M,0.5,249819136.0,0.443502,50,39075.0,137993.0,164253.0,194828.0,215501.0
1644272051,3456M,0.5,249819136.0,0.425309,50,105171.0,189366.0,213327.0,259204.0,275130.0
1644272120,3456M,0.5,452542464.0,0.418835,100,17299410.0,17705745.0,17828577.0,18020462.0,18116825.0
