time,split,cpu_limit,cpu_usage,lat100_ms,lat50_ms,lat75_ms,lat80_ms,lat90_ms,lat95_ms,lat98_ms,lat99_ms,mean_ms,n,ram_limit_mb,ram_usage_mb
1636553438.0,train,2.0,0.05271879,439.52246,424.01074,432.95935,433.24963,437.4358,437.62427,439.06763,439.12305,423.49976,28.0,1228.7999,442.8767
1636553451.0,train,2.0,0.037045866,355.2782,344.02942,350.5404,350.73376,353.7212,353.8468,354.80896,354.84595,343.2207,21.999992,1160.5333,444.62543
1636553464.0,train,2.0,0.021372944,271.03406,264.04834,268.12097,268.21777,270.0066,270.0692,270.5504,270.56897,262.9419,16.0,1092.2667,446.37418
1636553477.0,train,2.0,0.0057,186.79,184.067,185.702,185.702,186.292,186.292,186.292,186.292,182.663,10.0,1024.0,448.12288
1636553490.0,train,2.0,0.0,325.745,302.111,308.079,308.079,313.632,315.117,315.117,315.117,301.439,20.0,1024.0,562.274304
1636553503.0,train,2.0,0.016066,745.719,725.834,729.926,731.043,740.426,742.852,743.897,743.897,722.723,40.0,1024.0,639.688704
1636553516.0,train,2.0,0.0,885.658,858.39,870.854,871.67,883.309,884.418,884.678,884.678,858.051,50.0,1024.0,681.28768
1636553529.0,train,2.0,0.105559,979.709,940.851,963.985,964.695,971.097,979.489,979.498,979.685,937.769,60.0,1024.0,778.563584
1636553542.0,train,2.0,0.33184,1775.716,1726.85,1751.726,1755.602,1759.45,1768.376,1770.782,1774.665,1724.131,70.0,1024.0,834.224128
1636553555.0,train,2.0,0.246502,1169.458,1108.319,1146.095,1147.062,1151.661,1154.147,1156.156,1167.691,1111.75,80.0,1024.0,838.496256
1636553568.0,train,2.0,0.347677,2994.399,2943.759,2964.891,2965.882,2973.85,2992.294,2992.798,2992.814,2934.816,90.0,1024.0,842.719232
1636553581.0,train,2.0,0.347677,1734.423,1674.288,1708.479,1710.129,1723.659,1727.965,1733.385,1734.368,1657.436,100.0,1024.0,429.604864
1636553594.0,train,2.0,0.340037,1653.138,1582.378,1633.932,1637.93,1641.519,1646.816,1648.17,1648.502,1579.026,110.0,1024.0,433.360896
1636553607.0,train,2.0,0.486821,1919.83,1826.475,1883.578,1890.565,1903.077,1905.673,1909.774,1910.525,1817.818,130.0,1024.0,445.677568
1636553620.0,train,2.0,0.530177,4038.8174,3917.868,3980.7456,3991.96,4010.1216,4018.4404,4021.966,4022.491,3923.321,135.0,1024.0,449.23083
1636553633.0,train,2.0,0.573533,6157.805,6009.261,6077.913,6093.355,6117.166,6131.208,6134.158,6134.457,6028.824,140.0,1024.0,452.784128
1636553646.0,train,2.0,0.539525,2211.6,2092.633,2174.166,2180.489,2197.738,2200.143,2204.29,2209.568,2106.529,150.0,1024.0,461.975552
1636553659.0,train,2.0,0.456806,2328.183,2176.843,2274.994,2281.494,2323.238,2325.366,2326.678,2327.824,2196.627,160.0,1024.0,468.82816
1636553672.0,train,2.0,0.531007,8544.221,8393.142,8465.351,8486.831,8516.297,8534.31,8537.5,8539.914,8392.036,170.0,1024.0,480.653312
1636553685.0,train,2.0,0.519589,2985.27,2840.629,2914.893,2929.39,2942.481,2965.127,2965.713,2966.134,2827.986,180.0,1024.0,488.517632
1636553698.0,train,2.0,0.431666,3092.305,2964.086,3060.352,3063.221,3078.574,3084.327,3089.311,3090.272,2959.742,190.0,1024.0,499.134464
1636553711.0,train,2.0,0.674343,7732.03,7528.179,7662.082,7693.453,7709.386,7715.379,7721.158,7726.8,7530.571,200.0,1024.0,507.129856
1636553724.0,train,2.0,0.6908865,9511.81,9312.818,9429.496,9449.065,9465.796,9488.128,9495.285,9498.939,9316.455,205.0,1024.0,513.0711
1636553737.0,train,2.0,0.70743,11291.59,11097.458,11196.91,11204.677,11222.205,11260.877,11269.412,11271.078,11102.339,210.0,1024.0,519.012352
1636553750.0,train,2.0,0.6636175,11593.324,11401.677,11507.602,11531.391,11546.907,11573.659,11579.545,11580.989,11411.053,215.0,1024.0,524.4293
1636553763.0,train,2.0,0.619805,11895.059,11705.895,11818.292,11858.102,11871.609,11886.441,11889.677,11890.903,11719.763,220.0,1024.0,529.846272
1636553776.0,train,2.0,0.740856,10203.839,10030.439,10144.785,10148.033,10168.128,10177.997,10182.814,10184.382,10015.773,230.0,1024.0,541.437952
1636553789.0,train,2.0,0.8387915,11403.202,11203.154,11333.852,11340.547,11372.587,11379.959,11386.094,11391.495,11209.084,235.0,1024.0,547.244
1636553802.0,train,2.0,0.936727,12602.565,12375.869,12522.917,12533.059,12577.045,12581.921,12589.374,12598.609,12402.394,240.0,1024.0,553.050112
1636553815.0,train,2.0,0.850754,12454.54,12209.941,12352.699,12368.348,12426.288,12434.106,12442.041,12449.077,12233.482,245.0,1024.0,560.2898
1636553828.0,train,2.0,0.764781,12306.515,12044.014,12182.48,12203.636,12275.532,12286.288,12294.708,12299.546,12064.57,250.0,1024.0,567.529472
1636553841.0,train,2.0,0.655772,10619.594,10405.252,10525.919,10574.278,10596.186,10610.31,10614.396,10615.767,10412.5,260.0,1024.0,578.985984
1636553854.0,train,1.9411764,0.6178666,10005.594,9803.524,9917.329,9962.842,9983.475,9996.769,10000.615,10001.905,9810.34,245.29411,1084.2354,583.7019
1636553867.0,train,1.8823531,0.5799612,9391.597,9201.796,9308.738,9351.408,9370.767,9383.229,9386.835,9388.045,9208.181,230.58823,1144.4706,588.41785
1636553880.0,train,1.8235295,0.5420558,8777.598,8600.068,8700.147,8739.973,8758.057,8769.6875,8773.053,8774.183,8606.021,215.88235,1204.7059,593.1338
1636553893.0,train,1.7647059,0.50415033,8163.599,7998.341,8091.558,8128.5386,8145.346,8156.1475,8159.2715,8160.3193,8003.862,201.17648,1264.9412,597.84973
1636553906.0,train,1.7058824,0.46624494,7549.599,7396.6123,7482.967,7517.103,7532.636,7542.6064,7545.49,7546.458,7401.7026,186.47058,1325.1765,602.5657
1636553919.0,train,1.6470588,0.42833954,6935.6,6794.885,6874.3765,6905.6675,6919.9263,6929.0645,6931.709,6932.5957,6799.543,171.76471,1385.4117,607.2816
1636553932.0,train,1.5882354,0.39043412,6321.6016,6193.1562,6265.786,6294.2324,6307.216,6315.5244,6317.9277,6318.7344,6197.3833,157.05882,1445.6471,611.99756
1636553945.0,train,1.5294118,0.3525287,5707.603,5591.4287,5657.1963,5682.7974,5694.5063,5701.984,5704.147,5704.873,5595.2236,142.35294,1505.8823,616.7135
1636553958.0,train,1.4705882,0.3146233,5093.604,4989.701,5048.606,5071.363,5081.7964,5088.4434,5090.3657,5091.011,4993.0645,127.64706,1566.1177,621.42944
1636553971.0,train,1.4117647,0.27671787,4479.6055,4387.973,4440.0156,4459.9287,4469.0864,4474.9023,4476.585,4477.1494,4390.905,112.94118,1626.3529,626.1454
1636553984.0,train,1.3529412,0.23881248,3865.6062,3786.245,3831.425,3848.493,3856.3767,3861.3618,3862.8037,3863.2876,3788.745,98.23529,1686.5883,630.8613
1636553997.0,train,1.2941177,0.20090705,3251.6074,3184.5173,3222.8347,3237.058,3243.6667,3247.8208,3249.0227,3249.4258,3186.5857,83.52941,1746.8235,635.5773
1636554010.0,train,1.2352941,0.16300164,2637.6084,2582.7893,2614.2444,2625.623,2630.9568,2634.28,2635.2415,2635.564,2584.426,68.82353,1807.0588,640.2932
1636554023.0,train,1.1764708,0.12509623,2023.6096,1981.0615,2005.654,2014.188,2018.2468,2020.7393,2021.4603,2021.7024,1982.2666,54.117645,1867.2941,645.00916
1636554036.0,train,1.1176472,0.08719081,1409.6107,1379.3336,1397.0637,1402.753,1405.5369,1407.1985,1407.6792,1407.8406,1380.1069,39.411766,1927.5294,649.7251
1636554049.0,train,1.0588237,0.04928541,795.6118,777.6057,788.4734,791.318,792.8269,793.6577,793.8982,793.97876,777.9475,24.705887,1987.7646,654.44104
1636554062.0,train,1.0,0.01138,181.61292,175.87784,179.883,179.883,180.117,180.117,180.117,180.117,175.788,10.0,2048.0,659.156992
1636554075.0,train,1.0,0.068614,769.331,586.671,665.222,671.086,672.056,746.01,748.804,748.804,589.193,30.0,2048.0,767.377408
1636554088.0,train,1.0,0.068614,1127.836,926.446,1027.362,1032.052,1124.044,1126.479,1126.664,1126.664,889.415,40.0,2048.0,800.91136
1636554101.0,train,1.0,0.169702,1167.202,867.183,1064.226,1073.364,1162.766,1164.072,1165.177,1165.177,928.549,50.0,2048.0,889.491456
1636554114.0,train,1.0,0.169702,1105.662,1068.319,1077.323,1079.375,1100.811,1101.491,1101.944,1102.079,1031.215,60.0,2048.0,939.720704
1636554127.0,train,1.0,0.256353,2476.305,2361.357,2385.319,2389.133,2449.554,2453.755,2455.127,2455.453,2343.581,70.0,2048.0,987.58656
1636554140.0,train,1.0,0.377196,1370.352,1237.24,1336.666,1343.76,1365.924,1368.204,1369.813,1370.012,1252.952,80.0,2048.0,997.277696
1636554153.0,train,1.0,0.377196,1629.003,1432.385,1532.784,1546.805,1557.742,1625.805,1627.873,1628.139,1400.793,90.0,2048.0,1004.253184
1636554166.0,train,1.0,0.366896,1865.195,1667.373,1767.388,1770.674,1845.934,1849.797,1861.768,1863.492,1680.382,110.0,2048.0,432.480256
1636554179.0,train,1.0,0.30767,2089.734,1956.138,1987.684,2054.441,2059.908,2066.157,2069.027,2075.577,1889.53,120.0,2048.0,438.505472
1636554192.0,train,1.0,0.30767,2237.456,2067.351,2155.516,2166.999,2177.405,2181.891,2236.447,2236.511,2030.484,130.0,2048.0,443.654144
1636554205.0,train,1.0,0.414731,4885.42,4487.723,4693.845,4770.393,4876.053,4876.916,4878.055,4878.41,4317.153,140.0,2048.0,451.289088
1636554218.0,train,1.0,0.452184,2873.415,2369.409,2567.814,2573.886,2737.902,2832.076,2850.406,2857.369,2408.166,150.0,2048.0,458.952704
1636554231.0,train,1.0,0.452184,2784.799,2597.556,2744.859,2747.347,2754.829,2768.95,2778.952,2781.787,2566.459,160.0,2048.0,466.751488
1636554244.0,train,1.0,0.5031185,4717.2305,4470.767,4655.99,4660.1055,4667.952,4705.2153,4712.247,4713.952,4351.2803,165.0,2048.0,471.84897
1636554257.0,train,1.0,0.554053,6649.661,6343.978,6567.121,6572.863,6581.075,6641.481,6645.542,6646.116,6136.101,170.0,2048.0,476.946432
1636554270.0,train,1.0,0.4804665,9961.186,9672.728,9880.197,9889.763,9924.002,9955.422,9958.195,9959.113,9488.299,175.0,2048.0,505.35016
1636554283.0,train,1.0,0.40688,13272.712,13001.477,13193.273,13206.663,13266.931,13269.363,13270.848,13272.11,12840.496,180.0,2048.0,533.753856
1636554296.0,train,1.0,0.698835,8087.816,7872.905,7981.05,7993.747,8016.014,8080.959,8084.255,8085.599,7743.063,190.0,2048.0,542.142464
1636554309.0,train,1.0,0.604416,9978.969,9694.075,9876.105,9885.598,9906.645,9944.186,9948.859,9975.246,9572.578,195.0,2048.0,546.8856
1636554322.0,train,1.0,0.509997,11870.121,11515.245,11771.161,11777.451,11797.275,11807.414,11813.464,11864.894,11402.095,200.0,2048.0,551.6288
1636554335.0,train,1.0,0.47812217,11141.546,10806.874,11046.975,11052.871,11071.58,11081.085,11086.757,11134.973,10700.803,188.125,1984.0,556.2829
1636554348.0,train,1.0,0.44624737,10412.973,10098.503,10322.787,10328.291,10345.884,10354.754,10360.049,10405.05,9999.514,176.25,1920.0,560.93695
1636554361.0,train,1.0,0.41437256,9684.396,9390.132,9598.601,9603.711,9620.1875,9628.426,9633.342,9675.128,9298.223,164.375,1856.0,565.59106
1636554374.0,train,1.0,0.38249776,8955.822,8681.761,8874.414,8879.131,8894.492,8902.097,8906.634,8945.206,8596.932,152.5,1792.0,570.2451
1636554387.0,train,1.0,0.35062295,8227.248,7973.3896,8150.2275,8154.5522,8168.797,8175.7676,8179.926,8215.284,7895.6406,140.625,1728.0,574.8992
1636554400.0,train,1.0,0.31874812,7498.673,7265.0176,7426.0405,7429.9717,7443.101,7449.4375,7453.2188,7485.3623,7194.349,128.75,1664.0,579.5533
1636554413.0,train,1.0,0.2868733,6770.098,6556.6465,6701.8535,6705.392,6717.405,6723.1074,6726.5117,6755.4404,6493.059,116.875,1600.0,584.20734
1636554426.0,train,1.0,0.2549985,6041.5234,5848.2754,5977.6665,5980.812,5991.7095,5996.779,5999.804,6025.519,5791.768,105.0,1536.0,588.86145
1636554439.0,train,1.0,0.22312368,5312.9487,5139.905,5253.4805,5256.232,5266.0137,5270.4497,5273.0967,5295.597,5090.477,93.125,1472.0,593.5155
1636554452.0,train,1.0,0.19124888,4584.374,4431.5337,4529.2935,4531.6523,4540.3184,4544.12,4546.389,4565.6753,4389.186,81.25,1408.0001,598.1696
1636554465.0,train,1.0,0.15937407,3855.7993,3723.1626,3805.1067,3807.0723,3814.6226,3817.7908,3819.6814,3835.7534,3687.8953,69.375,1344.0,602.82367
1636554478.0,train,1.0,0.12749925,3127.2249,3014.7915,3080.92,3082.4924,3088.9268,3091.4614,3092.974,3105.8315,2986.6045,57.5,1279.9999,607.4778
1636554491.0,train,1.0,0.09562445,2398.6501,2306.4204,2356.7332,2357.9126,2363.231,2365.132,2366.2666,2375.9097,2285.3137,45.625,1215.9999,612.13184
1636554504.0,train,1.0,0.06374964,1670.0753,1598.0492,1632.5465,1633.3328,1637.5354,1638.8027,1639.559,1645.9878,1584.0227,33.75,1152.0,616.78595
1636554517.0,train,1.0,0.031874806,941.5006,889.6781,908.35974,908.7529,911.8395,912.4734,912.85156,916.0659,882.73193,21.874992,1088.0,621.44
1636554530.0,train,1.0,0.0,212.926,181.307,184.173,184.173,186.144,186.144,186.144,186.144,181.441,10.0,1024.0,626.09408
1636554543.0,train,1.0,0.070828,358.682,349.978,353.392,353.392,357.177,357.516,357.516,357.516,346.181,20.0,1024.0,694.079488
1636554556.0,train,1.0,0.01017,967.911,618.075,716.713,722.367,725.76,726.213,729.351,729.351,632.326,30.0,1024.0,737.923072
1636554569.0,train,1.0,0.01017,735.107,723.334,727.418,727.777,731.757,734.829,734.885,734.885,695.261,40.0,1024.0,771.387392
1636554582.0,train,1.0454546,0.009707719,711.26013,699.43005,703.70337,704.046,707.93896,710.87134,710.9248,710.9248,672.65186,38.636368,1070.5454,749.5105
1636554595.0,train,1.0909091,0.009245455,687.4133,675.526,679.98865,680.31494,684.1212,686.9138,686.9647,686.9647,650.0425,37.272728,1117.091,727.63354
1636554608.0,train,1.1363636,0.008783191,663.5664,651.6221,656.2739,656.584,660.3031,662.9563,663.00476,663.00464,627.4335,35.909096,1163.6364,705.75665
1636554621.0,train,1.1818182,0.008320898,639.71936,627.7184,632.5593,632.853,636.4851,638.9988,639.04443,639.04456,604.8242,34.545456,1210.1816,683.8797
1636554634.0,train,1.2272727,0.007858634,615.8727,603.8142,608.8446,609.1221,612.6671,615.041,615.0842,615.0842,582.21484,33.181824,1256.7273,662.0028
1636554647.0,train,1.2727273,0.00739637,592.02576,579.9104,585.13,585.3911,588.84924,591.0835,591.12427,591.12415,559.6056,31.818184,1303.2727,640.12585
1636554660.0,train,1.3181819,0.0069340765,568.17896,556.00635,561.4153,561.6599,565.03125,567.12585,567.1642,567.16406,536.99634,30.454544,1349.8182,618.24896
1636554673.0,train,1.3636364,0.0064718127,544.33203,532.1023,537.70056,537.92896,541.2134,543.1682,543.2041,543.20386,514.3872,29.09092,1396.3638,596.372
1636554686.0,train,1.4090909,0.006009549,520.4852,508.19836,513.98584,514.1981,517.3954,519.2107,519.2438,519.2438,491.77795,27.727272,1442.909,574.4951
1636554699.0,train,1.4545454,0.005547285,496.6383,484.29443,490.27124,490.46704,493.5774,495.25293,495.2837,495.2837,469.1687,26.363632,1489.4546,552.61816
1636554712.0,train,1.4999999,0.0050849915,472.7915,460.3905,466.55652,466.73584,469.75952,471.2954,471.3235,471.3235,446.55957,25.0,1536.0,530.7413
1636554725.0,train,1.5454545,0.0046227276,448.94458,436.48657,442.8418,443.005,445.94153,447.3379,447.36328,447.3634,423.95032,23.63636,1582.5454,508.86432
1636554738.0,train,1.5909091,0.004160464,425.09753,412.5824,419.1272,419.27393,422.1234,423.38037,423.40308,423.40308,401.34106,22.27272,1629.091,486.9874
1636554751.0,train,1.6363635,0.0036981702,401.25098,388.6787,395.41248,395.54297,398.30554,399.42273,399.4431,399.4431,378.7318,20.90908,1675.6364,465.11047
1636554764.0,train,1.6818181,0.0032359064,377.40405,364.77466,371.69775,371.812,374.48767,375.46497,375.48303,375.4829,356.12256,19.545456,1722.1818,443.23352
1636554777.0,train,1.7272727,0.0027736425,353.55713,340.87073,347.98303,348.08105,350.66956,351.50757,351.52283,351.52283,333.51343,18.181816,1768.7273,421.35663
1636554790.0,train,1.7727273,0.002311349,329.71033,316.9668,324.26843,324.34985,326.85168,327.5498,327.56274,327.56274,310.90405,16.818169,1815.2727,399.4797
1636554803.0,train,1.8181819,0.0018490553,305.86353,293.06274,300.5537,300.61902,303.0337,303.5924,303.60254,303.60242,288.2948,15.454544,1861.8182,377.60278
1636554816.0,train,1.8636364,0.0013867915,282.01648,269.1588,276.8391,276.88794,279.2157,279.63477,279.6422,279.6422,265.68555,14.090897,1908.3636,355.7259
1636554829.0,train,1.9090909,0.00092455745,258.16943,245.25476,253.12439,253.15686,255.39795,255.67725,255.68237,255.68237,243.07642,12.727264,1954.909,333.84894
1636554842.0,train,1.9545455,0.00046226382,234.32251,221.35095,229.40955,229.4259,231.58008,231.71924,231.72192,231.72217,220.46704,11.363617,2001.4546,311.97202
1636554855.0,train,2.0,0.0,210.476,197.447,205.695,205.695,207.762,207.762,207.762,207.762,197.858,10.0,2048.0,290.095104
1636554868.0,train,2.0,0.0,330.013,316.47,322.723,322.723,325.824,328.362,328.362,328.362,316.548,20.0,2048.0,290.095104
1636554881.0,train,2.0,0.0,480.655,461.254,471.236,471.252,478.411,478.546,480.01,480.01,462.222,30.0,2048.0,217.821184
1636554894.0,train,2.0,0.053926,646.542,623.881,631.245,631.281,638.161,643.545,645.359,645.359,625.748,40.0,2048.0,217.878528
1636554907.0,train,2.0,0.131976,924.06,892.232,903.125,905.568,916.897,920.522,921.813,922.536,876.807,60.0,2048.0,356.835328
1636554920.0,train,2.0,0.249553,1765.718,1702.459,1725.652,1732.22,1742.677,1749.977,1754.418,1755.988,1695.888,70.0,2048.0,412.004352
1636554933.0,train,2.0,0.249553,1161.893,1127.198,1147.764,1148.635,1157.413,1159.753,1160.758,1161.664,1126.069,80.0,2048.0,416.661504
1636554946.0,train,2.0,0.285719,1346.551,1254.574,1308.613,1311.917,1330.671,1332.661,1338.108,1338.516,1264.683,90.0,2048.0,421.105664
1636554959.0,train,2.0,0.38163,1481.373,1409.559,1451.587,1452.462,1453.756,1475.73,1477.004,1477.461,1406.54,100.0,2048.0,430.587904
1636554972.0,train,2.0,0.311608,1604.796,1518.699,1561.64,1576.937,1593.076,1599.329,1602.961,1603.909,1520.811,110.0,2048.0,436.195328
1636554985.0,train,2.0,0.394314,1802.555,1728.775,1767.293,1770.128,1787.113,1793.648,1800.825,1800.83,1715.121,120.0,2048.0,441.38496
1636554998.0,train,2.0,0.475604,2037.688,1952.302,2009.932,2018.927,2023.947,2033.554,2036.738,2037.435,1947.097,130.0,2048.0,447.328256
1636555011.0,train,2.0,0.516287,2760.952,2650.858,2712.054,2713.384,2730.15,2747.737,2753.2,2754.92,2642.3,140.0,2048.0,454.770688
1636555024.0,train,2.0,0.516287,3054.29,2966.121,3009.46,3017.143,3036.804,3040.686,3046.643,3047.487,2935.713,150.0,2048.0,460.894208
1636555037.0,train,2.0,0.459242,4425.159,4284.586,4329.473,4337.212,4398.83,4404.955,4407.928,4418.889,4279.076,160.0,2048.0,468.819968
1636555050.0,train,2.0,0.56619,3592.662,3447.996,3550.84,3557.719,3566.489,3579.922,3590.819,3591.542,3437.532,170.0,2048.0,477.650944
1636555063.0,train,2.0,0.56619,3545.426,3394.91,3488.416,3490.742,3515.376,3516.901,3518.482,3542.239,3401.605,180.0,2048.0,543.440896
1636555076.0,train,2.0,0.427083,10082.736,9941.07,10016.334,10018.947,10037.256,10079.605,10080.771,10082.185,9933.636,190.0,2048.0,556.60544
1636555089.0,train,2.0,0.4817855,8278.322,8130.588,8203.815,8221.914,8235.859,8259.99,8265.352,8277.888,8124.494,195.0,2048.0,561.70087
1636555102.0,train,2.0,0.536488,6473.907,6320.105,6391.296,6424.88,6434.462,6440.376,6449.93,6473.59,6315.352,200.0,2048.0,566.796288
1636555115.0,train,2.0,0.571991,11931.924,11812.096,11888.219,11891.2,11911.13,11928.478,11929.508,11929.568,11789.466,210.0,2048.0,576.536576
1636555128.0,train,2.0,0.656138,12544.755,12398.83,12497.172,12502.057,12513.326,12534.912,12537.595,12538.331,12385.611,215.0,2048.0,581.65656
1636555141.0,train,2.0,0.740285,13157.585,12985.565,13106.123,13112.914,13115.522,13141.347,13145.682,13147.095,12981.757,220.0,2048.0,586.776576
1636555154.0,train,2.0,0.682455,11107.938,10926.6045,11040.154,11045.73,11057.714,11087.451,11090.536,11092.01,10922.795,225.0,2048.0,592.40656
1636555167.0,train,2.0,0.624625,9058.292,8867.644,8974.186,8978.546,8999.906,9033.555,9035.39,9036.925,8863.833,230.0,2048.0,598.03648
1636555180.0,train,2.0,0.710692,12508.516,12298.233,12405.636,12455.863,12478.88,12497.251,12505.644,12506.669,12314.331,240.0,2048.0,609.36192
1636555193.0,train,2.0,0.766964,13604.636,13384.746,13510.303,13543.035,13575.034,13591.022,13601.644,13602.393,13394.098,245.0,2048.0,616.0138
1636555206.0,train,2.0,0.823236,14700.755,14471.26,14614.968,14630.207,14671.187,14684.792,14697.644,14698.115,14473.861,250.0,2048.0,622.665728
1636555219.0,train,2.0,0.875991,11628.232,11393.569,11545.193,11558.807,11599.087,11608.937,11620.507,11622.634,11410.119,255.0,2048.0,629.2173
1636555232.0,train,2.0,0.928746,8555.71,8315.878,8475.416,8487.404,8526.987,8533.081,8543.369,8547.152,8346.378,260.0,2048.0,635.768832
1636555245.0,train,2.0,0.886891,13099.178,12876.534,13009.672,13018.692,13062.607,13064.184,13076.623,13090.828,12874.746,270.0,2048.0,649.13408
1636555258.0,train,2.0,0.8554945,13032.831,12806.811,12934.965,12959.402,13003.69,13005.536,13018.736,13028.106,12804.635,275.0,2048.0,655.61804
1636555271.0,train,2.0,0.824098,12966.483,12737.086,12860.255,12900.111,12944.773,12946.888,12960.849,12965.384,12734.52,280.0,2048.0,662.102016
1636555284.0,train,2.0,0.7855284,13015.173,12776.046,12907.213,12941.402,12995.021,12999.046,13009.913,13012.927,12781.0625,285.0,2048.0,670.16296
1636555297.0,train,2.0,0.746959,13063.863,12815.004,12954.17,12982.692,13045.27,13051.203,13058.977,13060.467,12827.606,290.0,2048.0,678.223872
1636555310.0,train,2.0,0.885708,14907.936,14662.27,14797.902,14823.77,14885.369,14897.5,14904.495,14906.037,14669.006,295.0,2048.0,685.6417
1636555323.0,train,2.0,1.024457,16752.006,16509.535,16641.634,16664.846,16725.469,16743.797,16750.014,16751.605,16510.406,300.0,2048.0,693.059584
1636555336.0,train,2.0,1.123583,16787.38,16509.648,16680.982,16707.176,16760.367,16780.09,16785.002,16786.729,16525.135,305.0,2048.0,700.5368
1636555349.0,train,2.0,1.222709,16822.754,16509.763,16720.33,16749.507,16795.261,16816.381,16819.99,16821.853,16539.859,310.0,2048.0,708.01408
1636555362.0,train,2.0,1.1005105,18100.332,17805.594,17978.438,18013.346,18066.3,18086.041,18094.896,18097.238,17815.697,315.0,2048.0,716.6382
1636555375.0,train,2.0,0.978312,19377.909,19101.425,19236.545,19277.19,19337.339,19355.701,19369.803,19372.622,19091.537,320.0,2048.0,725.262336
1636555388.0,train,2.0,0.89912903,20239.902,19975.066,20106.855,20141.184,20197.953,20216.908,20232.568,20235.139,19950.414,323.33334,2048.0,731.1046
1636555401.0,train,2.0,0.819946,21101.898,20848.705,20977.16,21005.176,21058.566,21078.115,21095.332,21097.656,20809.293,326.66666,2048.0,736.94684
1636555414.0,train,2.0,0.740763,21963.889,21722.344,21847.468,21869.165,21919.183,21939.323,21958.098,21960.174,21668.169,330.0,2048.0,742.78912
1636555427.0,train,2.0,0.8793335,22299.566,22032.256,22167.086,22203.258,22261.746,22276.26,22294.184,22296.734,22004.822,335.0,2048.0,751.5013
1636555440.0,train,2.0,1.017904,22635.241,22342.166,22486.705,22537.348,22604.31,22613.196,22630.269,22633.291,22341.476,340.0,2048.0,760.213504
1636555453.0,train,2.0,1.010784,23516.816,23242.014,23378.44,23418.836,23486.754,23498.04,23511.4,23513.713,23234.275,343.33337,2048.0,766.849
